gene	category	report_path	syntax	source_image	is_external	resolved_path	exists	reason	suggested_markdown_path
TADA2A	chromatin	detail/chromatin/TADA2A/TADA2A-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/chromatin/TADA2A/IF_images/SH-SY5Y_1.jpg	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/TADA2A/IF_images/SH-SY5Y_1.jpg	True	resolved	detail/chromatin/TADA2A/IF_images/SH-SY5Y_1.jpg
TADA2A	chromatin	detail/chromatin/TADA2A/TADA2A-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/chromatin/TADA2A/TADA2A-PAE.png	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/TADA2A/TADA2A-PAE.png	True	resolved	detail/chromatin/TADA2A/TADA2A-PAE.png
TADA2A	chromatin	detail/chromatin/TADA2A/TADA2A-evaluation.md	obsidian	TADA2A-PAE.png	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/TADA2A/TADA2A-PAE.png	True	resolved	detail/chromatin/TADA2A/TADA2A-PAE.png
TADA2A	chromatin	detail/chromatin/TADA2A/TADA2A-evaluation.md	obsidian	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/chromatin/TADA2A/TADA2A-PAE.png	False	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/chromatin/TADA2A/TADA2A-PAE.png	True	resolved_outside_project	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/chromatin/TADA2A/TADA2A-PAE.png
TASOR2	chromatin	detail/chromatin/TASOR2/TASOR2-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/chromatin/TASOR2/IF_images/HEK293_1.jpg	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/TASOR2/IF_images/HEK293_1.jpg	True	resolved	detail/chromatin/TASOR2/IF_images/HEK293_1.jpg
TASOR2	chromatin	detail/chromatin/TASOR2/TASOR2-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/chromatin/TASOR2/IF_images/A-431_1.jpg	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/TASOR2/IF_images/A-431_1.jpg	True	resolved	detail/chromatin/TASOR2/IF_images/A-431_1.jpg
TASOR2	chromatin	detail/chromatin/TASOR2/TASOR2-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/chromatin/TASOR2/TASOR2-PAE.png	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/TASOR2/TASOR2-PAE.png	True	resolved	detail/chromatin/TASOR2/TASOR2-PAE.png
TASOR2	chromatin	detail/chromatin/TASOR2/TASOR2-evaluation.md	obsidian	TASOR2-PAE.png	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/TASOR2/TASOR2-PAE.png	True	resolved	detail/chromatin/TASOR2/TASOR2-PAE.png
TASOR2	chromatin	detail/chromatin/TASOR2/TASOR2-evaluation.md	obsidian	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/chromatin/TASOR2/TASOR2-PAE.png	False	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/chromatin/TASOR2/TASOR2-PAE.png	True	resolved_outside_project	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/chromatin/TASOR2/TASOR2-PAE.png
TELO2	chromatin	detail/chromatin/TELO2/TELO2-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/chromatin/TELO2/IF_images/A-431_1.jpg	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/TELO2/IF_images/A-431_1.jpg	True	resolved	detail/chromatin/TELO2/IF_images/A-431_1.jpg
TELO2	chromatin	detail/chromatin/TELO2/TELO2-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/chromatin/TELO2/IF_images/U-251MG_1.jpg	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/TELO2/IF_images/U-251MG_1.jpg	True	resolved	detail/chromatin/TELO2/IF_images/U-251MG_1.jpg
TELO2	chromatin	detail/chromatin/TELO2/TELO2-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/chromatin/TELO2/TELO2-PAE.png	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/TELO2/TELO2-PAE.png	True	resolved	detail/chromatin/TELO2/TELO2-PAE.png
TELO2	chromatin	detail/chromatin/TELO2/TELO2-evaluation.md	obsidian	TELO2-PAE.png	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/TELO2/TELO2-PAE.png	True	resolved	detail/chromatin/TELO2/TELO2-PAE.png
TELO2	chromatin	detail/chromatin/TELO2/TELO2-evaluation.md	obsidian	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/chromatin/TELO2/TELO2-PAE.png	False	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/chromatin/TELO2/TELO2-PAE.png	True	resolved_outside_project	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/chromatin/TELO2/TELO2-PAE.png
THAP4	chromatin	detail/chromatin/THAP4/THAP4-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/chromatin/THAP4/IF_images/A-431_1.jpg	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/THAP4/IF_images/A-431_1.jpg	True	resolved	detail/chromatin/THAP4/IF_images/A-431_1.jpg
THAP4	chromatin	detail/chromatin/THAP4/THAP4-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/chromatin/THAP4/IF_images/U-251MG_1.jpg	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/THAP4/IF_images/U-251MG_1.jpg	True	resolved	detail/chromatin/THAP4/IF_images/U-251MG_1.jpg
THAP4	chromatin	detail/chromatin/THAP4/THAP4-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/chromatin/THAP4/THAP4-PAE.png	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/THAP4/THAP4-PAE.png	True	resolved	detail/chromatin/THAP4/THAP4-PAE.png
THAP4	chromatin	detail/chromatin/THAP4/THAP4-evaluation.md	obsidian	THAP4-PAE.png	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/THAP4/THAP4-PAE.png	True	resolved	detail/chromatin/THAP4/THAP4-PAE.png
THAP4	chromatin	detail/chromatin/THAP4/THAP4-evaluation.md	obsidian	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/chromatin/THAP4/THAP4-PAE.png	False	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/chromatin/THAP4/THAP4-PAE.png	True	resolved_outside_project	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/chromatin/THAP4/THAP4-PAE.png
TOX4	chromatin	detail/chromatin/TOX4/TOX4-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/chromatin/TOX4/IF_images/PC-3_1.jpg	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/TOX4/IF_images/PC-3_1.jpg	True	resolved	detail/chromatin/TOX4/IF_images/PC-3_1.jpg
TOX4	chromatin	detail/chromatin/TOX4/TOX4-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/chromatin/TOX4/IF_images/U2OS_1.jpg	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/TOX4/IF_images/U2OS_1.jpg	True	resolved	detail/chromatin/TOX4/IF_images/U2OS_1.jpg
TOX4	chromatin	detail/chromatin/TOX4/TOX4-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/chromatin/TOX4/TOX4-PAE.png	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/TOX4/TOX4-PAE.png	True	resolved	detail/chromatin/TOX4/TOX4-PAE.png
TOX4	chromatin	detail/chromatin/TOX4/TOX4-evaluation.md	obsidian	TOX4-PAE.png	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/TOX4/TOX4-PAE.png	True	resolved	detail/chromatin/TOX4/TOX4-PAE.png
TOX4	chromatin	detail/chromatin/TOX4/TOX4-evaluation.md	obsidian	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/chromatin/TOX4/TOX4-PAE.png	False	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/chromatin/TOX4/TOX4-PAE.png	True	resolved_outside_project	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/chromatin/TOX4/TOX4-PAE.png
UFL1	chromatin	detail/chromatin/UFL1/UFL1-evaluation.md	obsidian	UFL1-PAE.png	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/UFL1/UFL1-PAE.png	True	resolved	detail/chromatin/UFL1/UFL1-PAE.png
UFL1	chromatin	detail/chromatin/UFL1/UFL1-evaluation.md	obsidian	UFL1-PAE.png	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/UFL1/UFL1-PAE.png	True	resolved	detail/chromatin/UFL1/UFL1-PAE.png
UFL1	chromatin	detail/chromatin/UFL1/UFL1-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/chromatin/UFL1/UFL1-PAE.png	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/UFL1/UFL1-PAE.png	True	resolved	detail/chromatin/UFL1/UFL1-PAE.png
UFL1	chromatin	detail/chromatin/UFL1/UFL1-evaluation.md	obsidian	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/chromatin/UFL1/UFL1-PAE.png	False	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/chromatin/UFL1/UFL1-PAE.png	True	resolved_outside_project	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/chromatin/UFL1/UFL1-PAE.png
UVSSA	chromatin	detail/chromatin/UVSSA/UVSSA-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/chromatin/UVSSA/IF_images/PC-3_1.jpg	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/UVSSA/IF_images/PC-3_1.jpg	True	resolved	detail/chromatin/UVSSA/IF_images/PC-3_1.jpg
UVSSA	chromatin	detail/chromatin/UVSSA/UVSSA-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/chromatin/UVSSA/IF_images/U2OS_1.jpg	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/UVSSA/IF_images/U2OS_1.jpg	True	resolved	detail/chromatin/UVSSA/IF_images/U2OS_1.jpg
UVSSA	chromatin	detail/chromatin/UVSSA/UVSSA-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/chromatin/UVSSA/UVSSA-PAE.png	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/UVSSA/UVSSA-PAE.png	True	resolved	detail/chromatin/UVSSA/UVSSA-PAE.png
UVSSA	chromatin	detail/chromatin/UVSSA/UVSSA-evaluation.md	obsidian	UVSSA-PAE.png	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/UVSSA/UVSSA-PAE.png	True	resolved	detail/chromatin/UVSSA/UVSSA-PAE.png
UVSSA	chromatin	detail/chromatin/UVSSA/UVSSA-evaluation.md	obsidian	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/chromatin/UVSSA/UVSSA-PAE.png	False	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/chromatin/UVSSA/UVSSA-PAE.png	True	resolved_outside_project	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/chromatin/UVSSA/UVSSA-PAE.png
WDR77	chromatin	detail/chromatin/WDR77/WDR77-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/chromatin/WDR77/IF_images/A-431_1.jpg	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/WDR77/IF_images/A-431_1.jpg	True	resolved	detail/chromatin/WDR77/IF_images/A-431_1.jpg
WDR77	chromatin	detail/chromatin/WDR77/WDR77-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/chromatin/WDR77/IF_images/U-251MG_1.jpg	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/WDR77/IF_images/U-251MG_1.jpg	True	resolved	detail/chromatin/WDR77/IF_images/U-251MG_1.jpg
WDR77	chromatin	detail/chromatin/WDR77/WDR77-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/chromatin/WDR77/WDR77-PAE.png	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/WDR77/WDR77-PAE.png	True	resolved	detail/chromatin/WDR77/WDR77-PAE.png
WDR77	chromatin	detail/chromatin/WDR77/WDR77-evaluation.md	obsidian	WDR77-PAE.png	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/WDR77/WDR77-PAE.png	True	resolved	detail/chromatin/WDR77/WDR77-PAE.png
WDR77	chromatin	detail/chromatin/WDR77/WDR77-evaluation.md	obsidian	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/chromatin/WDR77/WDR77-PAE.png	False	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/chromatin/WDR77/WDR77-PAE.png	True	resolved_outside_project	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/chromatin/WDR77/WDR77-PAE.png
ZHX1	chromatin	detail/chromatin/ZHX1/ZHX1-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/chromatin/ZHX1/IF_images/A-431_1.jpg	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/ZHX1/IF_images/A-431_1.jpg	True	resolved	detail/chromatin/ZHX1/IF_images/A-431_1.jpg
ZHX1	chromatin	detail/chromatin/ZHX1/ZHX1-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/chromatin/ZHX1/IF_images/PC-3_1.jpg	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/ZHX1/IF_images/PC-3_1.jpg	True	resolved	detail/chromatin/ZHX1/IF_images/PC-3_1.jpg
ZHX1	chromatin	detail/chromatin/ZHX1/ZHX1-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/chromatin/ZHX1/ZHX1-PAE.png	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/ZHX1/ZHX1-PAE.png	True	resolved	detail/chromatin/ZHX1/ZHX1-PAE.png
ZHX1	chromatin	detail/chromatin/ZHX1/ZHX1-evaluation.md	obsidian	ZHX1-PAE.png	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/ZHX1/ZHX1-PAE.png	True	resolved	detail/chromatin/ZHX1/ZHX1-PAE.png
ZHX1	chromatin	detail/chromatin/ZHX1/ZHX1-evaluation.md	obsidian	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/chromatin/ZHX1/ZHX1-PAE.png	False	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/chromatin/ZHX1/ZHX1-PAE.png	True	resolved_outside_project	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/chromatin/ZHX1/ZHX1-PAE.png
C1orf35	nuclear-body	detail/nuclear-body/C1orf35/C1orf35-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/nuclear-body/C1orf35/IF_images/A-431_1.jpg	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nuclear-body/C1orf35/IF_images/A-431_1.jpg	True	resolved	detail/nuclear-body/C1orf35/IF_images/A-431_1.jpg
C1orf35	nuclear-body	detail/nuclear-body/C1orf35/C1orf35-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/nuclear-body/C1orf35/IF_images/U-251MG_1.jpg	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nuclear-body/C1orf35/IF_images/U-251MG_1.jpg	True	resolved	detail/nuclear-body/C1orf35/IF_images/U-251MG_1.jpg
CAND2	nuclear-body	detail/nuclear-body/CAND2/CAND2-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/rejected/CAND2/IF_images/HEK293_1.jpg	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/rejected/CAND2/IF_images/HEK293_1.jpg	True	resolved	detail/rejected/CAND2/IF_images/HEK293_1.jpg
CAND2	nuclear-body	detail/nuclear-body/CAND2/CAND2-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/rejected/CAND2/IF_images/U-251MG_1.jpg	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/rejected/CAND2/IF_images/U-251MG_1.jpg	True	resolved	detail/rejected/CAND2/IF_images/U-251MG_1.jpg
CCNDBP1	nuclear-body	detail/nuclear-body/CCNDBP1/CCNDBP1-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/nuclear-body/CCNDBP1/IF_images/U2OS_1.jpg	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nuclear-body/CCNDBP1/IF_images/U2OS_1.jpg	True	resolved	detail/nuclear-body/CCNDBP1/IF_images/U2OS_1.jpg
CCNDBP1	nuclear-body	detail/nuclear-body/CCNDBP1/CCNDBP1-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/nuclear-body/CCNDBP1/IF_images/HEK293_1.jpg	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nuclear-body/CCNDBP1/IF_images/HEK293_1.jpg	True	resolved	detail/nuclear-body/CCNDBP1/IF_images/HEK293_1.jpg
CCNDBP1	nuclear-body	detail/nuclear-body/CCNDBP1/CCNDBP1-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/nuclear-body/CCNDBP1/CCNDBP1-PAE.png	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nuclear-body/CCNDBP1/CCNDBP1-PAE.png	True	resolved	detail/nuclear-body/CCNDBP1/CCNDBP1-PAE.png
CCNDBP1	nuclear-body	detail/nuclear-body/CCNDBP1/CCNDBP1-evaluation.md	obsidian	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nuclear-body/CCNDBP1/CCNDBP1-PAE.png	False	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nuclear-body/CCNDBP1/CCNDBP1-PAE.png	True	resolved_outside_project	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nuclear-body/CCNDBP1/CCNDBP1-PAE.png
DHX8	nuclear-body	detail/nuclear-body/DHX8/DHX8-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/nuclear-body/DHX8/IF_images/NIH-3T3_1.jpg	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nuclear-body/DHX8/IF_images/NIH-3T3_1.jpg	True	resolved	detail/nuclear-body/DHX8/IF_images/NIH-3T3_1.jpg
DHX8	nuclear-body	detail/nuclear-body/DHX8/DHX8-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/nuclear-body/DHX8/IF_images/A-431_1.jpg	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nuclear-body/DHX8/IF_images/A-431_1.jpg	True	resolved	detail/nuclear-body/DHX8/IF_images/A-431_1.jpg
DHX8	nuclear-body	detail/nuclear-body/DHX8/DHX8-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/nuclear-body/DHX8/DHX8-PAE.png	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nuclear-body/DHX8/DHX8-PAE.png	True	resolved	detail/nuclear-body/DHX8/DHX8-PAE.png
DHX8	nuclear-body	detail/nuclear-body/DHX8/DHX8-evaluation.md	obsidian	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nuclear-body/DHX8/DHX8-PAE.png	False	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nuclear-body/DHX8/DHX8-PAE.png	True	resolved_outside_project	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nuclear-body/DHX8/DHX8-PAE.png
DNAJC11	nuclear-body	detail/nuclear-body/DNAJC11/DNAJC11-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/rejected/DNAJC11/IF_images/HAP1_1.jpg	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/rejected/DNAJC11/IF_images/HAP1_1.jpg	True	resolved	detail/rejected/DNAJC11/IF_images/HAP1_1.jpg
DNAJC11	nuclear-body	detail/nuclear-body/DNAJC11/DNAJC11-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/rejected/DNAJC11/IF_images/SiHa_1.jpg	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/rejected/DNAJC11/IF_images/SiHa_1.jpg	True	resolved	detail/rejected/DNAJC11/IF_images/SiHa_1.jpg
DNAJC28	nuclear-body	detail/nuclear-body/DNAJC28/DNAJC28-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/nuclear-body/DNAJC28/IF_images/AF22_1.jpg	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nuclear-body/DNAJC28/IF_images/AF22_1.jpg	True	resolved	detail/nuclear-body/DNAJC28/IF_images/AF22_1.jpg
DNAJC28	nuclear-body	detail/nuclear-body/DNAJC28/DNAJC28-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/nuclear-body/DNAJC28/IF_images/HEL_1.jpg	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nuclear-body/DNAJC28/IF_images/HEL_1.jpg	True	resolved	detail/nuclear-body/DNAJC28/IF_images/HEL_1.jpg
DNAJC28	nuclear-body	detail/nuclear-body/DNAJC28/DNAJC28-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/nuclear-body/DNAJC28/DNAJC28-PAE.png	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nuclear-body/DNAJC28/DNAJC28-PAE.png	True	resolved	detail/nuclear-body/DNAJC28/DNAJC28-PAE.png
DNAJC28	nuclear-body	detail/nuclear-body/DNAJC28/DNAJC28-evaluation.md	obsidian	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nuclear-body/DNAJC28/DNAJC28-PAE.png	False	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nuclear-body/DNAJC28/DNAJC28-PAE.png	True	resolved_outside_project	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nuclear-body/DNAJC28/DNAJC28-PAE.png
EIF4H	nuclear-body	detail/nuclear-body/EIF4H/EIF4H-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/nuclear-body/EIF4H/IF_images/A-431_1.jpg	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nuclear-body/EIF4H/IF_images/A-431_1.jpg	True	resolved	detail/nuclear-body/EIF4H/IF_images/A-431_1.jpg
EIF4H	nuclear-body	detail/nuclear-body/EIF4H/EIF4H-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/nuclear-body/EIF4H/IF_images/U-251MG_1.jpg	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nuclear-body/EIF4H/IF_images/U-251MG_1.jpg	True	resolved	detail/nuclear-body/EIF4H/IF_images/U-251MG_1.jpg
