gene	path	status	lines	chars	has_yaml	has_hpa	has_uniprot_go	has_pubmed	has_structure	has_ppi	has_scoring_table	has_final_decision	has_packet_error_conclusion	has_one_line_no_nuclear_rejection	is_blocking_incomplete	reason
TRADD	detail/rejected/TRADD/TRADD-evaluation.md	rejected	45	816	True	True	True	True	False	False	False	True	False	False	False	Thin rejected/backlog candidate; Missing: Structure,PPI
TRAF1	detail/rejected/TRAF1/TRAF1-evaluation.md	rejected	45	773	True	True	True	True	False	False	False	True	False	False	False	Thin rejected/backlog candidate; Missing: Structure,PPI
TRAF4	detail/rejected/TRAF4/TRAF4-evaluation.md	rejected	45	773	True	True	True	True	False	False	False	True	False	False	False	Thin rejected/backlog candidate; Missing: Structure,PPI
TRAK1	detail/rejected/TRAK1/TRAK1-evaluation.md	rejected	48	893	True	True	True	True	True	True	False	True	False	False	False	Thin rejected/backlog candidate
TRAPPC12	detail/rejected/TRAPPC12/TRAPPC12-evaluation.md	rejected	48	902	True	True	True	True	True	True	False	True	False	False	False	Thin rejected/backlog candidate
TREX1	detail/rejected/TREX1/TREX1-evaluation.md	rejected	45	774	True	True	True	True	False	False	False	True	False	False	False	Thin rejected/backlog candidate; Missing: Structure,PPI
TRIB2	detail/rejected/TRIB2/TRIB2-evaluation.md	rejected	45	764	True	True	True	True	False	False	False	True	False	False	False	Thin rejected/backlog candidate; Missing: Structure,PPI
TRIB3	detail/rejected/TRIB3/TRIB3-evaluation.md	rejected	39	891	True	False	False	True	False	True	True	True	False	False	False	Thin rejected/backlog candidate; Missing: HPA,UniProt/GO,Structure
TRIM29	detail/rejected/TRIM29/TRIM29-evaluation.md	rejected	45	774	True	True	True	True	False	False	False	True	False	False	False	Thin rejected/backlog candidate; Missing: Structure,PPI
TRIM32	detail/rejected/TRIM32/TRIM32-evaluation.md	rejected	39	855	True	False	True	False	False	True	True	True	False	False	False	Thin rejected/backlog candidate; Missing: HPA,PubMed,Structure
TRIM33	detail/rejected/TRIM33/TRIM33-evaluation.md	rejected	39	895	True	False	False	True	False	True	True	True	False	False	False	Thin rejected/backlog candidate; Missing: HPA,UniProt/GO,Structure
TRIM37	detail/rejected/TRIM37/TRIM37-evaluation.md	rejected	45	801	True	True	True	True	False	False	False	True	False	False	False	Thin rejected/backlog candidate; Missing: Structure,PPI
TRIM56	detail/rejected/TRIM56/TRIM56-evaluation.md	rejected	45	757	True	True	True	True	False	False	False	True	False	False	False	Thin rejected/backlog candidate; Missing: Structure,PPI
TRIM68	detail/rejected/TRIM68/TRIM68-evaluation.md	rejected	48	896	True	True	True	True	True	True	False	True	False	False	False	Thin rejected/backlog candidate
TRIP13	detail/rejected/TRIP13/TRIP13-evaluation.md	rejected	45	782	True	True	True	True	False	False	False	True	False	False	False	Thin rejected/backlog candidate; Missing: Structure,PPI
TRIP4	detail/rejected/TRIP4/TRIP4-evaluation.md	rejected	45	778	True	True	True	True	False	False	False	True	False	False	False	Thin rejected/backlog candidate; Missing: Structure,PPI
TRIP6	detail/rejected/TRIP6/TRIP6-evaluation.md	rejected	45	777	True	True	True	True	False	False	False	True	False	False	False	Thin rejected/backlog candidate; Missing: Structure,PPI
TRPM7	detail/rejected/TRPM7/TRPM7-evaluation.md	rejected	45	879	True	True	True	True	False	False	False	True	False	False	False	Thin rejected/backlog candidate; Missing: Structure,PPI
TRRAP	detail/rejected/TRRAP/TRRAP-evaluation.md	rejected	45	853	True	True	True	True	False	False	False	True	False	False	False	Thin rejected/backlog candidate; Missing: Structure,PPI
TSC22D3	detail/rejected/TSC22D3/TSC22D3-evaluation.md	rejected	45	807	True	True	True	True	False	False	False	True	False	False	False	Thin rejected/backlog candidate; Missing: Structure,PPI
TSEN15	detail/rejected/TSEN15/TSEN15-evaluation.md	rejected	48	896	True	True	True	True	True	True	False	True	False	False	False	Thin rejected/backlog candidate
TSEN34	detail/rejected/TSEN34/TSEN34-evaluation.md	rejected	48	896	True	True	True	True	True	True	False	True	False	False	False	Thin rejected/backlog candidate
TSG101	detail/rejected/TSG101/TSG101-evaluation.md	rejected	45	801	True	True	True	True	False	False	False	True	False	False	False	Thin rejected/backlog candidate; Missing: Structure,PPI
TSNAXIP1	detail/rejected/TSNAXIP1/TSNAXIP1-evaluation.md	rejected	48	902	True	True	True	True	True	True	False	True	False	False	False	Thin rejected/backlog candidate
TSPY10	detail/rejected/TSPY10/TSPY10-evaluation.md	rejected	48	896	True	True	True	True	True	True	False	True	False	False	False	Thin rejected/backlog candidate
TSPY2	detail/rejected/TSPY2/TSPY2-evaluation.md	rejected	48	893	True	True	True	True	True	True	False	True	False	False	False	Thin rejected/backlog candidate
TSPY4	detail/rejected/TSPY4/TSPY4-evaluation.md	rejected	48	893	True	True	True	True	True	True	False	True	False	False	False	Thin rejected/backlog candidate
TSPY8	detail/rejected/TSPY8/TSPY8-evaluation.md	rejected	48	893	True	True	True	True	True	True	False	True	False	False	False	Thin rejected/backlog candidate
TSPY9	detail/rejected/TSPY9/TSPY9-evaluation.md	rejected	48	893	True	True	True	True	True	True	False	True	False	False	False	Thin rejected/backlog candidate
TSTD1	detail/rejected/TSTD1/TSTD1-evaluation.md	rejected	48	893	True	True	True	True	True	True	False	True	False	False	False	Thin rejected/backlog candidate
TTBK2	detail/rejected/TTBK2/TTBK2-evaluation.md	rejected	45	761	True	True	True	True	False	False	False	True	False	False	False	Thin rejected/backlog candidate; Missing: Structure,PPI
TTF2	detail/rejected/TTF2/TTF2-evaluation.md	rejected	45	827	True	True	True	True	False	False	False	True	False	False	False	Thin rejected/backlog candidate; Missing: Structure,PPI
TTK	detail/rejected/TTK/TTK-evaluation.md	rejected	45	754	True	True	True	True	False	False	False	True	False	False	False	Thin rejected/backlog candidate; Missing: Structure,PPI
TTL	detail/rejected/TTL/TTL-evaluation.md	rejected	45	758	True	True	True	True	False	False	False	True	False	False	False	Thin rejected/backlog candidate; Missing: Structure,PPI
TTN	detail/rejected/TTN/TTN-evaluation.md	rejected	45	748	True	True	True	True	False	False	False	True	False	False	False	Thin rejected/backlog candidate; Missing: Structure,PPI
TUBD1	detail/rejected/TUBD1/TUBD1-evaluation.md	rejected	48	893	True	True	True	True	True	True	False	True	False	False	False	Thin rejected/backlog candidate
TWIST2	detail/rejected/TWIST2/TWIST2-evaluation.md	rejected	45	838	True	True	True	True	False	False	False	True	False	False	False	Thin rejected/backlog candidate; Missing: Structure,PPI
TXN	detail/rejected/TXN/TXN-evaluation.md	rejected	45	752	True	True	True	True	False	False	False	True	False	False	False	Thin rejected/backlog candidate; Missing: Structure,PPI
TXNL1	detail/rejected/TXNL1/TXNL1-evaluation.md	rejected	45	780	True	True	True	True	False	False	False	True	False	False	False	Thin rejected/backlog candidate; Missing: Structure,PPI
TXNRD1	detail/rejected/TXNRD1/TXNRD1-evaluation.md	rejected	45	771	True	True	True	True	False	False	False	True	False	False	False	Thin rejected/backlog candidate; Missing: Structure,PPI
TYMP	detail/rejected/TYMP/TYMP-evaluation.md	rejected	45	766	True	True	True	True	False	False	False	True	False	False	False	Thin rejected/backlog candidate; Missing: Structure,PPI
Tbl1x	detail/rejected/Tbl1x/Tbl1x-evaluation.md	rejected	37	859	True	False	False	False	False	True	True	True	False	False	False	Thin rejected/backlog candidate; Missing: HPA,UniProt/GO,PubMed,Structure
Tex24	detail/rejected/Tex24/Tex24-evaluation.md	rejected	48	893	True	True	True	True	True	True	False	True	False	False	False	Thin rejected/backlog candidate
Trap1a	detail/rejected/Trap1a/Trap1a-evaluation.md	rejected	48	896	True	True	True	True	True	True	False	True	False	False	False	Thin rejected/backlog candidate
Tsga8	detail/rejected/Tsga8/Tsga8-evaluation.md	rejected	37	859	True	False	False	False	False	True	True	True	False	False	False	Thin rejected/backlog candidate; Missing: HPA,UniProt/GO,PubMed,Structure
Txnl4a	detail/rejected/Txnl4a/Txnl4a-evaluation.md	rejected	37	863	True	False	False	False	False	True	True	True	False	False	False	Thin rejected/backlog candidate; Missing: HPA,UniProt/GO,PubMed,Structure
UBTF	detail/rejected/UBTF/UBTF-evaluation.md	rejected	45	833	True	True	True	True	False	False	False	True	False	False	False	Thin rejected/backlog candidate; Missing: Structure,PPI
UBXN2A	detail/rejected/UBXN2A/UBXN2A-evaluation.md	rejected	48	896	True	True	True	True	True	True	False	True	False	False	False	Thin rejected/backlog candidate
UBXN6	detail/rejected/UBXN6/UBXN6-evaluation.md	rejected	48	893	True	True	True	True	True	True	False	True	False	False	False	Thin rejected/backlog candidate
UBXN7	detail/rejected/UBXN7/UBXN7-evaluation.md	rejected	48	893	True	True	True	True	True	True	False	True	False	False	False	Thin rejected/backlog candidate
UNC93B1	detail/rejected/UNC93B1/UNC93B1-evaluation.md	rejected	45	782	True	True	True	True	False	False	False	True	False	False	False	Thin rejected/backlog candidate; Missing: Structure,PPI
UNG	detail/rejected/UNG/UNG-evaluation.md	rejected	45	760	True	True	True	True	False	False	False	True	False	False	False	Thin rejected/backlog candidate; Missing: Structure,PPI
UPK3A	detail/rejected/UPK3A/UPK3A-evaluation.md	rejected	45	735	True	True	True	True	False	False	False	True	False	False	False	Thin rejected/backlog candidate; Missing: Structure,PPI
UPRT	detail/rejected/UPRT/UPRT-evaluation.md	rejected	45	812	True	True	True	True	False	False	False	True	False	False	False	Thin rejected/backlog candidate; Missing: Structure,PPI
URGCP	detail/rejected/URGCP/URGCP-evaluation.md	rejected	48	893	True	True	True	True	True	True	False	True	False	False	False	Thin rejected/backlog candidate
URI1	detail/rejected/URI1/URI1-evaluation.md	rejected	48	890	True	True	True	True	True	True	False	True	False	False	False	Thin rejected/backlog candidate
URM1	detail/rejected/URM1/URM1-evaluation.md	rejected	45	766	True	True	True	True	False	False	False	True	False	False	False	Thin rejected/backlog candidate; Missing: Structure,PPI
UROD	detail/rejected/UROD/UROD-evaluation.md	rejected	45	767	True	True	True	True	False	False	False	True	False	False	False	Thin rejected/backlog candidate; Missing: Structure,PPI
UROS	detail/rejected/UROS/UROS-evaluation.md	rejected	45	767	True	True	True	True	False	False	False	True	False	False	False	Thin rejected/backlog candidate; Missing: Structure,PPI
USF2	detail/rejected/USF2/USF2-evaluation.md	rejected	45	822	True	True	True	True	False	False	False	True	False	False	False	Thin rejected/backlog candidate; Missing: Structure,PPI
UTY	detail/rejected/UTY/UTY-evaluation.md	rejected	45	805	True	True	True	True	False	False	False	True	False	False	False	Thin rejected/backlog candidate; Missing: Structure,PPI
UXT	detail/rejected/UXT/UXT-evaluation.md	rejected	45	782	True	True	True	True	False	False	False	True	False	False	False	Thin rejected/backlog candidate; Missing: Structure,PPI
VEZT	detail/rejected/VEZT/VEZT-evaluation.md	rejected	48	890	True	True	True	True	True	True	False	True	False	False	False	Thin rejected/backlog candidate
VGLL4	detail/rejected/VGLL4/VGLL4-evaluation.md	rejected	45	769	True	True	True	True	False	False	False	True	False	False	False	Thin rejected/backlog candidate; Missing: Structure,PPI
VIRMA	detail/rejected/VIRMA/VIRMA-evaluation.md	rejected	45	784	True	True	True	True	False	False	False	True	False	False	False	Thin rejected/backlog candidate; Missing: Structure,PPI
VSIG4	detail/rejected/VSIG4/VSIG4-evaluation.md	rejected	45	785	True	True	True	True	False	False	False	True	False	False	False	Thin rejected/backlog candidate; Missing: Structure,PPI
VSX1	detail/rejected/VSX1/VSX1-evaluation.md	rejected	45	761	True	True	True	True	False	False	False	True	False	False	False	Thin rejected/backlog candidate; Missing: Structure,PPI
WAC	detail/rejected/WAC/WAC-evaluation.md	rejected	45	780	True	True	True	True	False	False	False	True	False	False	False	Thin rejected/backlog candidate; Missing: Structure,PPI
WDHD1	detail/rejected/WDHD1/WDHD1-evaluation.md	rejected	45	800	True	True	True	True	False	False	False	True	False	False	False	Thin rejected/backlog candidate; Missing: Structure,PPI
WDR18	detail/rejected/WDR18/WDR18-evaluation.md	rejected	48	893	True	True	True	True	True	True	False	True	False	False	False	Thin rejected/backlog candidate
WDR37	detail/rejected/WDR37/WDR37-evaluation.md	rejected	48	893	True	True	True	True	True	True	False	True	False	False	False	Thin rejected/backlog candidate
WDR4	detail/rejected/WDR4/WDR4-evaluation.md	rejected	45	820	True	True	True	True	False	False	False	True	False	False	False	Thin rejected/backlog candidate; Missing: Structure,PPI
WDR43	detail/rejected/WDR43/WDR43-evaluation.md	rejected	45	737	True	True	True	True	False	False	False	True	False	False	False	Thin rejected/backlog candidate; Missing: Structure,PPI
WDR55	detail/rejected/WDR55/WDR55-evaluation.md	rejected	48	893	True	True	True	True	True	True	False	True	False	False	False	Thin rejected/backlog candidate
WDR62	detail/rejected/WDR62/WDR62-evaluation.md	rejected	45	760	True	True	True	True	False	False	False	True	False	False	False	Thin rejected/backlog candidate; Missing: Structure,PPI
WDR74	detail/rejected/WDR74/WDR74-evaluation.md	rejected	48	893	True	True	True	True	True	True	False	True	False	False	False	Thin rejected/backlog candidate
WEE1	detail/rejected/WEE1/WEE1-evaluation.md	rejected	39	887	True	False	False	True	False	True	True	True	False	False	False	Thin rejected/backlog candidate; Missing: HPA,UniProt/GO,Structure
WIPI2	detail/rejected/WIPI2/WIPI2-evaluation.md	rejected	45	789	True	True	True	True	False	False	False	True	False	False	False	Thin rejected/backlog candidate; Missing: Structure,PPI
WNK1	detail/rejected/WNK1/WNK1-evaluation.md	rejected	39	887	True	False	False	True	False	True	True	True	False	False	False	Thin rejected/backlog candidate; Missing: HPA,UniProt/GO,Structure
WWC1	detail/rejected/WWC1/WWC1-evaluation.md	rejected	45	812	True	True	True	True	False	False	False	True	False	False	False	Thin rejected/backlog candidate; Missing: Structure,PPI
WWOX	detail/rejected/WWOX/WWOX-evaluation.md	rejected	45	812	True	True	True	True	False	False	False	True	False	False	False	Thin rejected/backlog candidate; Missing: Structure,PPI
WWP2	detail/rejected/WWP2/WWP2-evaluation.md	rejected	45	788	True	True	True	True	False	False	False	True	False	False	False	Thin rejected/backlog candidate; Missing: Structure,PPI
WWTR1	detail/rejected/WWTR1/WWTR1-evaluation.md	rejected	45	788	True	True	True	True	False	False	False	True	False	False	False	Thin rejected/backlog candidate; Missing: Structure,PPI
XAF1	detail/rejected/XAF1/XAF1-evaluation.md	rejected	45	762	True	True	True	True	False	False	False	True	False	False	False	Thin rejected/backlog candidate; Missing: Structure,PPI
XK	detail/rejected/XK/XK-evaluation.md	rejected	45	796	True	True	True	True	False	False	False	True	False	False	False	Thin rejected/backlog candidate; Missing: Structure,PPI
XPA	detail/rejected/XPA/XPA-evaluation.md	rejected	39	883	True	False	False	True	False	True	True	True	False	False	False	Thin rejected/backlog candidate; Missing: HPA,UniProt/GO,Structure
XRCC1	detail/rejected/XRCC1/XRCC1-evaluation.md	rejected	39	891	True	False	False	True	False	True	True	True	False	False	False	Thin rejected/backlog candidate; Missing: HPA,UniProt/GO,Structure
XRCC6	detail/rejected/XRCC6/XRCC6-evaluation.md	rejected	39	891	True	False	False	True	False	True	True	True	False	False	False	Thin rejected/backlog candidate; Missing: HPA,UniProt/GO,Structure
XRRA1	detail/rejected/XRRA1/XRRA1-evaluation.md	rejected	48	893	True	True	True	True	True	True	False	True	False	False	False	Thin rejected/backlog candidate
Xiap	detail/rejected/Xiap/Xiap-evaluation.md	rejected	37	855	True	False	False	False	False	True	True	True	False	False	False	Thin rejected/backlog candidate; Missing: HPA,UniProt/GO,PubMed,Structure
Xlr5c	detail/rejected/Xlr5c/Xlr5c-evaluation.md	rejected	48	893	True	True	True	True	True	True	False	True	False	False	False	Thin rejected/backlog candidate
YBX2	detail/rejected/YBX2/YBX2-evaluation.md	rejected	45	778	True	True	True	True	False	False	False	True	False	False	False	Thin rejected/backlog candidate; Missing: Structure,PPI
YBX3	detail/rejected/YBX3/YBX3-evaluation.md	rejected	45	778	True	True	True	True	False	False	False	True	False	False	False	Thin rejected/backlog candidate; Missing: Structure,PPI
YPEL1	detail/rejected/YPEL1/YPEL1-evaluation.md	rejected	48	893	True	True	True	True	True	True	False	True	False	False	False	Thin rejected/backlog candidate
YPEL3	detail/rejected/YPEL3/YPEL3-evaluation.md	rejected	48	893	True	True	True	True	True	True	False	True	False	False	False	Thin rejected/backlog candidate
YWHAZ	detail/rejected/YWHAZ/YWHAZ-evaluation.md	rejected	45	908	True	True	True	True	False	False	False	True	False	False	False	Thin rejected/backlog candidate; Missing: Structure,PPI
ZMPSTE24	detail/rejected/ZMPSTE24/ZMPSTE24-evaluation.md	rejected	45	802	True	True	True	True	False	False	False	True	False	False	False	Thin rejected/backlog candidate; Missing: Structure,PPI
ZNG1B	detail/rejected/ZNG1B/ZNG1B-evaluation.md	rejected	48	893	True	True	True	True	True	True	False	True	False	False	False	Thin rejected/backlog candidate
ZNG1C	detail/rejected/ZNG1C/ZNG1C-evaluation.md	rejected	48	893	True	True	True	True	True	True	False	True	False	False	False	Thin rejected/backlog candidate
ZNG1E	detail/rejected/ZNG1E/ZNG1E-evaluation.md	rejected	48	893	True	True	True	True	True	True	False	True	False	False	False	Thin rejected/backlog candidate
ZNG1F	detail/rejected/ZNG1F/ZNG1F-evaluation.md	rejected	48	893	True	True	True	True	True	True	False	True	False	False	False	Thin rejected/backlog candidate
ZW10	detail/rejected/ZW10/ZW10-evaluation.md	rejected	45	761	True	True	True	True	False	False	False	True	False	False	False	Thin rejected/backlog candidate; Missing: Structure,PPI
ZWILCH	detail/rejected/ZWILCH/ZWILCH-evaluation.md	rejected	45	746	True	True	True	True	False	False	False	True	False	False	False	Thin rejected/backlog candidate; Missing: Structure,PPI
ZWINT	detail/rejected/ZWINT/ZWINT-evaluation.md	rejected	45	794	True	True	True	True	False	False	False	True	False	False	False	Thin rejected/backlog candidate; Missing: Structure,PPI
ZYX	detail/rejected/ZYX/ZYX-evaluation.md	rejected	45	740	True	True	True	True	False	False	False	True	False	False	False	Thin rejected/backlog candidate; Missing: Structure,PPI
