gene	current_path	status	current_lines	current_chars	risk	issues	in_excel	recommended_action	reason
GMCL1	rejected/GMCL1/GMCL1-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
GMFG	rejected/GMFG/GMFG-evaluation.md	rejected	11	184	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
GMPPA	rejected/GMPPA/GMPPA-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
GMPR2	rejected/GMPR2/GMPR2-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
GNL2	rejected/GNL2/GNL2-evaluation.md	rejected	11	184	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
GNL3L	rejected/GNL3L/GNL3L-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
GON7	rejected/GON7/GON7-evaluation.md	rejected	11	184	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
GORAB	rejected/GORAB/GORAB-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
GOSR2	rejected/GOSR2/GOSR2-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
GPALPP1	rejected/GPALPP1/GPALPP1-evaluation.md	rejected	11	190	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
GPN1	rejected/GPN1/GPN1-evaluation.md	rejected	11	184	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
GPS1	rejected/GPS1/GPS1-evaluation.md	rejected	11	184	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
GRAP2	rejected/GRAP2/GRAP2-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
GRHPR	rejected/GRHPR/GRHPR-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
GRINA	rejected/GRINA/GRINA-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
GRK3	rejected/GRK3/GRK3-evaluation.md	rejected	11	184	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
GSKIP	rejected/GSKIP/GSKIP-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
Gvin1	rejected/Gvin1/Gvin1-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
HABP4	rejected/HABP4/HABP4-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
HACL1	rejected/HACL1/HACL1-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
HAPSTR1	rejected/HAPSTR1/HAPSTR1-evaluation.md	rejected	11	190	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
HAPSTR2	rejected/HAPSTR2/HAPSTR2-evaluation.md	rejected	11	190	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
HAUS2	rejected/HAUS2/HAUS2-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
HAUS6	rejected/HAUS6/HAUS6-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
HCFC1R1	rejected/HCFC1R1/HCFC1R1-evaluation.md	rejected	11	190	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
HCFC2	rejected/HCFC2/HCFC2-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
HDDC2	rejected/HDDC2/HDDC2-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
HDDC3	rejected/HDDC3/HDDC3-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
HDGFL1	rejected/HDGFL1/HDGFL1-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
HDGFL3	rejected/HDGFL3/HDGFL3-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
HDX	rejected/HDX/HDX-evaluation.md	rejected	11	182	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
HEATR1	rejected/HEATR1/HEATR1-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
HEATR5B	rejected/HEATR5B/HEATR5B-evaluation.md	rejected	11	190	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
HECW1	rejected/HECW1/HECW1-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
HELB	rejected/HELB/HELB-evaluation.md	rejected	11	184	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
HELQ	rejected/HELQ/HELQ-evaluation.md	rejected	11	184	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
HEMK2	rejected/HEMK2/HEMK2-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
HERC2	rejected/HERC2/HERC2-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
HERC6	rejected/HERC6/HERC6-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
HERPUD2	rejected/HERPUD2/HERPUD2-evaluation.md	rejected	11	190	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
HEXD	rejected/HEXD/HEXD-evaluation.md	rejected	11	184	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
HEXIM2	rejected/HEXIM2/HEXIM2-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
HGH1	rejected/HGH1/HGH1-evaluation.md	rejected	11	184	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
HIGD1A	rejected/HIGD1A/HIGD1A-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
HIKESHI	rejected/HIKESHI/HIKESHI-evaluation.md	rejected	11	190	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
HIRIP3	rejected/HIRIP3/HIRIP3-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
HORMAD2	rejected/HORMAD2/HORMAD2-evaluation.md	rejected	11	190	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
HPF1	rejected/HPF1/HPF1-evaluation.md	rejected	11	184	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
HRCT1	rejected/HRCT1/HRCT1-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
HS6ST3	rejected/HS6ST3/HS6ST3-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
HSD17B6	rejected/HSD17B6/HSD17B6-evaluation.md	rejected	11	190	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
HSD3B1	rejected/HSD3B1/HSD3B1-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
HSD3B2	rejected/HSD3B2/HSD3B2-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
IBTK	rejected/IBTK/IBTK-evaluation.md	rejected	11	184	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
IER5L	rejected/IER5L/IER5L-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
IGFN1	rejected/IGFN1/IGFN1-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
IGSF3	rejected/IGSF3/IGSF3-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
ILDR2	rejected/ILDR2/ILDR2-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
ILRUN	rejected/ILRUN/ILRUN-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
IMPA2	rejected/IMPA2/IMPA2-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
INAVA	rejected/INAVA/INAVA-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
INCA1	rejected/INCA1/INCA1-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
INIP	rejected/INIP/INIP-evaluation.md	rejected	11	184	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
INKA2	rejected/INKA2/INKA2-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
INPP5E	rejected/INPP5E/INPP5E-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
INPP5J	rejected/INPP5J/INPP5J-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
INPP5K	rejected/INPP5K/INPP5K-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
IQCB1	rejected/IQCB1/IQCB1-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
IQCK	rejected/IQCK/IQCK-evaluation.md	rejected	11	184	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
IQSEC1	rejected/IQSEC1/IQSEC1-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
IQSEC3	rejected/IQSEC3/IQSEC3-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
IQUB	rejected/IQUB/IQUB-evaluation.md	rejected	11	184	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
IRAK1BP1	rejected/IRAK1BP1/IRAK1BP1-evaluation.md	rejected	11	192	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
ISYNA1	rejected/ISYNA1/ISYNA1-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
ITGB1BP1	rejected/ITGB1BP1/ITGB1BP1-evaluation.md	rejected	11	192	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
ITGB3BP	rejected/ITGB3BP/ITGB3BP-evaluation.md	rejected	11	190	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
ITPKC	rejected/ITPKC/ITPKC-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
ITSN1	rejected/ITSN1/ITSN1-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
Ifi203	rejected/Ifi203/Ifi203-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
Ifi204	rejected/Ifi204/Ifi204-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
Ifi27l2a	rejected/Ifi27l2a/Ifi27l2a-evaluation.md	rejected	11	192	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
Iigp1	rejected/Iigp1/Iigp1-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
JADE3	rejected/JADE3/JADE3-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
JHY	rejected/JHY/JHY-evaluation.md	rejected	11	182	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
JKAMP	rejected/JKAMP/JKAMP-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
JMY	rejected/JMY/JMY-evaluation.md	rejected	11	182	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
JPT1	rejected/JPT1/JPT1-evaluation.md	rejected	11	184	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
JRKL	rejected/JRKL/JRKL-evaluation.md	rejected	11	184	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
KALRN	rejected/KALRN/KALRN-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
KANK1	rejected/KANK1/KANK1-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
KASH5	rejected/KASH5/KASH5-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
KCTD10	rejected/KCTD10/KCTD10-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
KCTD14	rejected/KCTD14/KCTD14-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
KCTD19	rejected/KCTD19/KCTD19-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
KCTD20	rejected/KCTD20/KCTD20-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
KCTD9	rejected/KCTD9/KCTD9-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
KIAA0040	rejected/KIAA0040/KIAA0040-evaluation.md	rejected	11	192	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
KIAA0408	rejected/KIAA0408/KIAA0408-evaluation.md	rejected	11	192	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
KIAA1217	rejected/KIAA1217/KIAA1217-evaluation.md	rejected	11	192	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
KIDINS220	rejected/KIDINS220/KIDINS220-evaluation.md	rejected	11	194	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
KLHDC7A	rejected/KLHDC7A/KLHDC7A-evaluation.md	rejected	11	190	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
KLHL17	rejected/KLHL17/KLHL17-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
KLHL18	rejected/KLHL18/KLHL18-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
KLHL23	rejected/KLHL23/KLHL23-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
KLHL25	rejected/KLHL25/KLHL25-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
KLHL41	rejected/KLHL41/KLHL41-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
KLHL7	rejected/KLHL7/KLHL7-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
KLLN	rejected/KLLN/KLLN-evaluation.md	rejected	11	184	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
KNSTRN	rejected/KNSTRN/KNSTRN-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
KNTC1	rejected/KNTC1/KNTC1-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
KPNA1	rejected/KPNA1/KPNA1-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
KPNA6	rejected/KPNA6/KPNA6-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
KPNA7	rejected/KPNA7/KPNA7-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
KRTCAP3	rejected/KRTCAP3/KRTCAP3-evaluation.md	rejected	11	190	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
KXD1	rejected/KXD1/KXD1-evaluation.md	rejected	11	184	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
KYAT3	rejected/KYAT3/KYAT3-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
LAGE3	rejected/LAGE3/LAGE3-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
LARS1	rejected/LARS1/LARS1-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
LAS1L	rejected/LAS1L/LAS1L-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
LCMT1	rejected/LCMT1/LCMT1-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
LDB2	rejected/LDB2/LDB2-evaluation.md	rejected	11	184	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
LDB3	rejected/LDB3/LDB3-evaluation.md	rejected	11	184	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
LENG9	rejected/LENG9/LENG9-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
LGALS12	rejected/LGALS12/LGALS12-evaluation.md	rejected	11	190	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
LGALS13	rejected/LGALS13/LGALS13-evaluation.md	rejected	11	190	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
LGALS14	rejected/LGALS14/LGALS14-evaluation.md	rejected	11	190	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
LGALS2	rejected/LGALS2/LGALS2-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
LGALSL	rejected/LGALSL/LGALSL-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
