gene	excel_sheets	has_report	report_paths	status	category	lines	chars	has_duplicate	coverage_status	reason
CDIN1	?	True	detail/nucleus-cytoplasm/CDIN1/CDIN1-evaluation.md	COVERED_SCORED	nucleus-cytoplasm	?	?	?	COVERED_SCORED	OK
CDIP1	?	True	detail/nucleus-cytoplasm/CDIP1/CDIP1-evaluation.md	COVERED_SCORED	nucleus-cytoplasm	?	?	?	COVERED_SCORED	OK
CDPF1	?	True	detail/nucleoplasm/CDPF1/CDPF1-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
CDR2	?	True	detail/rejected/CDR2/CDR2-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
CDT1	?	True	detail/rejected/CDT1/CDT1-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
CDV3	?	True	detail/nucleoplasm/CDV3/CDV3-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
CDX1	?	True	detail/rejected/CDX1/CDX1-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
CDX2	?	True	detail/rejected/CDX2/CDX2-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
CDX4	?	True	detail/nuclear-speckle/CDX4/CDX4-evaluation.md	COVERED_SCORED	nuclear-speckle	?	?	?	COVERED_SCORED	OK
CDY1B	?	True	detail/nucleoplasm/CDY1B/CDY1B-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
CDY2B	?	True	detail/nucleoplasm/CDY2B/CDY2B-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
CDYL	?	True	detail/nuclear-speckle/CDYL/CDYL-evaluation.md	COVERED_SCORED	nuclear-speckle	?	?	?	COVERED_SCORED	OK
CDYL2	?	True	detail/nucleoplasm/CDYL2/CDYL2-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
CEACAM19	?	True	detail/rejected/CEACAM19/CEACAM19-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
CEBPA	?	True	detail/rejected/CEBPA/CEBPA-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
CEBPB	?	True	detail/rejected/CEBPB/CEBPB-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
CEBPD	?	True	detail/rejected/CEBPD/CEBPD-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
CEBPE	?	True	detail/nucleoplasm/CEBPE/CEBPE-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
CEBPG	?	True	detail/nucleoplasm/CEBPG/CEBPG-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
CEBPZ	?	True	detail/nucleoplasm/CEBPZ/CEBPZ-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
CECR2	?	True	detail/nucleoplasm/CECR2/CECR2-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
CEMP1	?	True	detail/nucleoplasm/CEMP1/CEMP1-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
CENPA	?	True	detail/rejected/CENPA/CENPA-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
CENPB	?	True	detail/rejected/CENPB/CENPB-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
CENPC	?	True	detail/rejected/CENPC/CENPC-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
CENPE	?	True	detail/rejected/CENPE/CENPE-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
CENPF	?	True	detail/rejected/CENPF/CENPF-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
CENPH	?	True	detail/nucleoplasm/CENPH/CENPH-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
CENPI	?	True	detail/nucleoplasm/CENPI/CENPI-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
CENPK	?	True	detail/chromatin/CENPK/CENPK-evaluation.md	COVERED_SCORED	chromatin	?	?	?	COVERED_SCORED	OK
CENPL	?	True	detail/chromatin/CENPL/CENPL-evaluation.md	COVERED_SCORED	chromatin	?	?	?	COVERED_SCORED	OK
CENPM	?	True	detail/nucleoplasm/CENPM/CENPM-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
CENPN	?	True	detail/nucleoplasm/CENPN/CENPN-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
CENPO	?	True	detail/nucleoplasm/CENPO/CENPO-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
CENPP	?	True	detail/nucleoplasm/CENPP/CENPP-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
CENPQ	?	True	detail/nucleoplasm/CENPQ/CENPQ-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
CENPS	?	True	detail/nucleoplasm/CENPS/CENPS-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
CENPT	?	True	detail/nucleoplasm/CENPT/CENPT-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
CENPU	?	True	detail/nucleoplasm/CENPU/CENPU-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
CENPV	?	True	detail/chromatin/CENPV/CENPV-evaluation.md	COVERED_SCORED	chromatin	?	?	?	COVERED_SCORED	OK
CENPW	?	True	detail/nucleoplasm/CENPW/CENPW-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
CENPX	?	True	detail/chromatin/CENPX/CENPX-evaluation.md	COVERED_SCORED	chromatin	?	?	?	COVERED_SCORED	OK
CEP112	?	True	detail/nucleoplasm/CEP112/CEP112-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
CEP152	?	True	detail/nucleoplasm/CEP152/CEP152-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
CEP162	?	True	detail/nucleus-cytoplasm/CEP162/CEP162-evaluation.md	COVERED_SCORED	nucleus-cytoplasm	?	?	?	COVERED_SCORED	OK
CEP164	?	True	detail/nucleoplasm/CEP164/CEP164-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
CEP19	?	True	detail/nucleoplasm/CEP19/CEP19-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
CEP20	?	True	detail/nucleoplasm/CEP20/CEP20-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
CEP290	?	True	detail/rejected/CEP290/CEP290-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
CEP350	?	True	detail/nucleoplasm/CEP350/CEP350-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
CEP57	?	True	detail/nucleus-cytoplasm/CEP57/CEP57-evaluation.md	COVERED_SCORED	nucleus-cytoplasm	?	?	?	COVERED_SCORED	OK
CEP63	?	True	detail/nucleoplasm/CEP63/CEP63-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
CEP68	?	True	detail/nucleoplasm/CEP68/CEP68-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
CEP70	?	True	detail/nucleoplasm/CEP70/CEP70-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
CEP76	?	True	detail/rejected/CEP76/CEP76-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
CEP85	?	True	detail/nucleolus/CEP85/CEP85-evaluation.md	COVERED_SCORED	nucleolus	?	?	?	COVERED_SCORED	OK
CEPT1	?	True	detail/nucleoplasm/CEPT1/CEPT1-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
CERCAM	?	True	detail/rejected/CERCAM/CERCAM-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
CERKL	?	True	detail/nucleoplasm/CERKL/CERKL-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
CERS2	?	True	detail/rejected/CERS2/CERS2-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
CERS3	?	True	detail/nucleoplasm/CERS3/CERS3-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
CERS4	?	True	detail/nucleoplasm/CERS4/CERS4-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
CERS5	?	True	detail/nuclear-envelope/CERS5/CERS5-evaluation.md	COVERED_SCORED	nuclear-envelope	?	?	?	COVERED_SCORED	OK
CERT1	?	True	detail/nucleoplasm/CERT1/CERT1-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
CES3	?	True	detail/nuclear-envelope/CES3/CES3-evaluation.md	COVERED_SCORED	nuclear-envelope	?	?	?	COVERED_SCORED	OK
CETN1	?	True	detail/nucleoplasm/CETN1/CETN1-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
CETN2	?	True	detail/nuclear-envelope/CETN2/CETN2-evaluation.md	COVERED_SCORED	nuclear-envelope	?	?	?	COVERED_SCORED	OK
CETN3	?	True	detail/nucleus-cytoplasm/CETN3/CETN3-evaluation.md	COVERED_SCORED	nucleus-cytoplasm	?	?	?	COVERED_SCORED	OK
CFDP1	?	True	detail/chromatin/CFDP1/CFDP1-evaluation.md	COVERED_SCORED	chromatin	?	?	?	COVERED_SCORED	OK
CFL1	?	True	detail/rejected/CFL1/CFL1-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
CFL2	?	True	detail/nucleoplasm/CFL2/CFL2-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
CFLAR	?	True	detail/rejected/CFLAR/CFLAR-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
CGAS	?	True	detail/rejected/CGAS/CGAS-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
CGGBP1	?	True	detail/rejected/CGGBP1/CGGBP1-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
CGNL1	?	True	detail/nuclear-body/CGNL1/CGNL1-evaluation.md	COVERED_SCORED	nuclear-body	?	?	?	COVERED_SCORED	OK
CGRRF1	?	True	detail/nucleoplasm/CGRRF1/CGRRF1-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
CHAF1A	?	True	detail/rejected/CHAF1A/CHAF1A-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
CHAF1B	?	True	detail/nucleoplasm/CHAF1B/CHAF1B-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
CHCHD1	?	True	detail/nucleolus/CHCHD1/CHCHD1-evaluation.md	COVERED_SCORED	nucleolus	?	?	?	COVERED_SCORED	OK
CHCT1	?	True	detail/nucleoplasm/CHCT1/CHCT1-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
CHEK1	?	True	detail/rejected/CHEK1/CHEK1-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
CHEK2	?	True	detail/rejected/CHEK2/CHEK2-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
CHFR	?	True	detail/rejected/CHFR/CHFR-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
CHM	?	True	detail/rejected/CHM/CHM-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
CHML	?	True	detail/nucleoplasm/CHML/CHML-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
CHMP1A	?	True	detail/nucleoplasm/CHMP1A/CHMP1A-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
CHMP1B	?	True	detail/nuclear-envelope/CHMP1B/CHMP1B-evaluation.md	COVERED_SCORED	nuclear-envelope	?	?	?	COVERED_SCORED	OK
CHMP2A	?	True	detail/nuclear-envelope/CHMP2A/CHMP2A-evaluation.md	COVERED_SCORED	nuclear-envelope	?	?	?	COVERED_SCORED	OK
CHMP4B	?	True	detail/rejected/CHMP4B/CHMP4B-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
CHMP7	?	True	detail/nuclear-envelope/CHMP7/CHMP7-evaluation.md	COVERED_SCORED	nuclear-envelope	?	?	?	COVERED_SCORED	OK
CHN2	?	True	detail/nuclear-body/CHN2/CHN2-evaluation.md	COVERED_SCORED	nuclear-body	?	?	?	COVERED_SCORED	OK
CHP2	?	True	detail/nucleoplasm/CHP2/CHP2-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
CHPF2	?	True	detail/nucleoplasm/CHPF2/CHPF2-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
CHRAC1	?	True	detail/nucleoplasm/CHRAC1/CHRAC1-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
CHST1	?	True	detail/nucleoplasm/CHST1/CHST1-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
CHST2	?	True	detail/nucleoplasm/CHST2/CHST2-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
CHST7	?	True	detail/nucleoplasm/CHST7/CHST7-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
CHTF18	?	True	detail/nucleoplasm/CHTF18/CHTF18-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
CHTF8	?	True	detail/nucleoplasm/Chtf8/Chtf8-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
CHTOP	?	True	detail/nucleolus/CHTOP/CHTOP-evaluation.md	COVERED_SCORED	nucleolus	?	?	?	COVERED_SCORED	OK
CHUK	?	True	detail/rejected/CHUK/CHUK-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
CIAO1	?	True	detail/nucleoplasm/CIAO1/CIAO1-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
CIAO2A	?	True	detail/nucleoplasm/CIAO2A/CIAO2A-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
CIAO2B	?	True	detail/nucleoplasm/CIAO2B/CIAO2B-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
CIAPIN1	?	True	detail/nucleolus/CIAPIN1/CIAPIN1-evaluation.md	COVERED_SCORED	nucleolus	?	?	?	COVERED_SCORED	OK
CIART	?	True	detail/nucleoplasm/CIART/CIART-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
CIB1	?	True	detail/rejected/CIB1/CIB1-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
CIC	?	True	detail/rejected/CIC/CIC-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
CIDEA	?	True	detail/rejected/CIDEA/CIDEA-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
CIDEC	?	True	detail/rejected/CIDEC/CIDEC-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
CIITA	?	True	detail/rejected/CIITA/CIITA-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
CILK1	?	True	detail/nucleoplasm/CILK1/CILK1-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
CIMAP1D	?	True	detail/rejected/CIMAP1D/CIMAP1D-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
CIMAP3	?	True	detail/nucleoplasm/CIMAP3/CIMAP3-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
CIMIP2C	?	True	detail/nucleoplasm/CIMIP2C/CIMIP2C-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
CIMIP6	?	True	detail/rejected/CIMIP6/CIMIP6-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
CINP	?	True	detail/nucleoplasm/CINP/CINP-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
CIP2A	?	True	detail/rejected/CIP2A/CIP2A-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
CIPC	?	True	detail/nucleolus/CIPC/CIPC-evaluation.md	COVERED_SCORED	nucleolus	?	?	?	COVERED_SCORED	OK
CIRSR	?	True	detail/nuclear-body/CIRSR/CIRSR-evaluation.md	COVERED_SCORED	nuclear-body	?	?	?	COVERED_SCORED	OK
CITED1	?	True	detail/rejected/CITED1/CITED1-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
CITED2	?	True	detail/rejected/CITED2/CITED2-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
CITED4	?	True	detail/nucleoplasm/CITED4/CITED4-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
CKAP5	?	True	detail/chromatin/CKAP5/CKAP5-evaluation.md	COVERED_SCORED	chromatin	?	?	?	COVERED_SCORED	OK
CKS1B	?	True	detail/rejected/CKS1B/CKS1B-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
CKS2	?	True	detail/rejected/CKS2/CKS2-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
CLASP1	?	True	detail/nucleoplasm/CLASP1/CLASP1-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
CLBA1	?	True	detail/nucleoplasm/CLBA1/CLBA1-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
CLDND2	?	True	detail/nucleoplasm/CLDND2/CLDND2-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
CLEC16A	?	True	detail/rejected/CLEC16A/CLEC16A-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
CLHC1	?	True	detail/nucleolus/CLHC1/CLHC1-evaluation.md	COVERED_SCORED	nucleolus	?	?	?	COVERED_SCORED	OK
CLIC2	?	True	detail/nucleoplasm/CLIC2/CLIC2-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
CLINT1	?	True	detail/nucleoplasm/CLINT1/CLINT1-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
CLK1	?	True	detail/rejected/CLK1/CLK1-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
CLK2	?	True	detail/rejected/CLK2/CLK2-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
CLK3	?	True	detail/nuclear-speckle/CLK3/CLK3-evaluation.md	COVERED_SCORED	nuclear-speckle	?	?	?	COVERED_SCORED	OK
CLK4	?	True	detail/nucleoplasm/CLK4/CLK4-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
CLMN	?	True	detail/nuclear-body/CLMN/CLMN-evaluation.md	COVERED_SCORED	nuclear-body	?	?	?	COVERED_SCORED	OK
CLN6	?	True	detail/rejected/CLN6/CLN6-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
CLNS1A	?	True	detail/nucleoplasm/CLNS1A/CLNS1A-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
CLOCK	?	True	detail/rejected/CLOCK/CLOCK-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
CLSPN	?	True	detail/nucleoplasm/CLSPN/CLSPN-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
CLXN	?	True	detail/rejected/CLXN/CLXN-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
CMAS	?	True	detail/rejected/CMAS/CMAS-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
CMIP	?	True	detail/rejected/CMIP/CMIP-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
CMPK1	?	True	detail/nucleoplasm/CMPK1/CMPK1-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
CMSS1	?	True	detail/nuclear-envelope/CMSS1/CMSS1-evaluation.md	COVERED_SCORED	nuclear-envelope	?	?	?	COVERED_SCORED	OK
CMTM1	?	True	detail/nucleoplasm/CMTM1/CMTM1-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
CMTM3	?	True	detail/nucleoplasm/CMTM3/CMTM3-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
CMTM8	?	True	detail/nucleoplasm/CMTM8/CMTM8-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
CMYA5	?	True	detail/rejected/CMYA5/CMYA5-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
CNBD2	?	True	detail/nucleoplasm/CNBD2/CNBD2-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
CNDP2	?	True	detail/nucleoplasm/CNDP2/CNDP2-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
CNEP1R1	?	True	detail/nuclear-envelope/CNEP1R1/CNEP1R1-evaluation.md	COVERED_SCORED	nuclear-envelope	?	?	?	COVERED_SCORED	OK
CNGA4	?	True	detail/nucleoplasm/CNGA4/CNGA4-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
CNTD1	?	True	detail/nucleoplasm/CNTD1/CNTD1-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
CNTLN	?	True	detail/nucleoplasm/CNTLN/CNTLN-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
CNTNAP1	?	True	detail/nucleoplasm/CNTNAP1/CNTNAP1-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
CNTNAP5	?	True	detail/nucleolus/CNTNAP5/CNTNAP5-evaluation.md	COVERED_SCORED	nucleolus	?	?	?	COVERED_SCORED	OK
COG3	?	True	detail/nucleoplasm/COG3/COG3-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
COG5	?	True	detail/nucleoplasm/COG5/COG5-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
COG6	?	True	detail/nuclear-body/COG6/COG6-evaluation.md	COVERED_SCORED	nuclear-body	?	?	?	COVERED_SCORED	OK
COIL	?	True	detail/rejected/COIL/COIL-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
COLGALT2	?	True	detail/nucleoplasm/COLGALT2/COLGALT2-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
COMMD1	?	True	detail/nucleoplasm/COMMD1/COMMD1-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
COMMD10	?	True	detail/nucleus-cytoplasm/COMMD10/COMMD10-evaluation.md	COVERED_SCORED	nucleus-cytoplasm	?	?	?	COVERED_SCORED	OK
COMMD3	?	True	detail/nucleus-cytoplasm/COMMD3/COMMD3-evaluation.md	COVERED_SCORED	nucleus-cytoplasm	?	?	?	COVERED_SCORED	OK
COMMD4	?	True	detail/nucleoplasm/COMMD4/COMMD4-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
COMMD5	?	True	detail/nucleoplasm/COMMD5/COMMD5-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
COMMD6	?	True	detail/rejected/COMMD6/COMMD6-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
COMMD8	?	True	detail/rejected/COMMD8/COMMD8-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
COMMD9	?	True	detail/rejected/COMMD9/COMMD9-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
COP1	?	True	detail/rejected/COP1/COP1-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
COPG1	?	True	detail/nucleoplasm/COPG1/COPG1-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
COPRS	?	True	detail/nucleoplasm/COPRS/COPRS-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
COQ7	?	True	detail/nucleoplasm/COQ7/COQ7-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
COTL1	?	True	detail/nucleoplasm/COTL1/COTL1-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
CPA3	?	True	detail/rejected/CPA3/CPA3-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
CPED1	?	True	detail/nucleoplasm/CPED1/CPED1-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
CPHXL	?	True	detail/rejected/CPHXL/CPHXL-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
CPHXL2	?	True	detail/rejected/CPHXL2/CPHXL2-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
CPLANE2	?	True	detail/nuclear-speckle/CPLANE2/CPLANE2-evaluation.md	COVERED_SCORED	nuclear-speckle	?	?	?	COVERED_SCORED	OK
CPNE1	?	True	detail/nuclear-envelope/CPNE1/CPNE1-evaluation.md	COVERED_SCORED	nuclear-envelope	?	?	?	COVERED_SCORED	OK
CPNE2	?	True	detail/nucleoplasm/CPNE2/CPNE2-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
CPNE3	?	True	detail/nucleolus/CPNE3/CPNE3-evaluation.md	COVERED_SCORED	nucleolus	?	?	?	COVERED_SCORED	OK
CPNE4	?	True	detail/nucleoplasm/CPNE4/CPNE4-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
CRABP2	?	True	detail/rejected/CRABP2/CRABP2-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
CRACD	?	True	detail/nucleoplasm/CRACD/CRACD-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
