gene	category	status	report_path	mismatch_type	risk	report_claim	actual_evidence	packet_evidence	source_checked	candidates	local_files	action_suggestion	notes
GEMIN4	nucleoplasm	scored	detail/nucleoplasm/GEMIN4/GEMIN4-evaluation.md	NO_DATA	HIGH	ined score > 0.4):  | — | — | 暂无数据 | — |  **实验验证互作** (IntAct):  | — | — | 暂无数据 | — | — |  > IntAct 查询: 暂无实验验证的直接物理	local_IF=2 local_PAE=1	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
GEMIN4	nucleoplasm	scored	detail/nucleoplasm/GEMIN4/GEMIN4-evaluation.md	NO_DATA	HIGH	实验验证互作** (IntAct):  | — | — | 暂无数据 | — | — |  > IntAct 查询: 暂无实验验证的直接物理互作数据。PPI 数据基于 STRING 预测。  **PPI 网络评价**: PPI 	local_IF=2 local_PAE=1	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
GEMIN4	nucleoplasm	scored	detail/nucleoplasm/GEMIN4/GEMIN4-evaluation.md	NO_DATA	HIGH	4.3 | 单一来源 | | PPI | STRING | 暂无数据 | 单一来源 |  **互证加分明细**: - +1 (HPA 标注与 UniProt 定位一致) - +1 (AlphaFold 结构质量良好，支持结构域预	local_IF=2 local_PAE=1	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
GMEB1	nucleoplasm	scored	detail/nucleoplasm/GMEB1/GMEB1-evaluation.md	NO_DATA	HIGH	ined score > 0.4):  | — | — | 暂无数据 | — |  **实验验证互作** (IntAct):  | — | — | 暂无数据 | — | — |  > IntAct 查询: 暂无实验验证的直接物理	local_IF=2 local_PAE=1	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
GMEB1	nucleoplasm	scored	detail/nucleoplasm/GMEB1/GMEB1-evaluation.md	NO_DATA	HIGH	实验验证互作** (IntAct):  | — | — | 暂无数据 | — | — |  > IntAct 查询: 暂无实验验证的直接物理互作数据。PPI 数据基于 STRING 预测。  **PPI 网络评价**: PPI 	local_IF=2 local_PAE=1	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
GMEB1	nucleoplasm	scored	detail/nucleoplasm/GMEB1/GMEB1-evaluation.md	NO_DATA	HIGH	6.9 | 单一来源 | | PPI | STRING | 暂无数据 | 单一来源 |  **互证加分明细**: - +1 (HPA 标注与 UniProt 定位一致) - AlphaFold 结构数据  **总计**: +1 	local_IF=2 local_PAE=1	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
GRWD1	nucleoplasm	scored	detail/nucleoplasm/GRWD1/GRWD1-evaluation.md	NO_DATA	HIGH	ined score > 0.4):  | — | — | 暂无数据 | — |  **实验验证互作** (IntAct):  | — | — | 暂无数据 | — | — |  > IntAct 查询: 暂无实验验证的直接物理	local_IF=2 local_PAE=1	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
GRWD1	nucleoplasm	scored	detail/nucleoplasm/GRWD1/GRWD1-evaluation.md	NO_DATA	HIGH	实验验证互作** (IntAct):  | — | — | 暂无数据 | — | — |  > IntAct 查询: 暂无实验验证的直接物理互作数据。PPI 数据基于 STRING 预测。  **PPI 网络评价**: PPI 	local_IF=2 local_PAE=1	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
GRWD1	nucleoplasm	scored	detail/nucleoplasm/GRWD1/GRWD1-evaluation.md	NO_DATA	HIGH	8.8 | 单一来源 | | PPI | STRING | 暂无数据 | 单一来源 |  **互证加分明细**: - +1 (HPA 标注与 UniProt 定位一致) - +1 (AlphaFold 结构质量良好，支持结构域预	local_IF=2 local_PAE=1	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
GSC2	nucleoplasm	scored	detail/nucleoplasm/GSC2/GSC2-evaluation.md	NO_IF	MED	 2026-06-02 |  **IF 图像**: HPA暂无IF数据可用（仅IHC及RNA表达数据），核定位基于UniProt + GO-CC注释。  ### 2. 评分总览  | 维度 | 得分 | 权重 | 加权后 | 	local_IF=0 local_PAE=1	 PAE_URL exists	packet+local	0	0	GENUINE_ABSENCE	
GSC2	nucleoplasm	scored	detail/nucleoplasm/GSC2/GSC2-evaluation.md	NO_IF	MED	特异性 | 6/10 | x4 | 24.0 | HPA: 无IF数据; UniProt: Nucleus (ECO:0000255 prediction); GO-CC: chromatin, nucleus | | 蛋白大	local_IF=0 local_PAE=1	 PAE_URL exists	packet+local	0	0	GENUINE_ABSENCE	
GSC2	nucleoplasm	scored	detail/nucleoplasm/GSC2/GSC2-evaluation.md	NO_IF	MED	互证加分 | — | max +3 | +0.0 | HPA无IF数据，无法互证 | | **原始总分** | | | **134.0/183** | | | **归一化总分 (÷1.83)** | | | **73.2/10	local_IF=0 local_PAE=1	 PAE_URL exists	packet+local	0	0	GENUINE_ABSENCE	
GSC2	nucleoplasm	scored	detail/nucleoplasm/GSC2/GSC2-evaluation.md	NO_IF	MED	_Central) | 中证据 |  **结论**: HPA无IF数据 (抗体未检测到或数据不可用)。UniProt基于序列预测支持核定位，GO-CC有chromatin和nucleus注释。作为homeobox家族转录因子，	local_IF=0 local_PAE=1	 PAE_URL exists	packet+local	0	0	GENUINE_ABSENCE	
GSC2	nucleoplasm	scored	detail/nucleoplasm/GSC2/GSC2-evaluation.md	NO_IF	MED	 | 二源一致 |  **互证加分**: +0.0 (HPA无IF数据)  ### 4. 总体评价  **推荐等级**: ⭐⭐⭐ (3/5) — **归一化总分: 73.2/100**  **核心优势**: 1. 极度新颖 (	local_IF=0 local_PAE=1	 PAE_URL exists	packet+local	0	0	GENUINE_ABSENCE	
GSC2	nucleoplasm	scored	detail/nucleoplasm/GSC2/GSC2-evaluation.md	NO_IF	MED	重组表达和结构解析  **风险/不确定性**: 1. HPA无IF数据，核定位仅基于序列预测，需内源实验验证 2. 人类GSC2功能研究几乎空白，大部分文献为酵母GSC2 3. 与人类疾病/表型的直接关联未建立 4. PPI网	local_IF=0 local_PAE=1	 PAE_URL exists	packet+local	0	0	GENUINE_ABSENCE	
GSX2	nucleoplasm	scored	detail/nucleoplasm/GSX2/GSX2-evaluation.md	NO_IF	MED	 2026-06-02 |  **IF 图像**: HPA暂无IF数据（无抗体染色数据）。此轮harvest中UniProt和AlphaFold数据均获取失败，以下评估基于已知文献和GO注释。  ### 2. 评分总览  | 	local_IF=0 local_PAE=1		packet+local	0	0	GENUINE_ABSENCE	
GSX2	nucleoplasm	scored	detail/nucleoplasm/GSX2/GSX2-evaluation.md	NO_IF	MED	特异性 | 6/10 | x4 | 24.0 | HPA: 无IF数据; UniProt: 此轮获取失败; GO-CC: chromatin, cytoplasm, nucleus (IMP) | | 蛋白大小 | 10/10	local_IF=0 local_PAE=1		packet+local	0	0	GENUINE_ABSENCE	
GSX2	nucleoplasm	scored	detail/nucleoplasm/GSX2/GSX2-evaluation.md	NO_IF	MED	据库和关键文献的已知注释进行评估。  **结论**: HPA无IF数据，UniProt API暂时不可用。但GO-CC同时注释chromatin (ISA)、nucleus (IMP) 和cytoplasm (IMP)。作为G	local_IF=0 local_PAE=1		packet+local	0	0	GENUINE_ABSENCE	
GSX2	nucleoplasm	scored	detail/nucleoplasm/GSX2/GSX2-evaluation.md	NO_IF	MED	获取失败，部分评分维度依赖于GO注释和文献推断 2. HPA无IF数据，核定位缺少直接IF证据 3. 结构预测不可用，限制了基于结构的实验设计 4. PPI实验验证有限  **下一步建议**: - [ ] 重新harvest 	local_IF=0 local_PAE=1		packet+local	0	0	GENUINE_ABSENCE	
HASPIN	nucleoplasm	scored	detail/nucleoplasm/HASPIN/HASPIN-evaluation.md	NO_DATA	HIGH	ted | | UniProt | N/A | — |   暂无数据（Pending cell analysis），核定位基于 UniProt + GO  **结论**: HPA Nucleoli|Nucleoplasm, 核染	local_IF=2 local_PAE=1	HPA has 1 IF thumbnails, 8 red_green/blue_red_green PAE_URL exists LOCAL_IF=2	packet+local	8	2	EMBED_LOCAL	
HASPIN	nucleoplasm	scored	detail/nucleoplasm/HASPIN/HASPIN-evaluation.md	PENDING	HIGH	 | UniProt | N/A | — |   暂无数据（Pending cell analysis），核定位基于 UniProt + GO  **结论**: HPA Nucleoli|Nucleoplasm, 核染色可见  #### 3.2 蛋白大小评估 *	local_IF=2 local_PAE=1	HPA has 1 IF thumbnails, 8 red_green/blue_red_green PAE_URL exists LOCAL_IF=2	packet+local	8	2	EMBED_LOCAL	
HAT1	nucleoplasm	scored	detail/nucleoplasm/HAT1/HAT1-evaluation.md	NO_DATA	HIGH	ted | | UniProt | N/A | — |   暂无数据（Pending cell analysis），核定位基于 UniProt + GO  **结论**: HPA Nucleoplasm, 核染色可见  ####	local_IF=2 local_PAE=1	HPA has 1 IF thumbnails, 12 red_green/blue_red_green PAE_URL exists LOCAL_IF=2	packet+local	12	2	EMBED_LOCAL	
HAT1	nucleoplasm	scored	detail/nucleoplasm/HAT1/HAT1-evaluation.md	PENDING	HIGH	 | UniProt | N/A | — |   暂无数据（Pending cell analysis），核定位基于 UniProt + GO  **结论**: HPA Nucleoplasm, 核染色可见  #### 3.2 蛋白大小评估 **评价**: 大小	local_IF=2 local_PAE=1	HPA has 1 IF thumbnails, 12 red_green/blue_red_green PAE_URL exists LOCAL_IF=2	packet+local	12	2	EMBED_LOCAL	
HELT	nucleoplasm	scored	detail/nucleoplasm/HELT/HELT-evaluation.md	IF_UNAVAIL	HIGH	on=[] | 无数据 |  **HPA IF 状态**: IF unavailable — HPA 未提供 HELT 的 IF 定位数据（subcellular_location 为空，reliability_if 为 null）。核定位证据完全	local_IF=0 local_PAE=1	HPA has 2 IF thumbnails PAE_URL exists	packet+local	2	0	DOWNLOAD_IF	
HELT	nucleoplasm	scored	detail/nucleoplasm/HELT/HELT-evaluation.md	NO_IF	MED	romatin ISA, nucleus IBA; HPA 无 IF 数据 | | 蛋白大小 | 9/10 | ×1 | 9.0 | 242 aa, 26.9 kDa | | 研究新颖性 | 10/10 | ×5 | 50.0 	local_IF=0 local_PAE=1	HPA has 2 IF thumbnails PAE_URL exists	packet+local	2	0	DOWNLOAD_IF	
HELT	nucleoplasm	scored	detail/nucleoplasm/HELT/HELT-evaluation.md	NO_IF	MED	ixed | | Protein Atlas (IF) | 无 IF 数据; reliability_if=null; subcellular_location=[] | 无数据 |  **HPA IF 状态**: IF una	local_IF=0 local_PAE=1	HPA has 2 IF thumbnails PAE_URL exists	packet+local	2	0	DOWNLOAD_IF	
HELT	nucleoplasm	scored	detail/nucleoplasm/HELT/HELT-evaluation.md	NO_IF	MED	的 GABAergic 命运决定功能独特。主要劣势：HPA 无 IF 数据（核定位依赖预测）、PDB 缺失、PPI 网络以 Y2H 为主。TLE5 作为共抑制因子的实验验证增强了功能可信度。建议作为中高优先级核质候选保留。  #	local_IF=0 local_PAE=1	HPA has 2 IF thumbnails PAE_URL exists	packet+local	2	0	DOWNLOAD_IF	
HELT	nucleoplasm	scored	detail/nucleoplasm/HELT/HELT-evaluation.md	NO_IF	MED	tlas.org/ENSG00000187821-HELT（无 IF 数据） 	local_IF=0 local_PAE=1	HPA has 2 IF thumbnails PAE_URL exists	packet+local	2	0	DOWNLOAD_IF	
HMGN3	nucleoplasm	scored	detail/nucleoplasm/HMGN3/HMGN3-evaluation.md	NO_DATA	HIGH	 scored ---  > AlphaFold PAE: 暂无数据或未提供可用 PAE 图；结构判断基于 AlphaFold/PDB 可用记录。 ## HMGN3 核蛋白评估报告（HPA复核救回）  **救回原因**: 原始评	local_IF=2 local_PAE=0	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
HMGN5	nucleoplasm	scored	detail/nucleoplasm/HMGN5/HMGN5-evaluation.md	NO_DATA	HIGH	 scored ---  > AlphaFold PAE: 暂无数据或未提供可用 PAE 图；结构判断基于 AlphaFold/PDB 可用记录。 ## HMGN5 核蛋白评估报告（HPA复核救回）  **救回原因**: 原始评	local_IF=2 local_PAE=0	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
HMX1	nucleoplasm	scored	detail/nucleoplasm/HMX1/HMX1-evaluation.md	NO_IF	MED	ral) | ISA/IBA | | HPA (IF) | 无IF图像 (ENSG00000215612, 无图像获取) | — |  **IF 图像**: HPA无HMX1的IF展示图像数据。Gene ENSG0000021	local_IF=0 local_PAE=1	 PAE_URL exists	packet+local	0	0	GENUINE_ABSENCE	
HMX1	nucleoplasm	scored	detail/nucleoplasm/HMX1/HMX1-evaluation.md	NO_IF	MED	推断性证据(ECO:0000305, 非实验) 4. HPA无IF数据 5. 主要研究局限于发育生物学，细胞/分子水平功能研究缺乏  **下一步建议**: - [ ] ChIP-seq鉴定HMX1全基因组结合位点(利用其5'-	local_IF=0 local_PAE=1	 PAE_URL exists	packet+local	0	0	GENUINE_ABSENCE	
HMX2	nucleoplasm	scored	detail/nucleoplasm/HMX2/HMX2-evaluation.md	NO_DATA	MED	RU54 |  **HPA IF 状态**: HPA IF 暂无数据 (HPA reliability: null, 无可检测定位信号)。核定位基于 UniProt + GO。  ### 2. 评分总览 | 维度 | 得分 | 	local_IF=0 local_PAE=1	 PAE_URL exists	packet+local	0	0	GENUINE_ABSENCE	
HMX2	nucleoplasm	scored	detail/nucleoplasm/HMX2/HMX2-evaluation.md	IF_UNAVAIL	LOW	 (IBA) | 预测 |  **HPA IF 状态**: IF unavailable -- HPA 无可用定位数据。核定位仅基于 UniProt 预测和 GO 注释，需内源 IF 验证。  **结论**: 低置信度核蛋白候选。Homeobox 	local_IF=0 local_PAE=1	 PAE_URL exists	packet+local	0	0	GENUINE_ABSENCE	
HSF4	nucleoplasm	scored	detail/nucleoplasm/HSF4/HSF4-evaluation.md	NO_DATA	HIGH	rted | | UniProt | N/A | — |  暂无数据（Pending cell analysis），核定位基于 UniProt + GO  **结论**: HPA Nucleoli, 核信号确认  #### 3.	local_IF=2 local_PAE=1	, 8 red_green/blue_red_green PAE_URL exists LOCAL_IF=2	packet+local	8	2	EMBED_LOCAL	
HSF4	nucleoplasm	scored	detail/nucleoplasm/HSF4/HSF4-evaluation.md	PENDING	HIGH	| | UniProt | N/A | — |  暂无数据（Pending cell analysis），核定位基于 UniProt + GO  **结论**: HPA Nucleoli, 核信号确认  #### 3.2 蛋白大小评估 **评价**: 大小未知 	local_IF=2 local_PAE=1	, 8 red_green/blue_red_green PAE_URL exists LOCAL_IF=2	packet+local	8	2	EMBED_LOCAL	
HTATSF1	nucleoplasm	scored	detail/nucleoplasm/HTATSF1/HTATSF1-evaluation.md	NO_DATA	HIGH	 scored ---  > AlphaFold PAE: 暂无数据或未提供可用 PAE 图；结构判断基于 AlphaFold/PDB 可用记录。 ## HTATSF1 核蛋白评估报告（HPA复核救回）  **救回原因**: 原	local_IF=2 local_PAE=0	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
HUNK	nucleoplasm	scored	detail/nucleoplasm/HUNK/HUNK-evaluation.md	NO_DATA	HIGH	/100** |  |  > AlphaFold PAE: 暂无数据或未提供可用 PAE 图；结构判断基于 AlphaFold/PDB 可用记录。 ### 3. HPA 核定位证据  HPA 免疫荧光（IF）实验数据确认 HUN	local_IF=2 local_PAE=0	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
HYPK	nucleoplasm	scored	detail/nucleoplasm/HYPK/HYPK-evaluation.md	IF_UNAVAIL	HIGH	ac.uk/intact/  **HPA IF 状态**: IF unavailable — HPA 暂无 IF 原图数据。核定位基于 UniProt + GO-CC。  ![[Projects/TEreg-finding/protein-inte	local_IF=2 local_PAE=1	, 16 red_green/blue_red_green PAE_URL exists LOCAL_IF=2	packet+local	16	2	EMBED_LOCAL	
HYPK	nucleoplasm	scored	detail/nucleoplasm/HYPK/HYPK-evaluation.md	NO_IF	HIGH	F 状态**: IF unavailable — HPA 暂无 IF 原图数据。核定位基于 UniProt + GO-CC。  ![[Projects/TEreg-finding/protein-interested/detai	local_IF=2 local_PAE=1	, 16 red_green/blue_red_green PAE_URL exists LOCAL_IF=2	packet+local	16	2	EMBED_LOCAL	
IAH1	nucleoplasm	scored	detail/nucleoplasm/IAH1/IAH1-evaluation.md	NO_DATA	HIGH	 scored ---  > AlphaFold PAE: 暂无数据或未提供可用 PAE 图；结构判断基于 AlphaFold/PDB 可用记录。 ## IAH1 核蛋白评估报告（HPA复核救回）  **救回原因**: 原始评分	local_IF=2 local_PAE=0	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
IARS1	nucleoplasm	scored	detail/nucleoplasm/IARS1/IARS1-evaluation.md	NO_DATA	HIGH	 scored ---  > AlphaFold PAE: 暂无数据或未提供可用 PAE 图；结构判断基于 AlphaFold/PDB 可用记录。 ## IARS1 核蛋白评估报告（HPA复核救回）  **救回原因**: 原始评	local_IF=2 local_PAE=0	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
ICE1	nucleoplasm	scored	detail/nucleoplasm/ICE1/ICE1-evaluation.md	NO_DATA	HIGH	 | — | | Protein Atlas (IF) | 暂无数据（Pending cell analysis），核定位基于 UniProt + GO | — | | UniProt | Nucleus | Nucleus, 	local_IF=2 local_PAE=1	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
ICE1	nucleoplasm	scored	detail/nucleoplasm/ICE1/ICE1-evaluation.md	PENDING	HIGH	| | Protein Atlas (IF) | 暂无数据（Pending cell analysis），核定位基于 UniProt + GO | — | | UniProt | Nucleus | Nucleus, Cajal body | — | | GO 	local_IF=2 local_PAE=1	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
ICE1	nucleoplasm	scored	detail/nucleoplasm/ICE1/ICE1-evaluation.md	NO_IF	HIGH	。UniProt 明确标注 Nucleus 定位。HPA 暂无 IF 数据，核定位判断主要基于 UniProt + GO。  #### 3.2 蛋白大小评估  **评价**: 2266 aa (~249.3 kDa)，大小偏大，	local_IF=2 local_PAE=1	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
ICE2	nucleoplasm	scored	detail/nucleoplasm/ICE2/ICE2-evaluation.md	NO_DATA	HIGH	 | — | | Protein Atlas (IF) | 暂无数据（Pending cell analysis），核定位基于 UniProt + GO | — | | UniProt | Nucleus | — | | GO 	local_IF=2 local_PAE=1	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
ICE2	nucleoplasm	scored	detail/nucleoplasm/ICE2/ICE2-evaluation.md	PENDING	HIGH	| | Protein Atlas (IF) | 暂无数据（Pending cell analysis），核定位基于 UniProt + GO | — | | UniProt | Nucleus | — | | GO Cellular Component | C	local_IF=2 local_PAE=1	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
ICE2	nucleoplasm	scored	detail/nucleoplasm/ICE2/ICE2-evaluation.md	NO_IF	HIGH	。UniProt 明确标注 Nucleus 定位。HPA 暂无 IF 数据，核定位判断主要基于 UniProt + GO。  #### 3.2 蛋白大小评估  **评价**: 982 aa (~108.0 kDa)，大小偏大，可	local_IF=2 local_PAE=1	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
IFRD2	nucleoplasm	scored	detail/nucleoplasm/IFRD2/IFRD2-evaluation.md	NO_DATA	HIGH	 | — | | Protein Atlas (IF) | 暂无数据（Pending cell analysis），核定位基于 UniProt + GO | — | | UniProt | Nucleus (GO-CC) | —	local_IF=2 local_PAE=1	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
IFRD2	nucleoplasm	scored	detail/nucleoplasm/IFRD2/IFRD2-evaluation.md	PENDING	HIGH	| | Protein Atlas (IF) | 暂无数据（Pending cell analysis），核定位基于 UniProt + GO | — | | UniProt | Nucleus (GO-CC) | — | | GO Cellular Compo	local_IF=2 local_PAE=1	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
IFRD2	nucleoplasm	scored	detail/nucleoplasm/IFRD2/IFRD2-evaluation.md	NO_IF	HIGH	。UniProt 明确标注 Nucleus 定位。HPA 暂无 IF 数据，核定位判断主要基于 UniProt + GO。  #### 3.2 蛋白大小评估  **评价**: 442 aa (~48.6 kDa)，适合常规生化实	local_IF=2 local_PAE=1	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
IFT140	nucleoplasm	scored	detail/nucleoplasm/IFT140/IFT140-evaluation.md	NO_DATA	HIGH	 scored ---  > AlphaFold PAE: 暂无数据或未提供可用 PAE 图；结构判断基于 AlphaFold/PDB 可用记录。 ## IFT140 核蛋白评估报告（HPA复核救回）  **救回原因**: 原始	local_IF=2 local_PAE=0	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
INKA1	nucleoplasm	scored	detail/nucleoplasm/INKA1/INKA1-evaluation.md	NO_DATA	HIGH	 scored ---  > AlphaFold PAE: 暂无数据或未提供可用 PAE 图；结构判断基于 AlphaFold/PDB 可用记录。 ## INKA1 核蛋白评估报告（HPA复核救回）  **救回原因**: 原始评	local_IF=2 local_PAE=0	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
IPMK	nucleoplasm	scored	detail/nucleoplasm/IPMK/IPMK-evaluation.md	NO_DATA	HIGH	 | — | | Protein Atlas (IF) | 暂无数据（Pending cell analysis），核定位基于 UniProt + GO | — | | UniProt | Nucleus | — | | GO 	local_IF=2 local_PAE=1	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
IPMK	nucleoplasm	scored	detail/nucleoplasm/IPMK/IPMK-evaluation.md	PENDING	HIGH	| | Protein Atlas (IF) | 暂无数据（Pending cell analysis），核定位基于 UniProt + GO | — | | UniProt | Nucleus | — | | GO Cellular Component | c	local_IF=2 local_PAE=1	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
IPMK	nucleoplasm	scored	detail/nucleoplasm/IPMK/IPMK-evaluation.md	NO_IF	HIGH	。UniProt 明确标注 Nucleus 定位。HPA 暂无 IF 数据，核定位判断主要基于 UniProt + GO。  #### 3.2 蛋白大小评估  **评价**: 416 aa (~45.8 kDa)，适合常规生化实	local_IF=2 local_PAE=1	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
IRX1	nucleoplasm	scored	detail/nucleoplasm/IRX1/IRX1-evaluation.md	NO_DATA	HIGH	 | — | | Protein Atlas (IF) | 暂无数据（Pending cell analysis），核定位基于 UniProt + GO | — | | UniProt | Nucleus | — | | GO 	local_IF=2 local_PAE=1	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
IRX1	nucleoplasm	scored	detail/nucleoplasm/IRX1/IRX1-evaluation.md	PENDING	HIGH	| | Protein Atlas (IF) | 暂无数据（Pending cell analysis），核定位基于 UniProt + GO | — | | UniProt | Nucleus | — | | GO Cellular Component | c	local_IF=2 local_PAE=1	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
IRX1	nucleoplasm	scored	detail/nucleoplasm/IRX1/IRX1-evaluation.md	NO_IF	HIGH	白：UniProt Nucleus + GO 支持（HPA 无 IF 数据） | | 蛋白大小 | 10/10 | x1 | 10 | 480 aa，适宜 | | 研究新颖性 | 4/10 | x5 | 30 | PubMed 	local_IF=2 local_PAE=1	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
IRX1	nucleoplasm	scored	detail/nucleoplasm/IRX1/IRX1-evaluation.md	NO_IF	HIGH	白：UniProt Nucleus + GO 支持（HPA 无 IF 数据）。UniProt 明确标注 Nucleus 定位。HPA 暂无 IF 数据，核定位判断主要基于 UniProt + GO。  #### 3.2 蛋白大小	local_IF=2 local_PAE=1	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
IRX1	nucleoplasm	scored	detail/nucleoplasm/IRX1/IRX1-evaluation.md	NO_IF	HIGH	。UniProt 明确标注 Nucleus 定位。HPA 暂无 IF 数据，核定位判断主要基于 UniProt + GO。  #### 3.2 蛋白大小评估  **评价**: 480 aa (~52.8 kDa)，适合常规生化实	local_IF=2 local_PAE=1	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
IRX1	nucleoplasm	scored	detail/nucleoplasm/IRX1/IRX1-evaluation.md	NO_IF	HIGH	白：UniProt Nucleus + GO 支持（HPA 无 IF 数据） 3. 新颖蛋白基线 (6/10)  **风险/不确定性**: 1. HPA IF 数据缺失，核定位待实验验证 2. PPI 数据有限，调控网络待探索 	local_IF=2 local_PAE=1	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
IRX2	nucleoplasm	scored	detail/nucleoplasm/IRX2/IRX2-evaluation.md	NO_DATA	HIGH	 | — | | Protein Atlas (IF) | 暂无数据（Pending cell analysis），核定位基于 UniProt + GO | — | | UniProt | Nucleus | — | | GO 	local_IF=1 local_PAE=1	 LOCAL_IF=1	packet+local	0	1	EMBED_LOCAL	
IRX2	nucleoplasm	scored	detail/nucleoplasm/IRX2/IRX2-evaluation.md	PENDING	HIGH	| | Protein Atlas (IF) | 暂无数据（Pending cell analysis），核定位基于 UniProt + GO | — | | UniProt | Nucleus | — | | GO Cellular Component | c	local_IF=1 local_PAE=1	 LOCAL_IF=1	packet+local	0	1	EMBED_LOCAL	
IRX2	nucleoplasm	scored	detail/nucleoplasm/IRX2/IRX2-evaluation.md	NO_IF	HIGH	白：UniProt Nucleus + GO 支持（HPA 无 IF 数据） | | 蛋白大小 | 10/10 | x1 | 10 | 471 aa，适宜 | | 研究新颖性 | 4/10 | x5 | 30 | PubMed 	local_IF=1 local_PAE=1	 LOCAL_IF=1	packet+local	0	1	EMBED_LOCAL	
