gene	category	status	wc	risk	has_score	has_hpa	has_if_embed	has_if_files	has_pae_embed	has_pae_file	has_af_plddt	has_pdb	has_domain	has_ppi_table	has_string	has_intact	has_pubmed	has_literature	has_formula	suspicious
GON4L	nucleoplasm	scored	1086	MED	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True	SHORT;NO_PDB;NO_PUBMED;LAZY
GPBP1L1	nucleoplasm	scored	1579	MED	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED
GPCPD1	nucleoplasm	scored	1076	MED	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True	SHORT;NO_PDB;NO_PUBMED;LAZY
GPRIN3	nucleoplasm	scored	1083	MED	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True	SHORT;NO_PDB;NO_PUBMED;LAZY
GRHL1	nucleoplasm	scored	1082	MED	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True	SHORT;NO_PDB;NO_PUBMED;LAZY
GRWD1	nucleoplasm	scored	1192	MED	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True	SHORT;NO_PDB;NO_PUBMED;LAZY
GSC2	nucleoplasm	scored	1071	MED	True	True	True	False	True	True	True	False	True	True	True	True	False	True	True	SHORT;NO_PDB;NO_PUBMED;LAZY
GSE1	nucleoplasm	scored	1073	MED	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True	SHORT;NO_PDB;NO_PUBMED;LAZY
GSK3A	nucleoplasm	scored	661	MED	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True	SHORT;NO_PDB;NO_PUBMED;LAZY
GSX1	nucleoplasm	scored	1081	MED	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True	SHORT;NO_PDB;NO_PUBMED;LAZY
GSX2	nucleoplasm	scored	1052	MED	True	True	True	False	True	True	True	False	True	True	True	True	False	True	True	SHORT;NO_PDB;NO_PUBMED;LAZY
GTSE1	nucleoplasm	scored	646	MED	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True	SHORT;NO_PDB;NO_PUBMED;LAZY
HASPIN	nucleoplasm	scored	715	MED	True	True	True	True	True	True	True	False	True	False	True	True	False	True	True	SHORT;NO_PDB;NO_PPI_TABLE;NO_PUBMED
HAT1	nucleoplasm	scored	735	MED	True	True	True	True	True	True	True	False	True	False	True	True	False	True	True	SHORT;NO_PDB;NO_PPI_TABLE;NO_PUBMED
HDGFL2	nucleoplasm	scored	750	MED	True	True	True	True	True	True	True	False	True	False	True	True	False	True	True	SHORT;NO_PDB;NO_PPI_TABLE;NO_PUBMED
HDLBP	nucleoplasm	scored	1629	MED	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED;LAZY
HELT	nucleoplasm	scored	742	MED	True	True	True	False	True	True	True	False	True	False	True	True	False	True	True	SHORT;NO_PDB;NO_PPI_TABLE;NO_PUBMED
HEMGN	nucleoplasm	scored	743	MED	True	True	True	True	True	True	True	False	True	False	True	True	False	True	True	SHORT;NO_PDB;NO_PPI_TABLE;NO_PUBMED
HES7	nucleoplasm	scored	707	MED	True	True	True	True	True	True	True	False	True	False	True	True	False	True	True	SHORT;NO_PDB;NO_PPI_TABLE;NO_PUBMED
HEYL	nucleoplasm	scored	726	MED	True	True	True	True	True	True	True	False	True	False	True	True	False	True	True	SHORT;NO_PDB;NO_PPI_TABLE;NO_PUBMED
HIF3A	nucleoplasm	scored	755	MED	True	True	True	True	True	True	True	False	True	False	True	True	False	True	True	SHORT;NO_PDB;NO_PPI_TABLE;NO_PUBMED
HIPK1	nucleoplasm	scored	733	MED	True	True	True	True	True	True	True	False	True	False	True	True	False	True	True	SHORT;NO_PDB;NO_PPI_TABLE;NO_PUBMED
HLX	nucleoplasm	scored	721	MED	True	True	True	True	True	True	True	False	True	False	True	True	False	True	True	SHORT;NO_PDB;NO_PPI_TABLE;NO_PUBMED
HMBOX1	nucleoplasm	scored	751	MED	True	True	True	True	True	True	True	False	True	False	True	True	False	True	True	SHORT;NO_PDB;NO_PPI_TABLE;NO_PUBMED
HMCES	nucleoplasm	scored	751	MED	True	True	True	True	True	True	True	False	True	False	True	True	False	True	True	SHORT;NO_PDB;NO_PPI_TABLE;NO_PUBMED
HMG20A	nucleoplasm	scored	746	MED	True	True	True	True	True	True	True	False	True	False	True	True	False	True	True	SHORT;NO_PDB;NO_PPI_TABLE;NO_PUBMED
HMG20B	nucleoplasm	scored	771	MED	True	True	True	True	True	True	True	False	True	False	True	True	False	True	True	SHORT;NO_PDB;NO_PPI_TABLE;NO_PUBMED
HMGN3	nucleoplasm	scored	661	MED	True	True	True	True	False	False	True	True	True	True	True	True	False	True	True	SHORT;NO_PAE;NO_PUBMED;LAZY
HMGN5	nucleoplasm	scored	661	MED	True	True	True	True	False	False	True	True	True	True	True	True	False	True	True	SHORT;NO_PAE;NO_PUBMED;LAZY
HMGXB4	nucleoplasm	scored	742	MED	True	True	True	True	True	True	True	False	True	False	True	True	False	True	True	SHORT;NO_PDB;NO_PPI_TABLE;NO_PUBMED
HMX1	nucleoplasm	scored	683	MED	True	True	True	False	True	True	True	False	True	False	True	True	False	True	True	SHORT;NO_PDB;NO_PPI_TABLE;NO_PUBMED
HMX2	nucleoplasm	scored	713	MED	True	True	True	False	True	True	True	False	True	False	True	True	False	True	True	SHORT;NO_PDB;NO_PPI_TABLE;NO_PUBMED
HNF4G	nucleoplasm	scored	728	MED	True	True	True	True	True	True	True	False	True	False	True	True	False	True	True	SHORT;NO_PDB;NO_PPI_TABLE;NO_PUBMED
HOMEZ	nucleoplasm	scored	727	MED	True	True	True	True	True	True	True	False	True	False	True	True	False	True	True	SHORT;NO_PDB;NO_PPI_TABLE;NO_PUBMED
HORMAD1	nucleoplasm	scored	713	MED	True	True	True	True	True	True	True	False	True	False	True	True	False	True	True	SHORT;NO_PDB;NO_PPI_TABLE;NO_PUBMED
HS6ST1	nucleoplasm	scored	736	MED	True	True	True	True	True	True	True	False	True	False	True	True	False	True	True	SHORT;NO_PDB;NO_PPI_TABLE;NO_PUBMED
HSF2BP	nucleoplasm	scored	726	MED	True	True	True	True	True	True	True	False	True	False	True	True	False	True	True	SHORT;NO_PDB;NO_PPI_TABLE;NO_PUBMED
HSF3	nucleoplasm	scored	728	HIGH	True	True	False	False	False	False	True	True	True	False	True	True	False	True	True	SHORT;NO_IF;NO_PAE;NO_PPI_TABLE;NO_PUBMED
HSF4	nucleoplasm	scored	715	MED	True	True	True	True	True	True	True	False	True	False	True	True	False	True	True	SHORT;NO_PDB;NO_PPI_TABLE;NO_PUBMED
HSF5	nucleoplasm	scored	733	MED	True	True	True	True	True	True	True	False	True	False	True	True	False	True	True	SHORT;NO_PDB;NO_PPI_TABLE;NO_PUBMED
HTATSF1	nucleoplasm	scored	660	MED	True	True	True	True	False	False	True	True	True	True	True	True	False	True	True	SHORT;NO_PAE;NO_PUBMED;LAZY
HUNK	nucleoplasm	scored	631	MED	True	True	True	True	False	False	True	True	True	True	True	True	False	True	True	SHORT;NO_PAE;NO_PUBMED;LAZY
HYPK	nucleoplasm	scored	705	MED	True	True	True	True	True	True	True	False	True	False	True	True	False	True	True	SHORT;NO_PDB;NO_PPI_TABLE;NO_PUBMED
IAH1	nucleoplasm	scored	672	MED	True	True	True	True	False	False	True	True	True	True	True	True	False	True	True	SHORT;NO_PAE;NO_PUBMED;LAZY
IARS1	nucleoplasm	scored	646	MED	True	True	True	True	False	False	True	True	True	True	True	True	False	True	True	SHORT;NO_PAE;NO_PUBMED;LAZY
ICE1	nucleoplasm	scored	950	MED	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED
ICE2	nucleoplasm	scored	946	MED	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED
IFRD2	nucleoplasm	scored	982	MED	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED
IFT140	nucleoplasm	scored	641	MED	True	True	True	True	False	False	True	True	True	True	True	True	False	True	True	SHORT;NO_PAE;NO_PUBMED;LAZY
INKA1	nucleoplasm	scored	650	MED	True	True	True	True	False	False	True	True	True	True	True	True	False	True	True	SHORT;NO_PAE;NO_PUBMED;LAZY
IPMK	nucleoplasm	scored	946	MED	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED
IRX1	nucleoplasm	scored	934	MED	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED
IRX2	nucleoplasm	scored	927	MED	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED
IRX4	nucleoplasm	scored	918	MED	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED
IRX5	nucleoplasm	scored	926	MED	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED
IRX6	nucleoplasm	scored	936	MED	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED
ISX	nucleoplasm	scored	936	MED	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED
ITPKB	nucleoplasm	scored	669	MED	True	True	True	True	False	False	True	True	True	True	True	True	False	True	True	SHORT;NO_PAE;NO_PUBMED;LAZY
IVNS1ABP	nucleoplasm	scored	1038	MED	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED
IWS1	nucleoplasm	scored	956	MED	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED
JADE2	nucleoplasm	scored	969	MED	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED
KANSL2	nucleoplasm	scored	867	MED	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True	SHORT;NO_PDB;NO_PUBMED;LAZY
KANSL3	nucleoplasm	scored	894	MED	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True	SHORT;NO_PDB;NO_PUBMED;LAZY
KCTD1	nucleoplasm	scored	854	MED	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True	SHORT;NO_PDB;NO_PUBMED;LAZY
KCTD13	nucleoplasm	scored	853	MED	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True	SHORT;NO_PDB;NO_PUBMED;LAZY
KLHDC4	nucleoplasm	scored	852	MED	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True	SHORT;NO_PDB;NO_PUBMED;LAZY
KLHDC8A	nucleoplasm	scored	803	MED	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True	SHORT;NO_PDB;NO_PUBMED;LAZY
LBX2	nucleoplasm	scored	772	MED	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True	SHORT;NO_PDB;NO_PUBMED;LAZY
LCOR	nucleoplasm	scored	862	MED	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True	SHORT;NO_PDB;NO_PUBMED;LAZY
LDOC1	nucleoplasm	scored	824	MED	True	True	True	False	True	True	True	False	True	True	True	True	False	True	True	SHORT;NO_PDB;NO_PUBMED;LAZY
LENG8	nucleoplasm	scored	831	MED	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True	SHORT;NO_PDB;NO_PUBMED;LAZY
LEUTX	nucleoplasm	scored	1241	MED	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED;LAZY
LHX5	nucleoplasm	scored	871	MED	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True	SHORT;NO_PDB;NO_PUBMED;LAZY
LRR1	nucleoplasm	scored	821	MED	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True	SHORT;NO_PDB;NO_PUBMED;LAZY
LRRC10	nucleoplasm	scored	757	MED	True	True	True	False	True	True	True	False	True	True	True	True	False	True	True	SHORT;NO_PDB;NO_PUBMED;LAZY
LRRC31	nucleoplasm	scored	775	MED	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True	SHORT;NO_PDB;NO_PUBMED;LAZY
LSM8	nucleoplasm	scored	768	MED	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True	SHORT;NO_PDB;NO_PUBMED;LAZY
MAB21L1	nucleoplasm	scored	864	MED	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED
MAB21L4	nucleoplasm	scored	615	MED	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True	SHORT;NO_PDB;NO_PUBMED;LAZY
MACROD1	nucleoplasm	scored	558	HIGH	True	True	False	False	False	False	False	True	True	True	True	True	False	True	True	SHORT;NO_IF;NO_PAE;NO_pLDDT;NO_PUBMED
MAEA	nucleoplasm	scored	624	HIGH	True	True	False	False	False	False	False	True	True	True	True	True	False	True	True	SHORT;NO_IF;NO_PAE;NO_pLDDT;NO_PUBMED
MAEL	nucleoplasm	scored	885	MED	True	True	True	False	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED
MAF1	nucleoplasm	scored	880	MED	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED
MAGEB16	nucleoplasm	scored	860	MED	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED
MAMLD1	nucleoplasm	scored	809	MED	True	True	True	False	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED
MAST4	nucleoplasm	scored	955	MED	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED
MAU2	nucleoplasm	scored	947	MED	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED
MBTD1	nucleoplasm	scored	1024	MED	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED
MCIDAS	nucleoplasm	scored	808	MED	True	True	True	False	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED
MCMBP	nucleoplasm	scored	868	MED	True	True	False	False	False	False	True	True	True	True	True	True	False	True	True	SHORT;NO_IF;NO_PAE;NO_PUBMED
MCRS1	nucleoplasm	scored	874	MED	True	True	True	False	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED
MDFIC	nucleoplasm	scored	965	MED	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED
MDP1	nucleoplasm	scored	951	MED	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED
MEAF6	nucleoplasm	scored	893	MED	True	True	True	False	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED
MEI4	nucleoplasm	scored	938	MED	True	True	True	False	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED
MEIKIN	nucleoplasm	scored	822	MED	True	True	True	False	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED
MEIOC	nucleoplasm	scored	1104	MED	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED
MEIS3	nucleoplasm	scored	985	MED	True	True	True	False	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED
MEOX1	nucleoplasm	scored	813	MED	True	True	True	False	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED
MEOX2	nucleoplasm	scored	889	MED	True	True	True	False	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED
MEPCE	nucleoplasm	scored	993	MED	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED
MESP2	nucleoplasm	scored	870	MED	True	True	True	False	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED
METTL18	nucleoplasm	scored	987	MED	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED
METTL4	nucleoplasm	scored	960	MED	True	True	True	False	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED
METTL5	nucleoplasm	scored	798	MED	True	True	True	False	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED
METTL6	nucleoplasm	scored	964	MED	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED
MIER1	nucleoplasm	scored	1038	MED	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED
MIS12	nucleoplasm	scored	927	MED	True	True	True	False	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED
MIS18BP1	nucleoplasm	scored	956	MED	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED
MIX23	nucleoplasm	scored	1057	MED	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED
MKRN1	nucleoplasm	scored	939	MED	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED
MKS1	nucleoplasm	scored	921	MED	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED
MLF2	nucleoplasm	scored	941	MED	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED
MLLT1	nucleoplasm	scored	935	MED	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED
MLLT11	nucleoplasm	scored	930	MED	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED
MLLT6	nucleoplasm	scored	997	MED	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED
MNAT1	nucleoplasm	scored	900	MED	True	True	True	False	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED
MND1	nucleoplasm	scored	945	MED	True	True	True	False	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED
MORF4L1	nucleoplasm	scored	992	MED	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED
MORF4L2	nucleoplasm	scored	971	MED	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED
MPPED2	nucleoplasm	scored	975	MED	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED
MROH1	nucleoplasm	scored	919	MED	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED
MRTFB	nucleoplasm	scored	833	MED	True	True	True	False	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED
MSGN1	nucleoplasm	scored	819	MED	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED
MTA2	nucleoplasm	scored	589	HIGH	True	True	False	False	False	False	False	True	True	True	True	True	False	True	True	SHORT;NO_IF;NO_PAE;NO_pLDDT;NO_PUBMED
MTA3	nucleoplasm	scored	593	HIGH	True	True	False	False	False	False	False	True	True	True	True	True	False	True	True	SHORT;NO_IF;NO_PAE;NO_pLDDT;NO_PUBMED
MTBP	nucleoplasm	scored	957	MED	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED
MTCP1	nucleoplasm	scored	612	MED	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True	SHORT;NO_PDB;NO_PUBMED;LAZY
MTREX	nucleoplasm	scored	964	MED	True	True	True	False	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED
MXD3	nucleoplasm	scored	1014	MED	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED
MXD4	nucleoplasm	scored	945	MED	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED
MYCT1	nucleoplasm	scored	828	MED	True	True	True	False	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED
MYEF2	nucleoplasm	scored	804	MED	True	True	True	False	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED
MYPOP	nucleoplasm	scored	968	MED	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED
MYSM1	nucleoplasm	scored	1203	MED	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED
NAA20	nucleoplasm	scored	838	MED	True	True	True	True	True	True	False	True	True	True	True	True	False	True	True	SHORT;NO_pLDDT;NO_PUBMED
NAA35	nucleoplasm	scored	664	MED	True	True	True	True	False	False	True	True	True	True	True	True	False	True	True	SHORT;NO_PAE;NO_PUBMED;LAZY
NAA38	nucleoplasm	scored	850	MED	True	True	True	True	True	True	False	True	True	True	True	True	False	True	True	SHORT;NO_pLDDT;NO_PUBMED
NAB1	nucleoplasm	scored	898	MED	True	True	True	True	True	True	False	True	True	True	True	True	False	True	True	SHORT;NO_pLDDT;NO_PUBMED
NAGK	nucleoplasm	scored	659	MED	True	True	True	True	False	False	True	True	True	True	True	True	False	True	True	SHORT;NO_PAE;NO_PUBMED;LAZY
NAP1L5	nucleoplasm	scored	593	HIGH	True	True	False	False	False	False	False	True	True	True	True	True	False	True	True	SHORT;NO_IF;NO_PAE;NO_pLDDT;NO_PUBMED
NAPRT	nucleoplasm	scored	662	MED	True	True	True	True	False	False	True	True	True	True	True	True	False	True	True	SHORT;NO_PAE;NO_PUBMED;LAZY
NCAPD3	nucleoplasm	scored	601	HIGH	True	True	False	False	False	False	False	True	True	True	True	True	False	True	True	SHORT;NO_IF;NO_PAE;NO_pLDDT;NO_PUBMED
NCAPG2	nucleoplasm	scored	574	HIGH	True	True	False	False	False	False	False	True	True	True	True	True	False	True	True	SHORT;NO_IF;NO_PAE;NO_pLDDT;NO_PUBMED
NCOA5	nucleoplasm	scored	841	MED	True	True	True	True	True	True	False	True	True	True	True	True	False	True	True	SHORT;NO_pLDDT;NO_PUBMED
NEK6	nucleoplasm	scored	621	HIGH	True	True	False	False	False	False	False	True	True	True	True	True	False	True	True	SHORT;NO_IF;NO_PAE;NO_pLDDT;NO_PUBMED
NELFA	nucleoplasm	scored	907	MED	True	True	True	True	True	True	False	True	True	True	True	True	False	True	True	SHORT;NO_pLDDT;NO_PUBMED
NFKBID	nucleoplasm	scored	916	MED	True	True	True	True	True	True	False	True	True	True	True	True	False	True	True	SHORT;NO_pLDDT;NO_PUBMED
NFRKB	nucleoplasm	scored	922	MED	True	True	True	True	True	True	False	True	True	True	True	True	False	True	True	SHORT;NO_pLDDT;NO_PUBMED
