gene	path	lines	chars	has_uni_q	has_uni_nd	has_uni_url	has_af_q	has_af_url	has_go_nd	has_hpa_nd	has_if_un	has_pae_nd	has_pdb_0	has_ppi_0	has_pm_0	has_pkt_e	has_one_line	nuclear_score	issue_count	risk_level
FAF1	detail/rejected/FAF1/FAF1-evaluation.md	22	308	True	False	False	False	False	False	False	False	False	False	False	False	False	True	0	1	LOW
LITAF	detail/rejected/LITAF/LITAF-evaluation.md	41	857	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0	1	LOW
FAM13A	detail/rejected/FAM13A/FAM13A-evaluation.md	22	313	True	False	False	False	False	False	False	False	False	False	False	False	False	True	0	1	LOW
AADACL2	detail/rejected/AADACL2/AADACL2-evaluation.md	167	4482	True	False	False	False	False	False	False	False	False	False	False	False	False	False	2	1	LOW
GM2A	detail/rejected/GM2A/GM2A-evaluation.md	180	5231	True	False	False	False	False	False	False	False	False	False	False	True	False	False	2	1	LOW
EP300	detail/rejected/EP300/EP300-evaluation.md	185	5788	True	False	False	False	False	False	False	False	False	False	False	False	False	False	7	1	LOW
STAG1	detail/rejected/STAG1/STAG1-evaluation.md	181	5744	True	False	False	False	False	False	False	False	False	False	False	False	False	False	4	1	LOW
PTH1R	detail/rejected/PTH1R/PTH1R-evaluation.md	46	772	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0	1	LOW
CA13	detail/rejected/CA13/CA13-evaluation.md	171	5110	True	False	False	False	False	False	False	False	False	False	False	False	False	False	4	1	LOW
POU2F1	detail/rejected/POU2F1/POU2F1-evaluation.md	46	811	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0	1	LOW
PTF1A	detail/rejected/PTF1A/PTF1A-evaluation.md	171	5008	True	False	False	False	False	False	False	False	False	False	False	False	False	False	7	1	LOW
RIF1	detail/rejected/RIF1/RIF1-evaluation.md	184	5853	True	False	False	False	False	False	False	False	False	False	False	False	False	False	7	1	LOW
GPR173	detail/rejected/GPR173/GPR173-evaluation.md	171	4868	True	False	False	False	False	False	False	False	False	False	False	True	False	False	2	1	LOW
SOX6	detail/rejected/SOX6/SOX6-evaluation.md	180	5492	True	False	False	False	False	False	False	False	False	False	False	False	False	False	7	1	LOW
TWIST1	detail/rejected/TWIST1/TWIST1-evaluation.md	179	5588	True	False	False	False	False	False	False	False	False	False	False	False	False	False	8	1	LOW
JMJD6	detail/rejected/JMJD6/JMJD6-evaluation.md	26	427	True	False	False	False	False	False	False	False	False	False	False	False	False	True	0	1	LOW
VOPP1	detail/rejected/VOPP1/VOPP1-evaluation.md	183	5871	True	False	False	False	False	False	False	False	False	False	False	False	False	False	2	1	LOW
PEA15	detail/rejected/PEA15/PEA15-evaluation.md	46	787	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0	1	LOW
CLDN15	detail/rejected/CLDN15/CLDN15-evaluation.md	173	5051	True	False	False	False	False	False	False	False	False	False	False	False	False	False	2	1	LOW
TNPO1	detail/rejected/TNPO1/TNPO1-evaluation.md	46	754	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0	1	LOW
MAFA	detail/rejected/MAFA/MAFA-evaluation.md	160	4413	True	False	False	False	False	False	False	False	False	False	False	False	False	False	8	1	LOW
CNGA2	detail/rejected/CNGA2/CNGA2-evaluation.md	168	4191	True	False	False	False	False	False	False	False	False	False	False	True	False	False	2	1	LOW
KLF15	detail/rejected/KLF15/KLF15-evaluation.md	180	5723	True	False	False	False	False	False	False	False	False	False	False	False	False	False	9	1	LOW
CYGB	detail/rejected/CYGB/CYGB-evaluation.md	182	5780	True	False	False	False	False	False	False	False	False	False	False	False	False	False	7	1	LOW
TRIM56	detail/rejected/TRIM56/TRIM56-evaluation.md	46	757	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0	1	LOW
OASL	detail/rejected/OASL/OASL-evaluation.md	142	4361	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0	1	LOW
DSC1	detail/rejected/DSC1/DSC1-evaluation.md	174	4889	True	False	False	False	False	False	False	False	False	False	False	False	False	False	2	1	LOW
BAG3	detail/rejected/BAG3/BAG3-evaluation.md	184	5896	True	False	False	False	False	False	False	False	False	False	False	False	False	False	7	1	LOW
DNAJC24	detail/rejected/DNAJC24/DNAJC24-evaluation.md	174	4793	True	False	False	False	False	False	False	False	False	False	False	False	False	False	2	1	LOW
AURKA	detail/rejected/AURKA/AURKA-evaluation.md	20	276	True	False	False	False	False	False	False	False	False	False	False	False	False	True	0	1	LOW
KLF12	detail/rejected/KLF12/KLF12-evaluation.md	41	773	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0	1	LOW
MYOD1	detail/rejected/MYOD1/MYOD1-evaluation.md	182	5690	True	False	False	False	False	False	False	False	False	False	False	False	False	False	9	1	LOW
MAFF	detail/rejected/MAFF/MAFF-evaluation.md	33	566	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0	1	LOW
TP53	detail/rejected/TP53/TP53-evaluation.md	177	5213	True	False	False	False	False	False	False	False	True	False	False	False	False	False	7	1	LOW
STRA8	detail/rejected/STRA8/STRA8-evaluation.md	177	5437	True	False	False	False	False	False	False	False	False	False	False	False	False	False	7	1	LOW
GLO1	detail/rejected/GLO1/GLO1-evaluation.md	35	708	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0	1	LOW
ERG	detail/rejected/ERG/ERG-evaluation.md	172	4821	True	False	False	False	False	False	False	False	False	False	False	False	False	False	7	1	LOW
GPR156	detail/rejected/GPR156/GPR156-evaluation.md	178	5886	True	False	False	False	False	False	False	False	False	False	False	False	False	False	2	1	LOW
OTP	detail/rejected/OTP/OTP-evaluation.md	46	755	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0	1	LOW
RTRAF	detail/rejected/RTRAF/RTRAF-evaluation.md	158	6563	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0	1	LOW
FARP2	detail/rejected/FARP2/FARP2-evaluation.md	179	5552	True	False	False	False	False	False	False	False	False	False	False	False	False	False	2	1	LOW
KLHL42	detail/rejected/KLHL42/KLHL42-evaluation.md	179	5714	True	False	False	False	False	False	False	False	False	False	False	False	False	False	2	1	LOW
NANS	detail/rejected/NANS/NANS-evaluation.md	46	766	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0	1	LOW
SMTNL1	detail/rejected/SMTNL1/SMTNL1-evaluation.md	184	8051	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0	1	LOW
TFCP2L1	detail/rejected/TFCP2L1/TFCP2L1-evaluation.md	46	811	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0	1	LOW
C11orf42	detail/rejected/C11orf42/C11orf42-evaluation.md	67	2045	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0	1	LOW
MXD1	detail/rejected/MXD1/MXD1-evaluation.md	33	561	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0	1	LOW
TIMELESS	detail/rejected/TIMELESS/TIMELESS-evaluation.md	46	809	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0	1	LOW
CHFR	detail/rejected/CHFR/CHFR-evaluation.md	179	5816	True	False	False	False	False	False	False	False	False	False	False	False	False	False	7	1	LOW
NRF1	detail/rejected/NRF1/NRF1-evaluation.md	180	5509	True	False	False	False	False	False	False	False	False	False	False	False	False	False	7	1	LOW
XRCC4	detail/rejected/XRCC4/XRCC4-evaluation.md	183	5825	True	False	False	False	False	False	False	False	False	False	False	False	False	False	7	1	LOW
DNM2	detail/rejected/DNM2/DNM2-evaluation.md	176	5450	True	False	False	False	False	False	False	False	False	False	False	False	False	False	2	1	LOW
PABPN1	detail/rejected/PABPN1/PABPN1-evaluation.md	182	5810	True	False	False	False	False	False	False	False	False	False	False	False	False	False	7	1	LOW
TP53BP1	detail/rejected/TP53BP1/TP53BP1-evaluation.md	46	788	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0	1	LOW
GPR160	detail/rejected/GPR160/GPR160-evaluation.md	177	5291	True	False	False	False	False	False	False	False	False	False	False	False	False	False	2	1	LOW
NUAK1	detail/rejected/NUAK1/NUAK1-evaluation.md	46	796	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0	1	LOW
RTCA	detail/rejected/RTCA/RTCA-evaluation.md	46	772	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0	1	LOW
IMPDH2	detail/rejected/IMPDH2/IMPDH2-evaluation.md	26	353	True	False	False	False	False	False	False	False	False	False	False	False	False	True	0	1	LOW
ROPN1L	detail/rejected/ROPN1L/ROPN1L-evaluation.md	151	6452	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0	1	LOW
KLF3	detail/rejected/KLF3/KLF3-evaluation.md	39	750	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0	1	LOW
ACAP3	detail/rejected/ACAP3/ACAP3-evaluation.md	183	6067	True	False	False	False	False	False	False	False	True	False	False	False	False	False	2	1	LOW
ZYX	detail/rejected/ZYX/ZYX-evaluation.md	46	740	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0	1	LOW
OTX1	detail/rejected/OTX1/OTX1-evaluation.md	46	762	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0	1	LOW
SKP2	detail/rejected/SKP2/SKP2-evaluation.md	46	817	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0	1	LOW
GNPTG	detail/rejected/GNPTG/GNPTG-evaluation.md	175	5127	True	False	False	False	False	False	False	False	False	False	False	True	False	False	2	1	LOW
VGLL4	detail/rejected/VGLL4/VGLL4-evaluation.md	46	769	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0	1	LOW
ATOX1	detail/rejected/ATOX1/ATOX1-evaluation.md	158	4601	True	False	False	False	False	False	False	False	True	False	False	False	False	False	10	1	LOW
XRCC3	detail/rejected/XRCC3/XRCC3-evaluation.md	189	6348	True	False	False	False	False	False	False	False	False	False	False	False	False	False	7	1	LOW
ROGDI	detail/rejected/ROGDI/ROGDI-evaluation.md	168	6990	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0	1	LOW
HIRA	detail/rejected/HIRA/HIRA-evaluation.md	183	5747	True	False	False	False	False	False	False	False	False	False	False	False	False	False	7	1	LOW
EXOC4	detail/rejected/EXOC4/EXOC4-evaluation.md	185	5984	True	False	False	False	False	False	False	False	False	False	False	False	False	False	2	1	LOW
ATM	detail/rejected/ATM/ATM-evaluation.md	175	5129	True	False	False	False	False	False	False	False	False	False	False	False	False	False	7	1	LOW
SUV39H1	detail/rejected/SUV39H1/SUV39H1-evaluation.md	184	6027	True	False	False	False	False	False	False	False	False	False	False	False	False	False	7	1	LOW
BTBD6	detail/rejected/BTBD6/BTBD6-evaluation.md	182	5991	True	False	False	False	False	False	False	False	True	False	False	False	False	False	2	1	LOW
CEBPA	detail/rejected/CEBPA/CEBPA-evaluation.md	184	5889	True	False	False	False	False	False	False	False	False	False	False	False	False	False	9	1	LOW
ERCC6L2	detail/rejected/ERCC6L2/ERCC6L2-evaluation.md	40	814	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0	1	LOW
CFL1	detail/rejected/CFL1/CFL1-evaluation.md	175	5826	True	False	False	False	False	False	False	False	False	False	False	False	False	False	7	1	LOW
ADRA1A	detail/rejected/ADRA1A/ADRA1A-evaluation.md	20	277	True	False	False	False	False	False	False	False	False	False	False	False	False	True	0	1	LOW
CCDC90B	detail/rejected/CCDC90B/CCDC90B-evaluation.md	182	5474	True	False	False	False	False	False	False	False	False	False	False	False	False	False	2	1	LOW
NCOR2	detail/rejected/NCOR2/NCOR2-evaluation.md	183	5687	True	False	False	False	False	False	False	False	False	False	False	False	False	False	7	1	LOW
FADD	detail/rejected/FADD/FADD-evaluation.md	22	309	True	False	False	False	False	False	False	False	False	False	False	False	False	True	0	1	LOW
TTBK2	detail/rejected/TTBK2/TTBK2-evaluation.md	46	761	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0	1	LOW
CRK	detail/rejected/CRK/CRK-evaluation.md	184	5878	True	False	False	False	False	False	False	False	False	False	False	False	False	False	7	1	LOW
FBL	detail/rejected/FBL/FBL-evaluation.md	176	5738	True	False	False	False	False	False	False	False	False	False	False	False	False	False	7	1	LOW
EEF2	detail/rejected/EEF2/EEF2-evaluation.md	37	662	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0	1	LOW
COX19	detail/rejected/COX19/COX19-evaluation.md	157	3748	True	False	False	False	False	False	False	False	False	False	False	True	False	False	2	1	LOW
CREB1	detail/rejected/CREB1/CREB1-evaluation.md	184	5991	True	False	False	False	False	False	False	False	False	False	False	False	False	False	7	1	LOW
PROP1	detail/rejected/PROP1/PROP1-evaluation.md	46	803	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0	1	LOW
MSX2	detail/rejected/MSX2/MSX2-evaluation.md	33	549	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0	1	LOW
ITGB3	detail/rejected/ITGB3/ITGB3-evaluation.md	184	6384	True	False	False	False	False	False	False	False	False	False	False	False	False	False	7	1	LOW
SOS2	detail/rejected/SOS2/SOS2-evaluation.md	46	786	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0	1	LOW
PLA2G4A	detail/rejected/PLA2G4A/PLA2G4A-evaluation.md	46	835	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0	1	LOW
EZH2	detail/rejected/EZH2/EZH2-evaluation.md	184	5982	True	False	False	False	False	False	False	False	False	False	False	False	False	False	7	1	LOW
COP1	detail/rejected/COP1/COP1-evaluation.md	178	5445	True	False	False	False	False	False	False	False	False	False	False	False	False	False	3	1	LOW
CARM1	detail/rejected/CARM1/CARM1-evaluation.md	181	6084	True	False	False	False	False	False	False	False	False	False	False	False	False	False	7	1	LOW
FBXO17	detail/rejected/FBXO17/FBXO17-evaluation.md	180	5597	True	False	False	False	False	False	False	False	False	False	False	False	False	False	2	1	LOW
G3BP1	detail/rejected/G3BP1/G3BP1-evaluation.md	182	5930	True	False	False	False	False	False	False	False	False	False	False	False	False	False	7	1	LOW
CD300C	detail/rejected/CD300C/CD300C-evaluation.md	181	5685	True	False	False	False	False	False	False	False	False	False	False	False	False	False	2	1	LOW
PER3	detail/rejected/PER3/PER3-evaluation.md	178	5587	True	False	False	False	False	False	False	False	False	False	False	False	False	False	7	1	LOW
OSBP	detail/rejected/OSBP/OSBP-evaluation.md	46	763	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0	1	LOW
C6orf136	detail/rejected/C6orf136/C6orf136-evaluation.md	173	5200	True	False	False	False	False	False	False	False	False	False	False	False	False	False	3	1	LOW
CACNA1D	detail/rejected/CACNA1D/CACNA1D-evaluation.md	187	5979	True	False	False	False	False	False	False	False	False	False	False	False	False	False	4	1	LOW
CLEC18A	detail/rejected/CLEC18A/CLEC18A-evaluation.md	172	5629	True	False	False	False	False	False	False	False	False	False	False	False	False	False	2	1	LOW
CERCAM	detail/rejected/CERCAM/CERCAM-evaluation.md	176	5785	True	False	False	False	False	False	False	False	True	False	False	False	False	False	2	1	LOW
HDGF	detail/rejected/HDGF/HDGF-evaluation.md	44	987	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0	1	LOW
FAM222A	detail/rejected/FAM222A/FAM222A-evaluation.md	175	5511	True	False	False	False	False	False	False	False	False	False	False	False	False	False	2	1	LOW
EXD3	detail/rejected/EXD3/EXD3-evaluation.md	175	5297	True	False	False	False	False	False	False	False	False	False	False	False	False	False	3	1	LOW
IST1	detail/rejected/IST1/IST1-evaluation.md	26	361	True	False	False	False	False	False	False	False	False	False	False	False	False	True	0	1	LOW
SHOX	detail/rejected/SHOX/SHOX-evaluation.md	46	750	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0	1	LOW
GLI3	detail/rejected/GLI3/GLI3-evaluation.md	184	5854	True	False	False	False	False	False	False	False	False	False	False	False	False	False	7	1	LOW
DNAJB6	detail/rejected/DNAJB6/DNAJB6-evaluation.md	168	4555	True	False	False	False	False	False	False	False	False	False	False	False	False	False	5	1	LOW
FBXO21	detail/rejected/FBXO21/FBXO21-evaluation.md	179	5830	True	False	False	False	False	False	False	False	False	False	False	False	False	False	2	1	LOW
PAX5	detail/rejected/PAX5/PAX5-evaluation.md	178	5541	True	False	False	False	False	False	False	False	False	False	False	False	False	False	9	1	LOW
