gene	current_path	in_queue	was_processed	has_harvest_packet	packet_path	missing_sources	report_status	report_lines	was_rejected_due_to_missing_harvest	needs_reharvest	needs_manual_review	reason
ESF1	detail/nucleolus/ESF1/ESF1-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/ESF1.json	NONE	scored	184	False	False	False	Report (184L), packet=True, missing modules=0
ETAA1	detail/nuclear-body/ETAA1/ETAA1-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/ETAA1.json	NONE	scored	186	False	False	False	Report (186L), packet=True, missing modules=0
ETNK1	detail/nucleoplasm/ETNK1/ETNK1-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/ETNK1.json	NONE	scored	185	False	False	False	Report (185L), packet=True, missing modules=0
EVC2	detail/nucleoplasm/EVC2/EVC2-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/EVC2.json	NONE	scored	180	False	False	False	Report (180L), packet=True, missing modules=0
EVI5	detail/nucleoplasm/EVI5/EVI5-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/EVI5.json	NONE	scored	180	False	False	False	Report (180L), packet=True, missing modules=0
EXOC3L2	detail/nucleoplasm/EXOC3L2/EXOC3L2-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/EXOC3L2.json	NONE	scored	177	False	False	False	Report (177L), packet=True, missing modules=0
EYA4	detail/rejected/EYA4/EYA4-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/EYA4.json	NONE	rejected	178	False	False	False	Report (178L), packet=True, missing modules=0
F8A2	detail/nuclear-speckle/F8A2/F8A2-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/F8A2.json	NONE	scored	170	False	False	False	Report (170L), packet=True, missing modules=0
FA2H	detail/rejected/FA2H/FA2H-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/FA2H.json	NONE	rejected	179	False	False	False	Report (179L), packet=True, missing modules=0
FADS3	detail/nucleolus/FADS3/FADS3-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/FADS3.json	NONE	scored	178	False	False	False	Report (178L), packet=True, missing modules=0
FAM107A	detail/nuclear-body/FAM107A/FAM107A-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/FAM107A.json	NONE	scored	190	False	False	False	Report (190L), packet=True, missing modules=0
FAM107B	detail/nucleoplasm/FAM107B/FAM107B-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/FAM107B.json	NONE	scored	177	False	False	False	Report (177L), packet=True, missing modules=0
FAM110C	detail/nucleoplasm/FAM110C/FAM110C-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/FAM110C.json	NONE	scored	176	False	False	False	Report (176L), packet=True, missing modules=0
FAM111A	detail/nucleolus/FAM111A/FAM111A-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/FAM111A.json	NONE	scored	181	False	False	False	Report (181L), packet=True, missing modules=0
FAM111B	detail/nucleoplasm/FAM111B/FAM111B-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/FAM111B.json	NONE	scored	180	False	False	False	Report (180L), packet=True, missing modules=0
FAM114A1	detail/nucleoplasm/FAM114A1/FAM114A1-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/FAM114A1.json	NONE	scored	179	False	False	False	Report (179L), packet=True, missing modules=0
FAM120B	detail/nucleoplasm/FAM120B/FAM120B-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/FAM120B.json	NONE	scored	182	False	False	False	Report (182L), packet=True, missing modules=0
FAM120C	detail/nuclear-envelope/FAM120C/FAM120C-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/FAM120C.json	NONE	scored	183	False	False	False	Report (183L), packet=True, missing modules=0
FAM124B	detail/nucleoplasm/FAM124B/FAM124B-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/FAM124B.json	NONE	scored	184	False	False	False	Report (184L), packet=True, missing modules=0
FAM131B	detail/nucleoplasm/FAM131B/FAM131B-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/FAM131B.json	NONE	scored	184	False	False	False	Report (184L), packet=True, missing modules=0
FAM133A	detail/nucleoplasm/FAM133A/FAM133A-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/FAM133A.json	NONE	scored	183	False	False	False	Report (183L), packet=True, missing modules=0
FAM133B	detail/nucleoplasm/FAM133B/FAM133B-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/FAM133B.json	NONE	scored	181	False	False	False	Report (181L), packet=True, missing modules=0
FAM13B	detail/nucleoplasm/FAM13B/FAM13B-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/FAM13B.json	NONE	scored	177	False	False	False	Report (177L), packet=True, missing modules=0
FAM161A	detail/nucleoplasm/FAM161A/FAM161A-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/FAM161A.json	NONE	scored	190	False	False	False	Report (190L), packet=True, missing modules=0
FAM168A	detail/nucleoplasm/FAM168A/FAM168A-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/FAM168A.json	NONE	scored	183	False	False	False	Report (183L), packet=True, missing modules=0
FAM177A1	detail/nucleoplasm/FAM177A1/FAM177A1-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/FAM177A1.json	NONE	scored	183	False	False	False	Report (183L), packet=True, missing modules=0
FAM181B	detail/nuclear-envelope/FAM181B/FAM181B-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/FAM181B.json	NONE	scored	167	False	False	False	Report (167L), packet=True, missing modules=0
FAM186A	detail/nucleoplasm/FAM186A/FAM186A-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/FAM186A.json	NONE	scored	175	False	False	False	Report (175L), packet=True, missing modules=0
FAM193A	detail/rejected/FAM193A/FAM193A-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/FAM193A.json	NONE	rejected	175	False	False	False	Report (175L), packet=True, missing modules=0
FAM20B	detail/nucleoplasm/FAM20B/FAM20B-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/FAM20B.json	NONE	scored	179	False	False	False	Report (179L), packet=True, missing modules=0
FAM219A	detail/nucleoplasm/FAM219A/FAM219A-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/FAM219A.json	NONE	scored	180	False	False	False	Report (180L), packet=True, missing modules=0
FAM222B	detail/nucleoplasm/FAM222B/FAM222B-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/FAM222B.json	NONE	scored	177	False	False	False	Report (177L), packet=True, missing modules=0
FAM241B	detail/nucleoplasm/FAM241B/FAM241B-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/FAM241B.json	NONE	scored	177	False	False	False	Report (177L), packet=True, missing modules=0
FAM50B	detail/nucleoplasm/FAM50B/FAM50B-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/FAM50B.json	NONE	scored	180	False	False	False	Report (180L), packet=True, missing modules=0
FAM53A	detail/nucleoplasm/FAM53A/FAM53A-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/FAM53A.json	NONE	scored	167	False	False	False	Report (167L), packet=True, missing modules=0
FAM78A	detail/nucleoplasm/FAM78A/FAM78A-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/FAM78A.json	NONE	scored	170	False	False	False	Report (170L), packet=True, missing modules=0
FAM81A	detail/nucleoplasm/FAM81A/FAM81A-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/FAM81A.json	NONE	scored	180	False	False	False	Report (180L), packet=True, missing modules=0
FAM98B	detail/nucleoplasm/FAM98B/FAM98B-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/FAM98B.json	NONE	scored	180	False	False	False	Report (180L), packet=True, missing modules=0
FAM98C	detail/nucleoplasm/FAM98C/FAM98C-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/FAM98C.json	NONE	scored	173	False	False	False	Report (173L), packet=True, missing modules=0
FAR2	detail/nucleoplasm/FAR2/FAR2-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/FAR2.json	NONE	scored	178	False	False	False	Report (178L), packet=True, missing modules=0
FBLIM1	detail/nucleolus/FBLIM1/FBLIM1-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/FBLIM1.json	NONE	scored	183	False	False	False	Report (183L), packet=True, missing modules=0
FBRS	detail/nucleoplasm/FBRS/FBRS-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/FBRS.json	NONE	scored	177	False	False	False	Report (177L), packet=True, missing modules=0
FBXL2	detail/nucleoplasm/FBXL2/FBXL2-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/FBXL2.json	NONE	scored	185	False	False	False	Report (185L), packet=True, missing modules=0
FBXL21P	detail/nucleoplasm/FBXL21P/FBXL21P-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/FBXL21P.json	NONE	scored	158	False	False	False	Report (158L), packet=True, missing modules=0
FBXO10	detail/nucleoplasm/FBXO10/FBXO10-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/FBXO10.json	NONE	scored	185	False	False	False	Report (185L), packet=True, missing modules=0
FBXO16	detail/nucleoplasm/FBXO16/FBXO16-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/FBXO16.json	NONE	scored	183	False	False	False	Report (183L), packet=True, missing modules=0
FBXO25	detail/nucleoplasm/FBXO25/FBXO25-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/FBXO25.json	NONE	scored	182	False	False	False	Report (182L), packet=True, missing modules=0
FBXO3	detail/nucleoplasm/FBXO3/FBXO3-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/FBXO3.json	NONE	scored	181	False	False	False	Report (181L), packet=True, missing modules=0
FBXO31	detail/nucleoplasm/FBXO31/FBXO31-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/FBXO31.json	NONE	scored	181	False	False	False	Report (181L), packet=True, missing modules=0
FBXO33	detail/nucleoplasm/FBXO33/FBXO33-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/FBXO33.json	NONE	scored	175	False	False	False	Report (175L), packet=True, missing modules=0
FBXO34	detail/nuclear-speckle/FBXO34/FBXO34-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/FBXO34.json	NONE	scored	177	False	False	False	Report (177L), packet=True, missing modules=0
FBXO41	detail/nucleoplasm/FBXO41/FBXO41-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/FBXO41.json	NONE	scored	177	False	False	False	Report (177L), packet=True, missing modules=0
FBXO44	detail/nucleoplasm/FBXO44/FBXO44-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/FBXO44.json	NONE	scored	180	False	False	False	Report (180L), packet=True, missing modules=0
FBXO46	detail/nucleoplasm/FBXO46/FBXO46-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/FBXO46.json	NONE	scored	176	False	False	False	Report (176L), packet=True, missing modules=0
FBXO5	detail/nucleoplasm/FBXO5/FBXO5-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/FBXO5.json	NONE	scored	182	False	False	False	Report (182L), packet=True, missing modules=0
FBXO7	detail/rejected/FBXO7/FBXO7-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/FBXO7.json	NONE	rejected	184	False	False	False	Report (184L), packet=True, missing modules=0
FBXO8	detail/nucleoplasm/FBXO8/FBXO8-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/FBXO8.json	NONE	scored	171	False	False	False	Report (171L), packet=True, missing modules=0
FBXW10B	detail/nucleoplasm/FBXW10B/FBXW10B-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/FBXW10B.json	NONE	scored	164	False	False	False	Report (164L), packet=True, missing modules=0
FBXW2	detail/nucleoplasm/FBXW2/FBXW2-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/FBXW2.json	NONE	scored	177	False	False	False	Report (177L), packet=True, missing modules=0
FCF1	detail/nucleolus/FCF1/FCF1-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/FCF1.json	NONE	scored	179	False	False	False	Report (179L), packet=True, missing modules=0
FEM1B	detail/nucleoplasm/FEM1B/FEM1B-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/FEM1B.json	NONE	scored	183	False	False	False	Report (183L), packet=True, missing modules=0
FERMT2	detail/nucleoplasm/FERMT2/FERMT2-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/FERMT2.json	NONE	scored	184	False	False	False	Report (184L), packet=True, missing modules=0
FERRY3	detail/rejected/FERRY3/FERRY3-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/FERRY3.json	NONE	rejected	167	False	False	False	Report (167L), packet=True, missing modules=0
FGF11	detail/nucleoplasm/FGF11/FGF11-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/FGF11.json	NONE	scored	178	False	False	False	Report (178L), packet=True, missing modules=0
FGF14	detail/rejected/FGF14/FGF14-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/FGF14.json	NONE	rejected	178	False	False	False	Report (178L), packet=True, missing modules=0
FHAD1	detail/nuclear-speckle/FHAD1/FHAD1-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/FHAD1.json	NONE	scored	172	False	False	False	Report (172L), packet=True, missing modules=0
FICD	detail/nucleoplasm/FICD/FICD-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/FICD.json	NONE	scored	172	False	False	False	Report (172L), packet=True, missing modules=0
FIGN	detail/nucleoplasm/FIGN/FIGN-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/FIGN.json	NONE	scored	181	False	False	False	Report (181L), packet=True, missing modules=0
FILIP1L	detail/nucleoplasm/FILIP1L/FILIP1L-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/FILIP1L.json	NONE	scored	177	False	False	False	Report (177L), packet=True, missing modules=0
