global_index	batch_id	priority	task_type	gene	current_path	current_status	current_category	current_lines	current_score	source_audit	error_type	risk_level	needs_harvest	needs_report_repair	needs_false_rejection_recheck	needs_new_evaluation	needs_manual_review	needs_validator_exception_review	duplicate_status	skip_reason	recommended_action	worker_id	lock_path	stage_path	final_path	state	reason
206	42	P0	NEW_PROTEIN_EVALUATION	DLX5		missing	?	0	?	excel_coverage_check		HIGH	True	True	False	True	True	False	N/A	N/A	NEW_PROTEIN_EVALUATION	W2	audit_work/locks/continuous_completion/DLX5.lock	audit_work/continuous_completion_workers/worker_W2/batch_42/staged_reports/DLX5-evaluation.md	?	NEEDS_HARVEST	NEW_PROTEIN_EVALUATION
207	42	P0	NEW_PROTEIN_EVALUATION	EHMT1		missing	?	0	?	excel_coverage_check		HIGH	True	True	False	True	True	False	N/A	N/A	NEW_PROTEIN_EVALUATION	W2	audit_work/locks/continuous_completion/EHMT1.lock	audit_work/continuous_completion_workers/worker_W2/batch_42/staged_reports/EHMT1-evaluation.md	?	NEEDS_HARVEST	NEW_PROTEIN_EVALUATION
208	42	P0	NEW_PROTEIN_EVALUATION	R3HCC1		missing	?	0	?	excel_coverage_check		HIGH	True	True	False	True	True	False	N/A	N/A	NEW_PROTEIN_EVALUATION	W2	audit_work/locks/continuous_completion/R3HCC1.lock	audit_work/continuous_completion_workers/worker_W2/batch_42/staged_reports/R3HCC1-evaluation.md	?	NEEDS_HARVEST	NEW_PROTEIN_EVALUATION
209	42	P0	NEW_PROTEIN_EVALUATION	CLN6		missing	?	0	?	excel_coverage_check		HIGH	True	True	False	True	True	False	N/A	N/A	NEW_PROTEIN_EVALUATION	W2	audit_work/locks/continuous_completion/CLN6.lock	audit_work/continuous_completion_workers/worker_W2/batch_42/staged_reports/CLN6-evaluation.md	?	NEEDS_HARVEST	NEW_PROTEIN_EVALUATION
210	42	P0	NEW_PROTEIN_EVALUATION	SMCHD1		missing	?	0	?	excel_coverage_check		HIGH	True	True	False	True	True	False	N/A	N/A	NEW_PROTEIN_EVALUATION	W2	audit_work/locks/continuous_completion/SMCHD1.lock	audit_work/continuous_completion_workers/worker_W2/batch_42/staged_reports/SMCHD1-evaluation.md	?	NEEDS_HARVEST	NEW_PROTEIN_EVALUATION
211	43	P0	NEW_PROTEIN_EVALUATION	Gbp4		missing	?	0	?	excel_coverage_check		HIGH	True	True	False	True	True	False	N/A	N/A	NEW_PROTEIN_EVALUATION	W3	audit_work/locks/continuous_completion/Gbp4.lock	audit_work/continuous_completion_workers/worker_W3/batch_43/staged_reports/Gbp4-evaluation.md	?	NEEDS_HARVEST	NEW_PROTEIN_EVALUATION
212	43	P0	NEW_PROTEIN_EVALUATION	ATXN1		missing	?	0	?	excel_coverage_check		HIGH	True	True	False	True	True	False	N/A	N/A	NEW_PROTEIN_EVALUATION	W3	audit_work/locks/continuous_completion/ATXN1.lock	audit_work/continuous_completion_workers/worker_W3/batch_43/staged_reports/ATXN1-evaluation.md	?	NEEDS_HARVEST	NEW_PROTEIN_EVALUATION
213	43	P0	NEW_PROTEIN_EVALUATION	TCEANC		missing	?	0	?	excel_coverage_check		HIGH	True	True	False	True	True	False	N/A	N/A	NEW_PROTEIN_EVALUATION	W3	audit_work/locks/continuous_completion/TCEANC.lock	audit_work/continuous_completion_workers/worker_W3/batch_43/staged_reports/TCEANC-evaluation.md	?	NEEDS_HARVEST	NEW_PROTEIN_EVALUATION
214	43	P0	NEW_PROTEIN_EVALUATION	CYLD		missing	?	0	?	excel_coverage_check		HIGH	True	True	False	True	True	False	N/A	N/A	NEW_PROTEIN_EVALUATION	W3	audit_work/locks/continuous_completion/CYLD.lock	audit_work/continuous_completion_workers/worker_W3/batch_43/staged_reports/CYLD-evaluation.md	?	NEEDS_HARVEST	NEW_PROTEIN_EVALUATION
215	43	P0	NEW_PROTEIN_EVALUATION	SRARP		missing	?	0	?	excel_coverage_check		HIGH	True	True	False	True	True	False	N/A	N/A	NEW_PROTEIN_EVALUATION	W3	audit_work/locks/continuous_completion/SRARP.lock	audit_work/continuous_completion_workers/worker_W3/batch_43/staged_reports/SRARP-evaluation.md	?	NEEDS_HARVEST	NEW_PROTEIN_EVALUATION
216	44	P0	NEW_PROTEIN_EVALUATION	DEK		missing	?	0	?	excel_coverage_check		HIGH	True	True	False	True	True	False	N/A	N/A	NEW_PROTEIN_EVALUATION	W4	audit_work/locks/continuous_completion/DEK.lock	audit_work/continuous_completion_workers/worker_W4/batch_44/staged_reports/DEK-evaluation.md	?	NEEDS_HARVEST	NEW_PROTEIN_EVALUATION
217	44	P0	NEW_PROTEIN_EVALUATION	CHTF8		missing	?	0	?	excel_coverage_check		HIGH	True	True	False	True	True	False	N/A	N/A	NEW_PROTEIN_EVALUATION	W4	audit_work/locks/continuous_completion/CHTF8.lock	audit_work/continuous_completion_workers/worker_W4/batch_44/staged_reports/CHTF8-evaluation.md	?	NEEDS_HARVEST	NEW_PROTEIN_EVALUATION
218	44	P0	NEW_PROTEIN_EVALUATION	BRF1		missing	?	0	?	excel_coverage_check		HIGH	True	True	False	True	True	False	N/A	N/A	NEW_PROTEIN_EVALUATION	W4	audit_work/locks/continuous_completion/BRF1.lock	audit_work/continuous_completion_workers/worker_W4/batch_44/staged_reports/BRF1-evaluation.md	?	NEEDS_HARVEST	NEW_PROTEIN_EVALUATION
219	44	P0	NEW_PROTEIN_EVALUATION	PPARA		missing	?	0	?	excel_coverage_check		HIGH	True	True	False	True	True	False	N/A	N/A	NEW_PROTEIN_EVALUATION	W4	audit_work/locks/continuous_completion/PPARA.lock	audit_work/continuous_completion_workers/worker_W4/batch_44/staged_reports/PPARA-evaluation.md	?	NEEDS_HARVEST	NEW_PROTEIN_EVALUATION
220	44	P0	NEW_PROTEIN_EVALUATION	CCDC18		missing	?	0	?	excel_coverage_check		HIGH	True	True	False	True	True	False	N/A	N/A	NEW_PROTEIN_EVALUATION	W4	audit_work/locks/continuous_completion/CCDC18.lock	audit_work/continuous_completion_workers/worker_W4/batch_44/staged_reports/CCDC18-evaluation.md	?	NEEDS_HARVEST	NEW_PROTEIN_EVALUATION
221	45	P0	NEW_PROTEIN_EVALUATION	SRY		missing	?	0	?	excel_coverage_check		HIGH	True	True	False	True	True	False	N/A	N/A	NEW_PROTEIN_EVALUATION	W1	audit_work/locks/continuous_completion/SRY.lock	audit_work/continuous_completion_workers/worker_W1/batch_45/staged_reports/SRY-evaluation.md	?	NEEDS_HARVEST	NEW_PROTEIN_EVALUATION
222	45	P0	NEW_PROTEIN_EVALUATION	FAM90A13		missing	?	0	?	excel_coverage_check		HIGH	True	True	False	True	True	False	N/A	N/A	NEW_PROTEIN_EVALUATION	W1	audit_work/locks/continuous_completion/FAM90A13.lock	audit_work/continuous_completion_workers/worker_W1/batch_45/staged_reports/FAM90A13-evaluation.md	?	NEEDS_HARVEST	NEW_PROTEIN_EVALUATION
223	45	P0	NEW_PROTEIN_EVALUATION	MEIS1		missing	?	0	?	excel_coverage_check		HIGH	True	True	False	True	True	False	N/A	N/A	NEW_PROTEIN_EVALUATION	W1	audit_work/locks/continuous_completion/MEIS1.lock	audit_work/continuous_completion_workers/worker_W1/batch_45/staged_reports/MEIS1-evaluation.md	?	NEEDS_HARVEST	NEW_PROTEIN_EVALUATION
224	45	P0	NEW_PROTEIN_EVALUATION	GSK3B		missing	?	0	?	excel_coverage_check		HIGH	True	True	False	True	True	False	N/A	N/A	NEW_PROTEIN_EVALUATION	W1	audit_work/locks/continuous_completion/GSK3B.lock	audit_work/continuous_completion_workers/worker_W1/batch_45/staged_reports/GSK3B-evaluation.md	?	NEEDS_HARVEST	NEW_PROTEIN_EVALUATION
225	45	P0	NEW_PROTEIN_EVALUATION	LRRC41		missing	?	0	?	excel_coverage_check		HIGH	True	True	False	True	True	False	N/A	N/A	NEW_PROTEIN_EVALUATION	W1	audit_work/locks/continuous_completion/LRRC41.lock	audit_work/continuous_completion_workers/worker_W1/batch_45/staged_reports/LRRC41-evaluation.md	?	NEEDS_HARVEST	NEW_PROTEIN_EVALUATION
226	46	P0	NEW_PROTEIN_EVALUATION	PHLDB3		missing	?	0	?	excel_coverage_check		HIGH	True	True	False	True	True	False	N/A	N/A	NEW_PROTEIN_EVALUATION	W2	audit_work/locks/continuous_completion/PHLDB3.lock	audit_work/continuous_completion_workers/worker_W2/batch_46/staged_reports/PHLDB3-evaluation.md	?	NEEDS_HARVEST	NEW_PROTEIN_EVALUATION
227	46	P0	NEW_PROTEIN_EVALUATION	FAM90A17		missing	?	0	?	excel_coverage_check		HIGH	True	True	False	True	True	False	N/A	N/A	NEW_PROTEIN_EVALUATION	W2	audit_work/locks/continuous_completion/FAM90A17.lock	audit_work/continuous_completion_workers/worker_W2/batch_46/staged_reports/FAM90A17-evaluation.md	?	NEEDS_HARVEST	NEW_PROTEIN_EVALUATION
228	46	P0	NEW_PROTEIN_EVALUATION	NBN		missing	?	0	?	excel_coverage_check		HIGH	True	True	False	True	True	False	N/A	N/A	NEW_PROTEIN_EVALUATION	W2	audit_work/locks/continuous_completion/NBN.lock	audit_work/continuous_completion_workers/worker_W2/batch_46/staged_reports/NBN-evaluation.md	?	NEEDS_HARVEST	NEW_PROTEIN_EVALUATION
229	46	P0	NEW_PROTEIN_EVALUATION	CCDC7		missing	?	0	?	excel_coverage_check		HIGH	True	True	False	True	True	False	N/A	N/A	NEW_PROTEIN_EVALUATION	W2	audit_work/locks/continuous_completion/CCDC7.lock	audit_work/continuous_completion_workers/worker_W2/batch_46/staged_reports/CCDC7-evaluation.md	?	NEEDS_HARVEST	NEW_PROTEIN_EVALUATION
230	46	P0	NEW_PROTEIN_EVALUATION	PDZRN3		missing	?	0	?	excel_coverage_check		HIGH	True	True	False	True	True	False	N/A	N/A	NEW_PROTEIN_EVALUATION	W2	audit_work/locks/continuous_completion/PDZRN3.lock	audit_work/continuous_completion_workers/worker_W2/batch_46/staged_reports/PDZRN3-evaluation.md	?	NEEDS_HARVEST	NEW_PROTEIN_EVALUATION
231	47	P0	NEW_PROTEIN_EVALUATION	DCK		missing	?	0	?	excel_coverage_check		HIGH	True	True	False	True	True	False	N/A	N/A	NEW_PROTEIN_EVALUATION	W3	audit_work/locks/continuous_completion/DCK.lock	audit_work/continuous_completion_workers/worker_W3/batch_47/staged_reports/DCK-evaluation.md	?	NEEDS_HARVEST	NEW_PROTEIN_EVALUATION
232	47	P0	NEW_PROTEIN_EVALUATION	BHMT		missing	?	0	?	excel_coverage_check		HIGH	True	True	False	True	True	False	N/A	N/A	NEW_PROTEIN_EVALUATION	W3	audit_work/locks/continuous_completion/BHMT.lock	audit_work/continuous_completion_workers/worker_W3/batch_47/staged_reports/BHMT-evaluation.md	?	NEEDS_HARVEST	NEW_PROTEIN_EVALUATION
233	47	P0	NEW_PROTEIN_EVALUATION	CUL5		missing	?	0	?	excel_coverage_check		HIGH	True	True	False	True	True	False	N/A	N/A	NEW_PROTEIN_EVALUATION	W3	audit_work/locks/continuous_completion/CUL5.lock	audit_work/continuous_completion_workers/worker_W3/batch_47/staged_reports/CUL5-evaluation.md	?	NEEDS_HARVEST	NEW_PROTEIN_EVALUATION
234	47	P0	NEW_PROTEIN_EVALUATION	DLX4		missing	?	0	?	excel_coverage_check		HIGH	True	True	False	True	True	False	N/A	N/A	NEW_PROTEIN_EVALUATION	W3	audit_work/locks/continuous_completion/DLX4.lock	audit_work/continuous_completion_workers/worker_W3/batch_47/staged_reports/DLX4-evaluation.md	?	NEEDS_HARVEST	NEW_PROTEIN_EVALUATION
235	47	P0	NEW_PROTEIN_EVALUATION	SMS		missing	?	0	?	excel_coverage_check		HIGH	True	True	False	True	True	False	N/A	N/A	NEW_PROTEIN_EVALUATION	W3	audit_work/locks/continuous_completion/SMS.lock	audit_work/continuous_completion_workers/worker_W3/batch_47/staged_reports/SMS-evaluation.md	?	NEEDS_HARVEST	NEW_PROTEIN_EVALUATION
236	48	P0	NEW_PROTEIN_EVALUATION	LDB1		missing	?	0	?	excel_coverage_check		HIGH	True	True	False	True	True	False	N/A	N/A	NEW_PROTEIN_EVALUATION	W4	audit_work/locks/continuous_completion/LDB1.lock	audit_work/continuous_completion_workers/worker_W4/batch_48/staged_reports/LDB1-evaluation.md	?	NEEDS_HARVEST	NEW_PROTEIN_EVALUATION
237	48	P0	NEW_PROTEIN_EVALUATION	SET		missing	?	0	?	excel_coverage_check		HIGH	True	True	False	True	True	False	N/A	N/A	NEW_PROTEIN_EVALUATION	W4	audit_work/locks/continuous_completion/SET.lock	audit_work/continuous_completion_workers/worker_W4/batch_48/staged_reports/SET-evaluation.md	?	NEEDS_HARVEST	NEW_PROTEIN_EVALUATION
238	48	P0	NEW_PROTEIN_EVALUATION	PCNX1		missing	?	0	?	excel_coverage_check		HIGH	True	True	False	True	True	False	N/A	N/A	NEW_PROTEIN_EVALUATION	W4	audit_work/locks/continuous_completion/PCNX1.lock	audit_work/continuous_completion_workers/worker_W4/batch_48/staged_reports/PCNX1-evaluation.md	?	NEEDS_HARVEST	NEW_PROTEIN_EVALUATION
239	48	P0	NEW_PROTEIN_EVALUATION	SANBR		missing	?	0	?	excel_coverage_check		HIGH	True	True	False	True	True	False	N/A	N/A	NEW_PROTEIN_EVALUATION	W4	audit_work/locks/continuous_completion/SANBR.lock	audit_work/continuous_completion_workers/worker_W4/batch_48/staged_reports/SANBR-evaluation.md	?	NEEDS_HARVEST	NEW_PROTEIN_EVALUATION
240	48	P0	NEW_PROTEIN_EVALUATION	BEND3		missing	?	0	?	excel_coverage_check		HIGH	True	True	False	True	True	False	N/A	N/A	NEW_PROTEIN_EVALUATION	W4	audit_work/locks/continuous_completion/BEND3.lock	audit_work/continuous_completion_workers/worker_W4/batch_48/staged_reports/BEND3-evaluation.md	?	NEEDS_HARVEST	NEW_PROTEIN_EVALUATION
241	49	P0	NEW_PROTEIN_EVALUATION	Snurf		missing	?	0	?	excel_coverage_check		HIGH	True	True	False	True	True	False	N/A	N/A	NEW_PROTEIN_EVALUATION	W1	audit_work/locks/continuous_completion/Snurf.lock	audit_work/continuous_completion_workers/worker_W1/batch_49/staged_reports/Snurf-evaluation.md	?	NEEDS_HARVEST	NEW_PROTEIN_EVALUATION
242	49	P0	NEW_PROTEIN_EVALUATION	VOPP1		missing	?	0	?	excel_coverage_check		HIGH	True	True	False	True	True	False	N/A	N/A	NEW_PROTEIN_EVALUATION	W1	audit_work/locks/continuous_completion/VOPP1.lock	audit_work/continuous_completion_workers/worker_W1/batch_49/staged_reports/VOPP1-evaluation.md	?	NEEDS_HARVEST	NEW_PROTEIN_EVALUATION
243	49	P0	NEW_PROTEIN_EVALUATION	DEDD		missing	?	0	?	excel_coverage_check		HIGH	True	True	False	True	True	False	N/A	N/A	NEW_PROTEIN_EVALUATION	W1	audit_work/locks/continuous_completion/DEDD.lock	audit_work/continuous_completion_workers/worker_W1/batch_49/staged_reports/DEDD-evaluation.md	?	NEEDS_HARVEST	NEW_PROTEIN_EVALUATION
244	49	P0	NEW_PROTEIN_EVALUATION	DBP		missing	?	0	?	excel_coverage_check		HIGH	True	True	False	True	True	False	N/A	N/A	NEW_PROTEIN_EVALUATION	W1	audit_work/locks/continuous_completion/DBP.lock	audit_work/continuous_completion_workers/worker_W1/batch_49/staged_reports/DBP-evaluation.md	?	NEEDS_HARVEST	NEW_PROTEIN_EVALUATION
245	49	P0	NEW_PROTEIN_EVALUATION	BCL2L1		missing	?	0	?	excel_coverage_check		HIGH	True	True	False	True	True	False	N/A	N/A	NEW_PROTEIN_EVALUATION	W1	audit_work/locks/continuous_completion/BCL2L1.lock	audit_work/continuous_completion_workers/worker_W1/batch_49/staged_reports/BCL2L1-evaluation.md	?	NEEDS_HARVEST	NEW_PROTEIN_EVALUATION
246	50	P0	NEW_PROTEIN_EVALUATION	TANK		missing	?	0	?	excel_coverage_check		HIGH	True	True	False	True	True	False	N/A	N/A	NEW_PROTEIN_EVALUATION	W2	audit_work/locks/continuous_completion/TANK.lock	audit_work/continuous_completion_workers/worker_W2/batch_50/staged_reports/TANK-evaluation.md	?	NEEDS_HARVEST	NEW_PROTEIN_EVALUATION
247	50	P0	NEW_PROTEIN_EVALUATION	MAFA		missing	?	0	?	excel_coverage_check		HIGH	True	True	False	True	True	False	N/A	N/A	NEW_PROTEIN_EVALUATION	W2	audit_work/locks/continuous_completion/MAFA.lock	audit_work/continuous_completion_workers/worker_W2/batch_50/staged_reports/MAFA-evaluation.md	?	NEEDS_HARVEST	NEW_PROTEIN_EVALUATION
248	50	P0	NEW_PROTEIN_EVALUATION	MZT2B		missing	?	0	?	excel_coverage_check		HIGH	True	True	False	True	True	False	N/A	N/A	NEW_PROTEIN_EVALUATION	W2	audit_work/locks/continuous_completion/MZT2B.lock	audit_work/continuous_completion_workers/worker_W2/batch_50/staged_reports/MZT2B-evaluation.md	?	NEEDS_HARVEST	NEW_PROTEIN_EVALUATION
249	50	P0	NEW_PROTEIN_EVALUATION	KIAA1191		missing	?	0	?	excel_coverage_check		HIGH	True	True	False	True	True	False	N/A	N/A	NEW_PROTEIN_EVALUATION	W2	audit_work/locks/continuous_completion/KIAA1191.lock	audit_work/continuous_completion_workers/worker_W2/batch_50/staged_reports/KIAA1191-evaluation.md	?	NEEDS_HARVEST	NEW_PROTEIN_EVALUATION
250	50	P0	NEW_PROTEIN_EVALUATION	FOXD3		missing	?	0	?	excel_coverage_check		HIGH	True	True	False	True	True	False	N/A	N/A	NEW_PROTEIN_EVALUATION	W2	audit_work/locks/continuous_completion/FOXD3.lock	audit_work/continuous_completion_workers/worker_W2/batch_50/staged_reports/FOXD3-evaluation.md	?	NEEDS_HARVEST	NEW_PROTEIN_EVALUATION
251	51	P0	NEW_PROTEIN_EVALUATION	TAL1		missing	?	0	?	excel_coverage_check		HIGH	True	True	False	True	True	False	N/A	N/A	NEW_PROTEIN_EVALUATION	W3	audit_work/locks/continuous_completion/TAL1.lock	audit_work/continuous_completion_workers/worker_W3/batch_51/staged_reports/TAL1-evaluation.md	?	NEEDS_HARVEST	NEW_PROTEIN_EVALUATION
252	51	P0	NEW_PROTEIN_EVALUATION	NIPBL		missing	?	0	?	excel_coverage_check		HIGH	True	True	False	True	True	False	N/A	N/A	NEW_PROTEIN_EVALUATION	W3	audit_work/locks/continuous_completion/NIPBL.lock	audit_work/continuous_completion_workers/worker_W3/batch_51/staged_reports/NIPBL-evaluation.md	?	NEEDS_HARVEST	NEW_PROTEIN_EVALUATION
253	51	P0	NEW_PROTEIN_EVALUATION	CSTB		missing	?	0	?	excel_coverage_check		HIGH	True	True	False	True	True	False	N/A	N/A	NEW_PROTEIN_EVALUATION	W3	audit_work/locks/continuous_completion/CSTB.lock	audit_work/continuous_completion_workers/worker_W3/batch_51/staged_reports/CSTB-evaluation.md	?	NEEDS_HARVEST	NEW_PROTEIN_EVALUATION
254	51	P0	NEW_PROTEIN_EVALUATION	DMRT1		missing	?	0	?	excel_coverage_check		HIGH	True	True	False	True	True	False	N/A	N/A	NEW_PROTEIN_EVALUATION	W3	audit_work/locks/continuous_completion/DMRT1.lock	audit_work/continuous_completion_workers/worker_W3/batch_51/staged_reports/DMRT1-evaluation.md	?	NEEDS_HARVEST	NEW_PROTEIN_EVALUATION
255	51	P0	NEW_PROTEIN_EVALUATION	DPPA4		missing	?	0	?	excel_coverage_check		HIGH	True	True	False	True	True	False	N/A	N/A	NEW_PROTEIN_EVALUATION	W3	audit_work/locks/continuous_completion/DPPA4.lock	audit_work/continuous_completion_workers/worker_W3/batch_51/staged_reports/DPPA4-evaluation.md	?	NEEDS_HARVEST	NEW_PROTEIN_EVALUATION
256	52	P0	NEW_PROTEIN_EVALUATION	MEIS2		missing	?	0	?	excel_coverage_check		HIGH	True	True	False	True	True	False	N/A	N/A	NEW_PROTEIN_EVALUATION	W4	audit_work/locks/continuous_completion/MEIS2.lock	audit_work/continuous_completion_workers/worker_W4/batch_52/staged_reports/MEIS2-evaluation.md	?	NEEDS_HARVEST	NEW_PROTEIN_EVALUATION
257	52	P0	INCOMPLETE_REPORT_REPAIR	RAB24		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W4	audit_work/locks/continuous_completion/RAB24.lock	audit_work/continuous_completion_workers/worker_W4/batch_52/staged_reports/RAB24-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
258	52	P0	INCOMPLETE_REPORT_REPAIR	TBX4		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W4	audit_work/locks/continuous_completion/TBX4.lock	audit_work/continuous_completion_workers/worker_W4/batch_52/staged_reports/TBX4-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
259	52	P0	INCOMPLETE_REPORT_REPAIR	LIG1		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W4	audit_work/locks/continuous_completion/LIG1.lock	audit_work/continuous_completion_workers/worker_W4/batch_52/staged_reports/LIG1-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
260	52	P0	INCOMPLETE_REPORT_REPAIR	SP5		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W4	audit_work/locks/continuous_completion/SP5.lock	audit_work/continuous_completion_workers/worker_W4/batch_52/staged_reports/SP5-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
261	53	P0	INCOMPLETE_REPORT_REPAIR	PIN1		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W1	audit_work/locks/continuous_completion/PIN1.lock	audit_work/continuous_completion_workers/worker_W1/batch_53/staged_reports/PIN1-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
262	53	P0	INCOMPLETE_REPORT_REPAIR	STUB1		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W1	audit_work/locks/continuous_completion/STUB1.lock	audit_work/continuous_completion_workers/worker_W1/batch_53/staged_reports/STUB1-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
263	53	P0	INCOMPLETE_REPORT_REPAIR	RFPL4A		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W1	audit_work/locks/continuous_completion/RFPL4A.lock	audit_work/continuous_completion_workers/worker_W1/batch_53/staged_reports/RFPL4A-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
264	53	P0	INCOMPLETE_REPORT_REPAIR	GRK5		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W1	audit_work/locks/continuous_completion/GRK5.lock	audit_work/continuous_completion_workers/worker_W1/batch_53/staged_reports/GRK5-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
265	53	P0	INCOMPLETE_REPORT_REPAIR	FBXL17		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W1	audit_work/locks/continuous_completion/FBXL17.lock	audit_work/continuous_completion_workers/worker_W1/batch_53/staged_reports/FBXL17-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
266	54	P0	INCOMPLETE_REPORT_REPAIR	EGLN1		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W2	audit_work/locks/continuous_completion/EGLN1.lock	audit_work/continuous_completion_workers/worker_W2/batch_54/staged_reports/EGLN1-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
267	54	P0	INCOMPLETE_REPORT_REPAIR	APRT		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W2	audit_work/locks/continuous_completion/APRT.lock	audit_work/continuous_completion_workers/worker_W2/batch_54/staged_reports/APRT-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
268	54	P0	INCOMPLETE_REPORT_REPAIR	MARS1		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W2	audit_work/locks/continuous_completion/MARS1.lock	audit_work/continuous_completion_workers/worker_W2/batch_54/staged_reports/MARS1-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
269	54	P0	INCOMPLETE_REPORT_REPAIR	NUDCD1		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W2	audit_work/locks/continuous_completion/NUDCD1.lock	audit_work/continuous_completion_workers/worker_W2/batch_54/staged_reports/NUDCD1-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
270	54	P0	INCOMPLETE_REPORT_REPAIR	IRAK3		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W2	audit_work/locks/continuous_completion/IRAK3.lock	audit_work/continuous_completion_workers/worker_W2/batch_54/staged_reports/IRAK3-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
271	55	P0	INCOMPLETE_REPORT_REPAIR	JRK		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W3	audit_work/locks/continuous_completion/JRK.lock	audit_work/continuous_completion_workers/worker_W3/batch_55/staged_reports/JRK-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
272	55	P0	INCOMPLETE_REPORT_REPAIR	SMAD7		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W3	audit_work/locks/continuous_completion/SMAD7.lock	audit_work/continuous_completion_workers/worker_W3/batch_55/staged_reports/SMAD7-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
