global_index	batch_id	priority	gene	excel_sheets	has_any_report	duplicate_status	needs_harvest	needs_new_evaluation	current_path	target_category	target_path	worker_id	lock_path	stage_path	final_path	state	reason
385	24	P1	FRMD7	研究很多	False	OK	True	True	N/A	?	?	W2	audit_work/locks/missing_gene_evaluation/FRMD7.lock	audit_work/missing_gene_workers/worker_W2/batch_24/staged_reports/FRMD7-evaluation.md	?	PENDING	NEW_EVAL
386	25	P1	FSIP1	研究很多	False	OK	True	True	N/A	?	?	W2	audit_work/locks/missing_gene_evaluation/FSIP1.lock	audit_work/missing_gene_workers/worker_W2/batch_25/staged_reports/FSIP1-evaluation.md	?	PENDING	NEW_EVAL
387	25	P1	Fam220a	研究很多	False	OK	True	True	N/A	?	?	W2	audit_work/locks/missing_gene_evaluation/Fam220a.lock	audit_work/missing_gene_workers/worker_W2/batch_25/staged_reports/Fam220a-evaluation.md	?	PENDING	NEW_EVAL
388	25	P2	Foxd4	重新pa一下	False	OK	True	True	N/A	?	?	W2	audit_work/locks/missing_gene_evaluation/Foxd4.lock	audit_work/missing_gene_workers/worker_W2/batch_25/staged_reports/Foxd4-evaluation.md	?	PENDING	NEW_EVAL
389	25	P3	G3BP1	研究很少	False	OK	True	True	N/A	?	?	W2	audit_work/locks/missing_gene_evaluation/G3BP1.lock	audit_work/missing_gene_workers/worker_W2/batch_25/staged_reports/G3BP1-evaluation.md	?	PENDING	NEW_EVAL
390	25	P3	GABPA	研究很少	False	OK	True	True	N/A	?	?	W2	audit_work/locks/missing_gene_evaluation/GABPA.lock	audit_work/missing_gene_workers/worker_W2/batch_25/staged_reports/GABPA-evaluation.md	?	PENDING	NEW_EVAL
391	26	P1	GAL3ST1	研究很多	False	OK	True	True	N/A	?	?	W2	audit_work/locks/missing_gene_evaluation/GAL3ST1.lock	audit_work/missing_gene_workers/worker_W2/batch_26/staged_reports/GAL3ST1-evaluation.md	?	PENDING	NEW_EVAL
392	26	P1	GAL3ST4	研究很多	False	OK	True	True	N/A	?	?	W2	audit_work/locks/missing_gene_evaluation/GAL3ST4.lock	audit_work/missing_gene_workers/worker_W2/batch_26/staged_reports/GAL3ST4-evaluation.md	?	PENDING	NEW_EVAL
393	26	P1	GARIN1B	研究很多	False	OK	True	True	N/A	?	?	W2	audit_work/locks/missing_gene_evaluation/GARIN1B.lock	audit_work/missing_gene_workers/worker_W2/batch_26/staged_reports/GARIN1B-evaluation.md	?	PENDING	NEW_EVAL
394	26	P1	GARNL3	研究很多	False	OK	True	True	N/A	?	?	W2	audit_work/locks/missing_gene_evaluation/GARNL3.lock	audit_work/missing_gene_workers/worker_W2/batch_26/staged_reports/GARNL3-evaluation.md	?	PENDING	NEW_EVAL
395	26	P3	GATA1	研究很少	False	OK	True	True	N/A	?	?	W2	audit_work/locks/missing_gene_evaluation/GATA1.lock	audit_work/missing_gene_workers/worker_W2/batch_26/staged_reports/GATA1-evaluation.md	?	PENDING	NEW_EVAL
396	27	P3	GATA2	研究很少	False	OK	True	True	N/A	?	?	W2	audit_work/locks/missing_gene_evaluation/GATA2.lock	audit_work/missing_gene_workers/worker_W2/batch_27/staged_reports/GATA2-evaluation.md	?	PENDING	NEW_EVAL
397	27	P3	GATA3	研究很少	False	OK	True	True	N/A	?	?	W2	audit_work/locks/missing_gene_evaluation/GATA3.lock	audit_work/missing_gene_workers/worker_W2/batch_27/staged_reports/GATA3-evaluation.md	?	PENDING	NEW_EVAL
398	27	P3	GATA4	研究很少	False	OK	True	True	N/A	?	?	W2	audit_work/locks/missing_gene_evaluation/GATA4.lock	audit_work/missing_gene_workers/worker_W2/batch_27/staged_reports/GATA4-evaluation.md	?	PENDING	NEW_EVAL
399	27	P3	GATA6	研究很少	False	OK	True	True	N/A	?	?	W2	audit_work/locks/missing_gene_evaluation/GATA6.lock	audit_work/missing_gene_workers/worker_W2/batch_27/staged_reports/GATA6-evaluation.md	?	PENDING	NEW_EVAL
400	27	P1	GCNT7	研究很多	False	OK	True	True	N/A	?	?	W2	audit_work/locks/missing_gene_evaluation/GCNT7.lock	audit_work/missing_gene_workers/worker_W2/batch_27/staged_reports/GCNT7-evaluation.md	?	PENDING	NEW_EVAL
401	28	P3	GEN1	研究很少	False	OK	True	True	N/A	?	?	W2	audit_work/locks/missing_gene_evaluation/GEN1.lock	audit_work/missing_gene_workers/worker_W2/batch_28/staged_reports/GEN1-evaluation.md	?	PENDING	NEW_EVAL
402	28	P1	GINM1	研究很多	False	OK	True	True	N/A	?	?	W2	audit_work/locks/missing_gene_evaluation/GINM1.lock	audit_work/missing_gene_workers/worker_W2/batch_28/staged_reports/GINM1-evaluation.md	?	PENDING	NEW_EVAL
403	28	P3	GPS2	研究很少	False	OK	True	True	N/A	?	?	W2	audit_work/locks/missing_gene_evaluation/GPS2.lock	audit_work/missing_gene_workers/worker_W2/batch_28/staged_reports/GPS2-evaluation.md	?	PENDING	NEW_EVAL
404	28	P1	GRAMD2B	研究很多	False	OK	True	True	N/A	?	?	W2	audit_work/locks/missing_gene_evaluation/GRAMD2B.lock	audit_work/missing_gene_workers/worker_W2/batch_28/staged_reports/GRAMD2B-evaluation.md	?	PENDING	NEW_EVAL
405	28	P3	GRHL2	研究很少	False	OK	True	True	N/A	?	?	W2	audit_work/locks/missing_gene_evaluation/GRHL2.lock	audit_work/missing_gene_workers/worker_W2/batch_28/staged_reports/GRHL2-evaluation.md	?	PENDING	NEW_EVAL
406	29	P3	GSC	研究很少	False	OK	True	True	N/A	?	?	W2	audit_work/locks/missing_gene_evaluation/GSC.lock	audit_work/missing_gene_workers/worker_W2/batch_29/staged_reports/GSC-evaluation.md	?	PENDING	NEW_EVAL
407	29	P3	GSK3B	研究很少	False	OK	True	True	N/A	?	?	W2	audit_work/locks/missing_gene_evaluation/GSK3B.lock	audit_work/missing_gene_workers/worker_W2/batch_29/staged_reports/GSK3B-evaluation.md	?	PENDING	NEW_EVAL
408	29	P1	GTSF1L	研究很多	False	OK	True	True	N/A	?	?	W2	audit_work/locks/missing_gene_evaluation/GTSF1L.lock	audit_work/missing_gene_workers/worker_W2/batch_29/staged_reports/GTSF1L-evaluation.md	?	PENDING	NEW_EVAL
409	29	P1	GUCD1	研究很多	False	OK	True	True	N/A	?	?	W2	audit_work/locks/missing_gene_evaluation/GUCD1.lock	audit_work/missing_gene_workers/worker_W2/batch_29/staged_reports/GUCD1-evaluation.md	?	PENDING	NEW_EVAL
410	29	P1	GVQW3	研究很多	False	OK	True	True	N/A	?	?	W2	audit_work/locks/missing_gene_evaluation/GVQW3.lock	audit_work/missing_gene_workers/worker_W2/batch_29/staged_reports/GVQW3-evaluation.md	?	PENDING	NEW_EVAL
411	30	P2	Gbp3	重新pa一下	False	OK	True	True	N/A	?	?	W2	audit_work/locks/missing_gene_evaluation/Gbp3.lock	audit_work/missing_gene_workers/worker_W2/batch_30/staged_reports/Gbp3-evaluation.md	?	PENDING	NEW_EVAL
412	30	P3	Gbp4	Sheet1	False	OK	True	True	N/A	?	?	W2	audit_work/locks/missing_gene_evaluation/Gbp4.lock	audit_work/missing_gene_workers/worker_W2/batch_30/staged_reports/Gbp4-evaluation.md	?	PENDING	NEW_EVAL
413	30	P2	Gcna	重新pa一下	False	OK	True	True	N/A	?	?	W2	audit_work/locks/missing_gene_evaluation/Gcna.lock	audit_work/missing_gene_workers/worker_W2/batch_30/staged_reports/Gcna-evaluation.md	?	PENDING	NEW_EVAL
414	30	P2	Gmcl1	重新pa一下	False	OK	True	True	N/A	?	?	W2	audit_work/locks/missing_gene_evaluation/Gmcl1.lock	audit_work/missing_gene_workers/worker_W2/batch_30/staged_reports/Gmcl1-evaluation.md	?	PENDING	NEW_EVAL
415	30	P3	Gon4l	Sheet1	False	OK	True	True	N/A	?	?	W2	audit_work/locks/missing_gene_evaluation/Gon4l.lock	audit_work/missing_gene_workers/worker_W2/batch_30/staged_reports/Gon4l-evaluation.md	?	PENDING	NEW_EVAL
416	31	P3	HAND2	研究很少	False	OK	True	True	N/A	?	?	W2	audit_work/locks/missing_gene_evaluation/HAND2.lock	audit_work/missing_gene_workers/worker_W2/batch_31/staged_reports/HAND2-evaluation.md	?	PENDING	NEW_EVAL
417	31	P3	HAP1	研究很少	False	OK	True	True	N/A	?	?	W2	audit_work/locks/missing_gene_evaluation/HAP1.lock	audit_work/missing_gene_workers/worker_W2/batch_31/staged_reports/HAP1-evaluation.md	?	PENDING	NEW_EVAL
418	31	P1	HAUS7	研究很多	False	OK	True	True	N/A	?	?	W2	audit_work/locks/missing_gene_evaluation/HAUS7.lock	audit_work/missing_gene_workers/worker_W2/batch_31/staged_reports/HAUS7-evaluation.md	?	PENDING	NEW_EVAL
419	31	P3	HDC	研究很少	False	OK	True	True	N/A	?	?	W2	audit_work/locks/missing_gene_evaluation/HDC.lock	audit_work/missing_gene_workers/worker_W2/batch_31/staged_reports/HDC-evaluation.md	?	PENDING	NEW_EVAL
420	31	P1	HDHD3	研究很多	False	OK	True	True	N/A	?	?	W2	audit_work/locks/missing_gene_evaluation/HDHD3.lock	audit_work/missing_gene_workers/worker_W2/batch_31/staged_reports/HDHD3-evaluation.md	?	PENDING	NEW_EVAL
421	32	P1	HEATR3	研究很多	False	OK	True	True	N/A	?	?	W2	audit_work/locks/missing_gene_evaluation/HEATR3.lock	audit_work/missing_gene_workers/worker_W2/batch_32/staged_reports/HEATR3-evaluation.md	?	PENDING	NEW_EVAL
422	32	P1	HECTD2	研究很多	False	OK	True	True	N/A	?	?	W2	audit_work/locks/missing_gene_evaluation/HECTD2.lock	audit_work/missing_gene_workers/worker_W2/batch_32/staged_reports/HECTD2-evaluation.md	?	PENDING	NEW_EVAL
423	32	P1	HECTD4	研究很多	False	OK	True	True	N/A	?	?	W2	audit_work/locks/missing_gene_evaluation/HECTD4.lock	audit_work/missing_gene_workers/worker_W2/batch_32/staged_reports/HECTD4-evaluation.md	?	PENDING	NEW_EVAL
424	32	P1	HERC4	研究很多	False	OK	True	True	N/A	?	?	W2	audit_work/locks/missing_gene_evaluation/HERC4.lock	audit_work/missing_gene_workers/worker_W2/batch_32/staged_reports/HERC4-evaluation.md	?	PENDING	NEW_EVAL
425	32	P3	HES1	研究很少	False	OK	True	True	N/A	?	?	W2	audit_work/locks/missing_gene_evaluation/HES1.lock	audit_work/missing_gene_workers/worker_W2/batch_32/staged_reports/HES1-evaluation.md	?	PENDING	NEW_EVAL
426	33	P3	HES2	研究很少	False	OK	True	True	N/A	?	?	W2	audit_work/locks/missing_gene_evaluation/HES2.lock	audit_work/missing_gene_workers/worker_W2/batch_33/staged_reports/HES2-evaluation.md	?	PENDING	NEW_EVAL
427	33	P3	HES3	研究很少	False	OK	True	True	N/A	?	?	W2	audit_work/locks/missing_gene_evaluation/HES3.lock	audit_work/missing_gene_workers/worker_W2/batch_33/staged_reports/HES3-evaluation.md	?	PENDING	NEW_EVAL
428	33	P3	HES5	研究很少	False	OK	True	True	N/A	?	?	W2	audit_work/locks/missing_gene_evaluation/HES5.lock	audit_work/missing_gene_workers/worker_W2/batch_33/staged_reports/HES5-evaluation.md	?	PENDING	NEW_EVAL
429	33	P3	HIF1A	研究很少	False	OK	True	True	N/A	?	?	W2	audit_work/locks/missing_gene_evaluation/HIF1A.lock	audit_work/missing_gene_workers/worker_W2/batch_33/staged_reports/HIF1A-evaluation.md	?	PENDING	NEW_EVAL
430	33	P3	HIRA	研究很少	False	OK	True	True	N/A	?	?	W2	audit_work/locks/missing_gene_evaluation/HIRA.lock	audit_work/missing_gene_workers/worker_W2/batch_33/staged_reports/HIRA-evaluation.md	?	PENDING	NEW_EVAL
431	34	P3	HLF	研究很少	False	OK	True	True	N/A	?	?	W2	audit_work/locks/missing_gene_evaluation/HLF.lock	audit_work/missing_gene_workers/worker_W2/batch_34/staged_reports/HLF-evaluation.md	?	PENDING	NEW_EVAL
432	34	P3	HMGA2	研究很少	False	OK	True	True	N/A	?	?	W2	audit_work/locks/missing_gene_evaluation/HMGA2.lock	audit_work/missing_gene_workers/worker_W2/batch_34/staged_reports/HMGA2-evaluation.md	?	PENDING	NEW_EVAL
433	34	P3	HMGN1	研究很少	False	OK	True	True	N/A	?	?	W2	audit_work/locks/missing_gene_evaluation/HMGN1.lock	audit_work/missing_gene_workers/worker_W2/batch_34/staged_reports/HMGN1-evaluation.md	?	PENDING	NEW_EVAL
434	34	P3	HMGN4	研究很少	False	OK	True	True	N/A	?	?	W2	audit_work/locks/missing_gene_evaluation/HMGN4.lock	audit_work/missing_gene_workers/worker_W2/batch_34/staged_reports/HMGN4-evaluation.md	?	PENDING	NEW_EVAL
435	34	P3	HMX3	研究很少	False	OK	True	True	N/A	?	?	W2	audit_work/locks/missing_gene_evaluation/HMX3.lock	audit_work/missing_gene_workers/worker_W2/batch_34/staged_reports/HMX3-evaluation.md	?	PENDING	NEW_EVAL
436	35	P3	HNF1B	研究很少	False	OK	True	True	N/A	?	?	W2	audit_work/locks/missing_gene_evaluation/HNF1B.lock	audit_work/missing_gene_workers/worker_W2/batch_35/staged_reports/HNF1B-evaluation.md	?	PENDING	NEW_EVAL
437	35	P3	HNF4A	研究很少	False	OK	True	True	N/A	?	?	W2	audit_work/locks/missing_gene_evaluation/HNF4A.lock	audit_work/missing_gene_workers/worker_W2/batch_35/staged_reports/HNF4A-evaluation.md	?	PENDING	NEW_EVAL
438	35	P3	HOPX	研究很少	False	OK	True	True	N/A	?	?	W2	audit_work/locks/missing_gene_evaluation/HOPX.lock	audit_work/missing_gene_workers/worker_W2/batch_35/staged_reports/HOPX-evaluation.md	?	PENDING	NEW_EVAL
439	35	P3	HR	研究很少	False	OK	True	True	N/A	?	?	W2	audit_work/locks/missing_gene_evaluation/HR.lock	audit_work/missing_gene_workers/worker_W2/batch_35/staged_reports/HR-evaluation.md	?	PENDING	NEW_EVAL
440	35	P3	HRAS	研究很少	False	OK	True	True	N/A	?	?	W2	audit_work/locks/missing_gene_evaluation/HRAS.lock	audit_work/missing_gene_workers/worker_W2/batch_35/staged_reports/HRAS-evaluation.md	?	PENDING	NEW_EVAL
441	36	P1	HS1BP3	研究很多	False	OK	True	True	N/A	?	?	W2	audit_work/locks/missing_gene_evaluation/HS1BP3.lock	audit_work/missing_gene_workers/worker_W2/batch_36/staged_reports/HS1BP3-evaluation.md	?	PENDING	NEW_EVAL
442	36	P1	HSBP1L1	研究很多	False	OK	True	True	N/A	?	?	W2	audit_work/locks/missing_gene_evaluation/HSBP1L1.lock	audit_work/missing_gene_workers/worker_W2/batch_36/staged_reports/HSBP1L1-evaluation.md	?	PENDING	NEW_EVAL
443	36	P3	HTT	研究很少	False	OK	True	True	N/A	?	?	W2	audit_work/locks/missing_gene_evaluation/HTT.lock	audit_work/missing_gene_workers/worker_W2/batch_36/staged_reports/HTT-evaluation.md	?	PENDING	NEW_EVAL
444	36	P1	HUS1B	研究很多	False	OK	True	True	N/A	?	?	W2	audit_work/locks/missing_gene_evaluation/HUS1B.lock	audit_work/missing_gene_workers/worker_W2/batch_36/staged_reports/HUS1B-evaluation.md	?	PENDING	NEW_EVAL
445	36	P3	HUWE1	研究很少	False	OK	True	True	N/A	?	?	W2	audit_work/locks/missing_gene_evaluation/HUWE1.lock	audit_work/missing_gene_workers/worker_W2/batch_36/staged_reports/HUWE1-evaluation.md	?	PENDING	NEW_EVAL
446	37	P1	HYDIN	研究很多	False	OK	True	True	N/A	?	?	W2	audit_work/locks/missing_gene_evaluation/HYDIN.lock	audit_work/missing_gene_workers/worker_W2/batch_37/staged_reports/HYDIN-evaluation.md	?	PENDING	NEW_EVAL
447	37	P1	HYKK	研究很多	False	OK	True	True	N/A	?	?	W2	audit_work/locks/missing_gene_evaluation/HYKK.lock	audit_work/missing_gene_workers/worker_W2/batch_37/staged_reports/HYKK-evaluation.md	?	PENDING	NEW_EVAL
448	37	P3	Hmga1	Sheet1	False	OK	True	True	N/A	?	?	W2	audit_work/locks/missing_gene_evaluation/Hmga1.lock	audit_work/missing_gene_workers/worker_W2/batch_37/staged_reports/Hmga1-evaluation.md	?	PENDING	NEW_EVAL
449	37	P3	ID1	研究很少	False	OK	True	True	N/A	?	?	W2	audit_work/locks/missing_gene_evaluation/ID1.lock	audit_work/missing_gene_workers/worker_W2/batch_37/staged_reports/ID1-evaluation.md	?	PENDING	NEW_EVAL
450	37	P3	ID2	研究很少	False	OK	True	True	N/A	?	?	W2	audit_work/locks/missing_gene_evaluation/ID2.lock	audit_work/missing_gene_workers/worker_W2/batch_37/staged_reports/ID2-evaluation.md	?	PENDING	NEW_EVAL
451	38	P3	ID3	研究很少	False	OK	True	True	N/A	?	?	W2	audit_work/locks/missing_gene_evaluation/ID3.lock	audit_work/missing_gene_workers/worker_W2/batch_38/staged_reports/ID3-evaluation.md	?	PENDING	NEW_EVAL
452	38	P3	ID4	研究很少	False	OK	True	True	N/A	?	?	W2	audit_work/locks/missing_gene_evaluation/ID4.lock	audit_work/missing_gene_workers/worker_W2/batch_38/staged_reports/ID4-evaluation.md	?	PENDING	NEW_EVAL
453	38	P3	IDH1	研究很少	False	OK	True	True	N/A	?	?	W2	audit_work/locks/missing_gene_evaluation/IDH1.lock	audit_work/missing_gene_workers/worker_W2/batch_38/staged_reports/IDH1-evaluation.md	?	PENDING	NEW_EVAL
454	38	P1	IFFO2	研究很多	False	OK	True	True	N/A	?	?	W2	audit_work/locks/missing_gene_evaluation/IFFO2.lock	audit_work/missing_gene_workers/worker_W2/batch_38/staged_reports/IFFO2-evaluation.md	?	PENDING	NEW_EVAL
455	38	P3	IK	研究很少	False	OK	True	True	N/A	?	?	W2	audit_work/locks/missing_gene_evaluation/IK.lock	audit_work/missing_gene_workers/worker_W2/batch_38/staged_reports/IK-evaluation.md	?	PENDING	NEW_EVAL
456	39	P3	IKBKB	研究很少	False	OK	True	True	N/A	?	?	W2	audit_work/locks/missing_gene_evaluation/IKBKB.lock	audit_work/missing_gene_workers/worker_W2/batch_39/staged_reports/IKBKB-evaluation.md	?	PENDING	NEW_EVAL
457	39	P3	IMPACT	研究很少	False	OK	True	True	N/A	?	?	W2	audit_work/locks/missing_gene_evaluation/IMPACT.lock	audit_work/missing_gene_workers/worker_W2/batch_39/staged_reports/IMPACT-evaluation.md	?	PENDING	NEW_EVAL
458	39	P1	INSYN1	研究很多	False	OK	True	True	N/A	?	?	W2	audit_work/locks/missing_gene_evaluation/INSYN1.lock	audit_work/missing_gene_workers/worker_W2/batch_39/staged_reports/INSYN1-evaluation.md	?	PENDING	NEW_EVAL
459	39	P1	IQCE	研究很多	False	OK	True	True	N/A	?	?	W2	audit_work/locks/missing_gene_evaluation/IQCE.lock	audit_work/missing_gene_workers/worker_W2/batch_39/staged_reports/IQCE-evaluation.md	?	PENDING	NEW_EVAL
460	39	P1	IQCF3	研究很多	False	OK	True	True	N/A	?	?	W2	audit_work/locks/missing_gene_evaluation/IQCF3.lock	audit_work/missing_gene_workers/worker_W2/batch_39/staged_reports/IQCF3-evaluation.md	?	PENDING	NEW_EVAL
461	40	P3	ISL1	研究很少	False	OK	True	True	N/A	?	?	W2	audit_work/locks/missing_gene_evaluation/ISL1.lock	audit_work/missing_gene_workers/worker_W2/batch_40/staged_reports/ISL1-evaluation.md	?	PENDING	NEW_EVAL
462	40	P3	ITGB3	研究很少	False	OK	True	True	N/A	?	?	W2	audit_work/locks/missing_gene_evaluation/ITGB3.lock	audit_work/missing_gene_workers/worker_W2/batch_40/staged_reports/ITGB3-evaluation.md	?	PENDING	NEW_EVAL
463	40	P1	ITPRID1	研究很多	False	OK	True	True	N/A	?	?	W2	audit_work/locks/missing_gene_evaluation/ITPRID1.lock	audit_work/missing_gene_workers/worker_W2/batch_40/staged_reports/ITPRID1-evaluation.md	?	PENDING	NEW_EVAL
464	40	P3	JAK2	研究很少	False	OK	True	True	N/A	?	?	W2	audit_work/locks/missing_gene_evaluation/JAK2.lock	audit_work/missing_gene_workers/worker_W2/batch_40/staged_reports/JAK2-evaluation.md	?	PENDING	NEW_EVAL
465	40	P3	JARID2	研究很少	False	OK	True	True	N/A	?	?	W2	audit_work/locks/missing_gene_evaluation/JARID2.lock	audit_work/missing_gene_workers/worker_W2/batch_40/staged_reports/JARID2-evaluation.md	?	PENDING	NEW_EVAL
466	41	P3	JDP2	研究很少	False	OK	True	True	N/A	?	?	W2	audit_work/locks/missing_gene_evaluation/JDP2.lock	audit_work/missing_gene_workers/worker_W2/batch_41/staged_reports/JDP2-evaluation.md	?	PENDING	NEW_EVAL
467	41	P3	JUN	研究很少	False	OK	True	True	N/A	?	?	W2	audit_work/locks/missing_gene_evaluation/JUN.lock	audit_work/missing_gene_workers/worker_W2/batch_41/staged_reports/JUN-evaluation.md	?	PENDING	NEW_EVAL
468	41	P3	JUNB	研究很少	False	OK	True	True	N/A	?	?	W2	audit_work/locks/missing_gene_evaluation/JUNB.lock	audit_work/missing_gene_workers/worker_W2/batch_41/staged_reports/JUNB-evaluation.md	?	PENDING	NEW_EVAL
469	41	P3	JUND	研究很少	False	OK	True	True	N/A	?	?	W2	audit_work/locks/missing_gene_evaluation/JUND.lock	audit_work/missing_gene_workers/worker_W2/batch_41/staged_reports/JUND-evaluation.md	?	PENDING	NEW_EVAL
470	41	P1	KATNA1	研究很多	False	OK	True	True	N/A	?	?	W2	audit_work/locks/missing_gene_evaluation/KATNA1.lock	audit_work/missing_gene_workers/worker_W2/batch_41/staged_reports/KATNA1-evaluation.md	?	PENDING	NEW_EVAL
471	42	P1	KATNIP	研究很多	False	OK	True	True	N/A	?	?	W2	audit_work/locks/missing_gene_evaluation/KATNIP.lock	audit_work/missing_gene_workers/worker_W2/batch_42/staged_reports/KATNIP-evaluation.md	?	PENDING	NEW_EVAL
472	42	P1	KBTBD2	研究很多	False	OK	True	True	N/A	?	?	W2	audit_work/locks/missing_gene_evaluation/KBTBD2.lock	audit_work/missing_gene_workers/worker_W2/batch_42/staged_reports/KBTBD2-evaluation.md	?	PENDING	NEW_EVAL
473	42	P1	KCTD11	研究很多	False	OK	True	True	N/A	?	?	W2	audit_work/locks/missing_gene_evaluation/KCTD11.lock	audit_work/missing_gene_workers/worker_W2/batch_42/staged_reports/KCTD11-evaluation.md	?	PENDING	NEW_EVAL
474	42	P1	KCTD6	研究很多	False	OK	True	True	N/A	?	?	W2	audit_work/locks/missing_gene_evaluation/KCTD6.lock	audit_work/missing_gene_workers/worker_W2/batch_42/staged_reports/KCTD6-evaluation.md	?	PENDING	NEW_EVAL
475	42	P3	KEAP1	研究很少	False	OK	True	True	N/A	?	?	W2	audit_work/locks/missing_gene_evaluation/KEAP1.lock	audit_work/missing_gene_workers/worker_W2/batch_42/staged_reports/KEAP1-evaluation.md	?	PENDING	NEW_EVAL
476	43	P1	KIAA0930	研究很多	False	OK	True	True	N/A	?	?	W2	audit_work/locks/missing_gene_evaluation/KIAA0930.lock	audit_work/missing_gene_workers/worker_W2/batch_43/staged_reports/KIAA0930-evaluation.md	?	PENDING	NEW_EVAL
477	43	P1	KIAA1143	研究很多	False	OK	True	True	N/A	?	?	W2	audit_work/locks/missing_gene_evaluation/KIAA1143.lock	audit_work/missing_gene_workers/worker_W2/batch_43/staged_reports/KIAA1143-evaluation.md	?	PENDING	NEW_EVAL
478	43	P1	KIAA1191	研究很多	False	OK	True	True	N/A	?	?	W2	audit_work/locks/missing_gene_evaluation/KIAA1191.lock	audit_work/missing_gene_workers/worker_W2/batch_43/staged_reports/KIAA1191-evaluation.md	?	PENDING	NEW_EVAL
479	43	P1	KIAA1328	研究很多	False	OK	True	True	N/A	?	?	W2	audit_work/locks/missing_gene_evaluation/KIAA1328.lock	audit_work/missing_gene_workers/worker_W2/batch_43/staged_reports/KIAA1328-evaluation.md	?	PENDING	NEW_EVAL
480	43	P1	KIAA1549L	研究很多	False	OK	True	True	N/A	?	?	W2	audit_work/locks/missing_gene_evaluation/KIAA1549L.lock	audit_work/missing_gene_workers/worker_W2/batch_43/staged_reports/KIAA1549L-evaluation.md	?	PENDING	NEW_EVAL
481	44	P1	KIAA1586	研究很多	False	OK	True	True	N/A	?	?	W2	audit_work/locks/missing_gene_evaluation/KIAA1586.lock	audit_work/missing_gene_workers/worker_W2/batch_44/staged_reports/KIAA1586-evaluation.md	?	PENDING	NEW_EVAL
482	44	P1	KIAA1614	研究很多	False	OK	True	True	N/A	?	?	W2	audit_work/locks/missing_gene_evaluation/KIAA1614.lock	audit_work/missing_gene_workers/worker_W2/batch_44/staged_reports/KIAA1614-evaluation.md	?	PENDING	NEW_EVAL
