priority	gene	path	status	lines	chars	missing_sources	has_hpa	has_uniprot_go	has_pubmed	has_alphafold_pae	has_pdb_or_no_pdb	has_ppi	false_rejection_risk	needs_harvest	needs_reevaluate	recommended_next_action	reason
P2	DDIAS	detail/rejected/DDIAS/DDIAS-evaluation.md	rejected	49	893		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P1	GEMIN2	detail/rejected/GEMIN2/GEMIN2-evaluation.md	rejected	35	716	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 35L
P1	LRRC7	detail/rejected/LRRC7/LRRC7-evaluation.md	rejected	36	617	HPA,PubMed,PDB,PPI	False	True	False	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 36L
P1	FOXD2	detail/rejected/FOXD2/FOXD2-evaluation.md	rejected	22	310	PDB,PPI	True	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 22L
P1	PLSCR1	detail/rejected/PLSCR1/PLSCR1-evaluation.md	rejected	46	769	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	THRSP	detail/rejected/THRSP/THRSP-evaluation.md	rejected	46	767	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	NUCKS1	detail/rejected/NUCKS1/NUCKS1-evaluation.md	rejected	46	868	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	MYRF	detail/rejected/MYRF/MYRF-evaluation.md	rejected	33	560	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 33L
P1	TERF2IP	detail/rejected/TERF2IP/TERF2IP-evaluation.md	rejected	46	830	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P2	STPG4	detail/rejected/STPG4/STPG4-evaluation.md	rejected	49	893		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P2	QRICH2	detail/rejected/QRICH2/QRICH2-evaluation.md	rejected	49	896		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P2	RFWD3	detail/rejected/RFWD3/RFWD3-evaluation.md	rejected	49	893		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P1	FOXI3	detail/rejected/FOXI3/FOXI3-evaluation.md	rejected	22	326	PDB,PPI	True	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 22L
P1	WWTR1	detail/rejected/WWTR1/WWTR1-evaluation.md	rejected	46	788	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	ALOX5	detail/rejected/ALOX5/ALOX5-evaluation.md	rejected	20	276	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 20L
P1	TNMD	detail/rejected/TNMD/TNMD-evaluation.md	rejected	46	742	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	SRRT	detail/rejected/SRRT/SRRT-evaluation.md	rejected	46	822	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	TRIM37	detail/rejected/TRIM37/TRIM37-evaluation.md	rejected	46	801	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	GRHL3	detail/rejected/GRHL3/GRHL3-evaluation.md	rejected	35	712	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 35L
P1	SLA	detail/rejected/SLA/SLA-evaluation.md	rejected	46	756	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	NUTM2F	detail/rejected/NUTM2F/NUTM2F-evaluation.md	rejected	45	979	HPA,PDB,PPI	False	True	True	True	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 45L
P1	SARS1	detail/rejected/SARS1/SARS1-evaluation.md	rejected	46	771	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	PAX1	detail/rejected/PAX1/PAX1-evaluation.md	rejected	46	750	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	SHOC2	detail/rejected/SHOC2/SHOC2-evaluation.md	rejected	46	829	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	FOXE1	detail/rejected/FOXE1/FOXE1-evaluation.md	rejected	22	310	PDB,PPI	True	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 22L
P1	LBH	detail/rejected/LBH/LBH-evaluation.md	rejected	41	795	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 41L
P2	TCEANC2	detail/rejected/TCEANC2/TCEANC2-evaluation.md	rejected	49	899		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P2	KLHL15	detail/rejected/KLHL15/KLHL15-evaluation.md	rejected	49	896		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P1	TNKS	detail/rejected/TNKS/TNKS-evaluation.md	rejected	46	817	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P2	DESI1	detail/rejected/DESI1/DESI1-evaluation.md	rejected	49	893		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P1	WDHD1	detail/rejected/WDHD1/WDHD1-evaluation.md	rejected	46	800	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P2	R3HDM4	detail/rejected/R3HDM4/R3HDM4-evaluation.md	rejected	49	896		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P1	MSRA	detail/rejected/MSRA/MSRA-evaluation.md	rejected	33	567	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 33L
P2	WDR55	detail/rejected/WDR55/WDR55-evaluation.md	rejected	49	893		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P1	SMURF2	detail/rejected/SMURF2/SMURF2-evaluation.md	rejected	40	895	HPA,PDB	False	False	True	False	False	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 40L
P1	PALB2	detail/rejected/PALB2/PALB2-evaluation.md	rejected	46	777	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	KLF11	detail/rejected/KLF11/KLF11-evaluation.md	rejected	41	795	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 41L
P1	NEK7	detail/rejected/NEK7/NEK7-evaluation.md	rejected	40	887	HPA,PDB	False	False	True	False	False	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 40L
P1	KRR1	detail/rejected/KRR1/KRR1-evaluation.md	rejected	41	830	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 41L
P1	FGF12	detail/rejected/FGF12/FGF12-evaluation.md	rejected	22	304	PDB,PPI	True	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 22L
P1	RLBP1	detail/rejected/RLBP1/RLBP1-evaluation.md	rejected	46	772	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	HSBP1	detail/rejected/HSBP1/HSBP1-evaluation.md	rejected	44	981	HPA,PDB	False	True	True	False	False	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 44L
P1	CHCHD6	detail/rejected/CHCHD6/CHCHD6-evaluation.md	rejected	35	657	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 35L
P2	RASL11A	detail/rejected/RASL11A/RASL11A-evaluation.md	rejected	49	899		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P1	Csnk2a1	detail/rejected/Csnk2a1/Csnk2a1-evaluation.md	rejected	38	867	HPA,PubMed,PDB	False	False	False	False	False	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 38L
P1	NUDT8	detail/rejected/NUDT8/NUDT8-evaluation.md	rejected	45	972	HPA,PDB,PPI	False	True	True	True	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 45L
P1	VIRMA	detail/rejected/VIRMA/VIRMA-evaluation.md	rejected	46	784	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	NDN	detail/rejected/NDN/NDN-evaluation.md	rejected	46	761	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	TGFB1I1	detail/rejected/TGFB1I1/TGFB1I1-evaluation.md	rejected	46	795	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	KPTN	detail/rejected/KPTN/KPTN-evaluation.md	rejected	36	625	HPA,PubMed,PDB,PPI	False	True	False	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 36L
P1	Tbl1x	detail/rejected/Tbl1x/Tbl1x-evaluation.md	rejected	38	859	HPA,PubMed,PDB	False	False	False	False	False	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 38L
P1	AURKB	detail/rejected/AURKB/AURKB-evaluation.md	rejected	40	891	HPA,PDB	False	False	True	False	False	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 40L
P1	HELLS	detail/rejected/HELLS/HELLS-evaluation.md	rejected	44	992	HPA,PDB	False	True	True	False	False	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 44L
P1	NPAS4	detail/rejected/NPAS4/NPAS4-evaluation.md	rejected	46	770	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	SKP1	detail/rejected/SKP1/SKP1-evaluation.md	rejected	46	815	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	NUDT6	detail/rejected/NUDT6/NUDT6-evaluation.md	rejected	45	972	HPA,PDB,PPI	False	True	True	True	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 45L
P1	KLF7	detail/rejected/KLF7/KLF7-evaluation.md	rejected	41	792	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 41L
P1	FSTL3	detail/rejected/FSTL3/FSTL3-evaluation.md	rejected	22	320	PDB,PPI	True	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 22L
P1	MAFK	detail/rejected/MAFK/MAFK-evaluation.md	rejected	33	566	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 33L
P1	MEFV	detail/rejected/MEFV/MEFV-evaluation.md	rejected	33	573	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 33L
P1	TP53BP2	detail/rejected/TP53BP2/TP53BP2-evaluation.md	rejected	46	777	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P2	WDR37	detail/rejected/WDR37/WDR37-evaluation.md	rejected	49	893		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P1	IMPDH1	detail/rejected/IMPDH1/IMPDH1-evaluation.md	rejected	26	367	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 26L
P1	ANXA10	detail/rejected/ANXA10/ANXA10-evaluation.md	rejected	20	277	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 20L
P1	FEN1	detail/rejected/FEN1/FEN1-evaluation.md	rejected	22	302	PDB,PPI	True	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 22L
P2	NFILZ	detail/rejected/NFILZ/NFILZ-evaluation.md	rejected	49	893		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P1	SIGLEC11	detail/rejected/SIGLEC11/SIGLEC11-evaluation.md	rejected	46	769	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P2	TPP2	detail/rejected/TPP2/TPP2-evaluation.md	rejected	49	890		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P2	PRR13	detail/rejected/PRR13/PRR13-evaluation.md	rejected	49	893		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P1	TP53INP2	detail/rejected/TP53INP2/TP53INP2-evaluation.md	rejected	46	772	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P2	TSNAXIP1	detail/rejected/TSNAXIP1/TSNAXIP1-evaluation.md	rejected	49	902		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P1	RTEL1	detail/rejected/RTEL1/RTEL1-evaluation.md	rejected	46	785	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	STX2	detail/rejected/STX2/STX2-evaluation.md	rejected	46	753	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P2	KAZN	detail/rejected/KAZN/KAZN-evaluation.md	rejected	49	890		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P2	R3HDM2	detail/rejected/R3HDM2/R3HDM2-evaluation.md	rejected	49	896		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P1	PARN	detail/rejected/PARN/PARN-evaluation.md	rejected	46	824	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	ITGA7	detail/rejected/ITGA7/ITGA7-evaluation.md	rejected	23	348	HPA,PubMed,PDB,PPI	False	True	False	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 23L
P1	IFI44L	detail/rejected/IFI44L/IFI44L-evaluation.md	rejected	26	366	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 26L
P1	LIMK1	detail/rejected/LIMK1/LIMK1-evaluation.md	rejected	41	795	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 41L
P1	SSH1	detail/rejected/SSH1/SSH1-evaluation.md	rejected	46	753	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	PARG	detail/rejected/PARG/PARG-evaluation.md	rejected	40	887	HPA,PDB	False	False	True	False	False	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 40L
P1	YWHAZ	detail/rejected/YWHAZ/YWHAZ-evaluation.md	rejected	46	908	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	OIP5	detail/rejected/OIP5/OIP5-evaluation.md	rejected	46	764	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P2	FBLL1	detail/rejected/FBLL1/FBLL1-evaluation.md	rejected	49	893		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P1	PLK2	detail/rejected/PLK2/PLK2-evaluation.md	rejected	46	756	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	NMI	detail/rejected/NMI/NMI-evaluation.md	rejected	46	761	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	PAX9	detail/rejected/PAX9/PAX9-evaluation.md	rejected	46	750	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	TFAP2B	detail/rejected/TFAP2B/TFAP2B-evaluation.md	rejected	46	774	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	ITGA9	detail/rejected/ITGA9/ITGA9-evaluation.md	rejected	23	348	HPA,PubMed,PDB,PPI	False	True	False	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 23L
P2	ISOC2	detail/rejected/ISOC2/ISOC2-evaluation.md	rejected	49	893		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P1	HBZ	detail/rejected/HBZ/HBZ-evaluation.md	rejected	44	982	HPA,PDB	False	True	True	False	False	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 44L
P2	KLHL22	detail/rejected/KLHL22/KLHL22-evaluation.md	rejected	49	896		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P1	FOXF1	detail/rejected/FOXF1/FOXF1-evaluation.md	rejected	22	310	PDB,PPI	True	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 22L
P2	MVB12A	detail/rejected/MVB12A/MVB12A-evaluation.md	rejected	49	896		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P1	PLA2G4D	detail/rejected/PLA2G4D/PLA2G4D-evaluation.md	rejected	46	779	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	WDR62	detail/rejected/WDR62/WDR62-evaluation.md	rejected	46	760	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	EVI5L	detail/rejected/EVI5L/EVI5L-evaluation.md	rejected	40	704	PDB,PPI	True	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 40L
P1	ST14	detail/rejected/ST14/ST14-evaluation.md	rejected	46	782	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	MRO	detail/rejected/MRO/MRO-evaluation.md	rejected	33	540	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 33L
P2	Rasl2-9	detail/rejected/Rasl2-9/Rasl2-9-evaluation.md	rejected	49	899		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P1	NPAS2	detail/rejected/NPAS2/NPAS2-evaluation.md	rejected	46	770	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	NUP62CL	detail/rejected/NUP62CL/NUP62CL-evaluation.md	rejected	45	986	HPA,PDB,PPI	False	True	True	True	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 45L
P1	XRCC6	detail/rejected/XRCC6/XRCC6-evaluation.md	rejected	40	891	HPA,PDB	False	False	True	False	False	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 40L
P1	THBD	detail/rejected/THBD/THBD-evaluation.md	rejected	46	757	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	SEMA4B	detail/rejected/SEMA4B/SEMA4B-evaluation.md	rejected	46	757	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	PRRX2	detail/rejected/PRRX2/PRRX2-evaluation.md	rejected	46	766	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	CEP85L	detail/rejected/CEP85L/CEP85L-evaluation.md	rejected	35	657	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 35L
P1	LAMTOR2	detail/rejected/LAMTOR2/LAMTOR2-evaluation.md	rejected	36	634	HPA,PubMed,PDB,PPI	False	True	False	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 36L
P1	TNNT1	detail/rejected/TNNT1/TNNT1-evaluation.md	rejected	46	772	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P2	PTTG2	detail/rejected/PTTG2/PTTG2-evaluation.md	rejected	49	893		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P2	Mfap1b	detail/rejected/Mfap1b/Mfap1b-evaluation.md	rejected	49	896		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P2	NUGGC	detail/rejected/NUGGC/NUGGC-evaluation.md	rejected	49	893		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P1	XRCC1	detail/rejected/XRCC1/XRCC1-evaluation.md	rejected	40	891	HPA,PDB	False	False	True	False	False	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 40L
P2	NACAD	detail/rejected/NACAD/NACAD-evaluation.md	rejected	49	893		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P2	STARD9	detail/rejected/STARD9/STARD9-evaluation.md	rejected	49	896		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P1	FOXC2	detail/rejected/FOXC2/FOXC2-evaluation.md	rejected	22	307	PDB,PPI	True	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 22L
P2	PITPNA	detail/rejected/PITPNA/PITPNA-evaluation.md	rejected	49	896		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P1	RUVBL1	detail/rejected/RUVBL1/RUVBL1-evaluation.md	rejected	46	791	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	SYNGAP1	detail/rejected/SYNGAP1/SYNGAP1-evaluation.md	rejected	46	789	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	KLF6	detail/rejected/KLF6/KLF6-evaluation.md	rejected	41	806	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 41L
P1	GAS2	detail/rejected/GAS2/GAS2-evaluation.md	rejected	35	708	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 35L
P2	UBXN2A	detail/rejected/UBXN2A/UBXN2A-evaluation.md	rejected	49	896		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P1	TNPO3	detail/rejected/TNPO3/TNPO3-evaluation.md	rejected	46	754	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	NUMA1	detail/rejected/NUMA1/NUMA1-evaluation.md	rejected	46	777	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P2	OSBPL8	detail/rejected/OSBPL8/OSBPL8-evaluation.md	rejected	49	896		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P2	STRADB	detail/rejected/STRADB/STRADB-evaluation.md	rejected	49	896		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P1	PHF21A	detail/rejected/PHF21A/PHF21A-evaluation.md	rejected	46	766	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	MTAP	detail/rejected/MTAP/MTAP-evaluation.md	rejected	33	568	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 33L
P2	TOR1B	detail/rejected/TOR1B/TOR1B-evaluation.md	rejected	49	893		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P2	Ifi214	detail/rejected/Ifi214/Ifi214-evaluation.md	rejected	49	896		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P2	NMRAL1	detail/rejected/NMRAL1/NMRAL1-evaluation.md	rejected	49	896		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P2	FANK1	detail/rejected/FANK1/FANK1-evaluation.md	rejected	49	893		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P1	LTV1	detail/rejected/LTV1/LTV1-evaluation.md	rejected	36	612	HPA,PubMed,PDB,PPI	False	True	False	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 36L
P1	KLF10	detail/rejected/KLF10/KLF10-evaluation.md	rejected	41	799	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 41L
P1	PFKL	detail/rejected/PFKL/PFKL-evaluation.md	rejected	46	769	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	TAGLN	detail/rejected/TAGLN/TAGLN-evaluation.md	rejected	46	752	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	TMSB4X	detail/rejected/TMSB4X/TMSB4X-evaluation.md	rejected	46	800	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	TFCP2	detail/rejected/TFCP2/TFCP2-evaluation.md	rejected	46	765	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	ONECUT2	detail/rejected/ONECUT2/ONECUT2-evaluation.md	rejected	46	798	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	SGK3	detail/rejected/SGK3/SGK3-evaluation.md	rejected	46	791	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	CFAP206	detail/rejected/CFAP206/CFAP206-evaluation.md	rejected	35	662	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 35L
P1	ECT2	detail/rejected/ECT2/ECT2-evaluation.md	rejected	37	689	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 37L
P1	TDP1	detail/rejected/TDP1/TDP1-evaluation.md	rejected	46	769	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	NXF2B	detail/rejected/NXF2B/NXF2B-evaluation.md	rejected	45	972	HPA,PDB,PPI	False	True	True	True	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 45L
P1	NFIC	detail/rejected/NFIC/NFIC-evaluation.md	rejected	46	777	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	PHLDA1	detail/rejected/PHLDA1/PHLDA1-evaluation.md	rejected	46	847	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	NUPR1	detail/rejected/NUPR1/NUPR1-evaluation.md	rejected	46	829	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
